,GC Util,GCInterval,JVM,Time,benchmark,heapSize,numThreads
0,0.0,142.05,JDK5-6-7,0.0,avrora,100.0,100.0
1,0.0,100.0,JDK5-6-7,0.0,avrora,100.0,100.0
2,0.0,100.0,JDK5-6-7,69.0,avrora,100.0,100.0
3,0.0,0.05,JDK5-6-7,69.0,avrora,100.0,100.0
4,46.0,0.05,JDK5-6-7,95.0,avrora,100.0,100.0
5,46.0,0.05,JDK5-6-7,95.0,avrora,100.0,100.0
6,4.0,0.05,JDK5-6-7,288.0,avrora,100.0,100.0
7,4.0,106.85,JDK5-6-7,288.0,avrora,100.0,100.0
8,7.0,106.85,JDK5-6-7,363.0,avrora,100.0,100.0
9,7.0,112.45,JDK5-6-7,363.0,avrora,100.0,100.0
10,1.0,112.45,JDK5-6-7,487.0,avrora,100.0,100.0
11,1.0,119.25,JDK5-6-7,487.0,avrora,100.0,100.0
12,1.0,119.25,JDK5-6-7,550.0,avrora,100.0,100.0
13,1.0,126.05,JDK5-6-7,550.0,avrora,100.0,100.0
14,1.0,126.05,JDK5-6-7,622.0,avrora,100.0,100.0
15,1.0,132.85,JDK5-6-7,622.0,avrora,100.0,100.0
16,30.0,132.85,JDK5-6-7,715.0,avrora,100.0,100.0
17,30.0,132.85,JDK5-6-7,715.0,avrora,100.0,100.0
18,10.0,132.85,JDK5-6-7,762.0,avrora,100.0,100.0
19,10.0,113.65,JDK5-6-7,762.0,avrora,100.0,100.0
20,1.0,113.65,JDK5-6-7,810.0,avrora,100.0,100.0
21,1.0,120.45,JDK5-6-7,810.0,avrora,100.0,100.0
22,0.0,120.45,JDK5-6-7,1123.0,avrora,100.0,100.0
23,0.0,107.65,JDK5-6-7,1123.0,avrora,100.0,100.0
24,1.0,107.65,JDK5-6-7,1420.0,avrora,100.0,100.0
25,1.0,114.45,JDK5-6-7,1420.0,avrora,100.0,100.0
26,1.0,114.45,JDK5-6-7,1627.0,avrora,100.0,100.0
27,1.0,120.85,JDK5-6-7,1627.0,avrora,100.0,100.0
28,3.0,120.85,JDK5-6-7,1756.0,avrora,100.0,100.0
29,3.0,127.25,JDK5-6-7,1756.0,avrora,100.0,100.0
30,1.0,127.25,JDK5-6-7,2085.0,avrora,100.0,100.0
31,1.0,134.05,JDK5-6-7,2085.0,avrora,100.0,100.0
32,1.0,134.05,JDK5-6-7,2275.0,avrora,100.0,100.0
33,1.0,140.85,JDK5-6-7,2275.0,avrora,100.0,100.0
34,1.0,140.85,JDK5-6-7,2420.0,avrora,100.0,100.0
35,1.0,107.25,JDK5-6-7,2420.0,avrora,100.0,100.0
36,1.0,107.25,JDK5-6-7,2594.0,avrora,100.0,100.0
37,1.0,114.05,JDK5-6-7,2594.0,avrora,100.0,100.0
38,1.0,114.05,JDK5-6-7,2700.0,avrora,100.0,100.0
39,1.0,120.85,JDK5-6-7,2700.0,avrora,100.0,100.0
40,5.0,120.85,JDK5-6-7,2730.0,avrora,100.0,100.0
41,5.0,126.85,JDK5-6-7,2730.0,avrora,100.0,100.0
42,4.0,126.85,JDK5-6-7,2750.0,avrora,100.0,100.0
43,4.0,133.25,JDK5-6-7,2750.0,avrora,100.0,100.0
44,24.0,133.25,JDK5-6-7,2760.0,avrora,100.0,100.0
45,24.0,136.05,JDK5-6-7,2760.0,avrora,100.0,100.0
46,19.0,136.05,JDK5-6-7,2771.0,avrora,100.0,100.0
47,19.0,104.05,JDK5-6-7,2771.0,avrora,100.0,100.0
48,43.0,104.05,JDK5-6-7,2775.0,avrora,100.0,100.0
49,43.0,103.65,JDK5-6-7,2775.0,avrora,100.0,100.0
50,21.0,103.65,JDK5-6-7,2784.0,avrora,100.0,100.0
51,21.0,106.85,JDK5-6-7,2784.0,avrora,100.0,100.0
52,19.0,106.85,JDK5-6-7,2855.0,avrora,116.41,100.0
53,19.0,106.85,JDK5-6-7,2855.0,avrora,116.41,100.0
54,19.0,106.85,JDK5-6-7,3292.0,avrora,118.75,100.0
55,19.0,106.85,JDK5-6-7,3292.0,avrora,118.75,100.0
56,13.0,106.85,JDK5-6-7,3689.0,avrora,118.75,100.0
57,13.0,113.25,JDK5-6-7,3689.0,avrora,118.75,100.0
58,100.0,113.25,JDK5-6-7,4551.0,avrora,121.88,100.0
59,100.0,113.25,JDK5-6-7,4551.0,avrora,121.88,100.0
