,GC Util,GCInterval,JVM,Time,benchmark,heapSize,numThreads
0,0.0,107.25,JDK3-2-1,0.0,pmd,100.0,100.0
1,0.0,100.0,JDK3-2-1,0.0,pmd,100.0,100.0
2,0.0,100.0,JDK3-2-1,80.0,pmd,100.0,100.0
3,0.0,0.05,JDK3-2-1,80.0,pmd,100.0,100.0
4,37.0,0.05,JDK3-2-1,114.0,pmd,100.0,100.0
5,37.0,100.85,JDK3-2-1,114.0,pmd,100.0,100.0
6,49.0,100.85,JDK3-2-1,125.0,pmd,100.0,100.0
7,49.0,100.45,JDK3-2-1,125.0,pmd,100.0,100.0
8,1.0,100.45,JDK3-2-1,232.0,pmd,100.0,100.0
9,1.0,102.45,JDK3-2-1,232.0,pmd,100.0,100.0
10,1.0,102.45,JDK3-2-1,354.0,pmd,100.0,100.0
11,1.0,104.85,JDK3-2-1,354.0,pmd,100.0,100.0
12,0.0,104.85,JDK3-2-1,480.0,pmd,100.0,100.0
13,0.0,107.25,JDK3-2-1,480.0,pmd,100.0,100.0
14,0.0,107.25,JDK3-2-1,626.0,pmd,100.0,100.0
15,0.0,102.85,JDK3-2-1,626.0,pmd,100.0,100.0
16,40.0,102.85,JDK3-2-1,745.0,pmd,101.56,100.0
17,40.0,102.85,JDK3-2-1,745.0,pmd,101.56,100.0
18,14.0,102.85,JDK3-2-1,781.0,pmd,101.56,100.0
19,14.0,105.25,JDK3-2-1,781.0,pmd,101.56,100.0
20,4.0,105.25,JDK3-2-1,803.0,pmd,101.56,100.0
21,4.0,102.85,JDK3-2-1,803.0,pmd,101.56,100.0
22,4.0,102.85,JDK3-2-1,823.0,pmd,101.56,100.0
23,4.0,104.85,JDK3-2-1,823.0,pmd,101.56,100.0
24,2.0,104.85,JDK3-2-1,865.0,pmd,101.56,100.0
25,2.0,106.85,JDK3-2-1,865.0,pmd,101.56,100.0
26,1.0,106.85,JDK3-2-1,929.0,pmd,101.56,100.0
27,1.0,109.25,JDK3-2-1,929.0,pmd,101.56,100.0
28,1.0,109.25,JDK3-2-1,981.0,pmd,101.56,100.0
29,1.0,111.25,JDK3-2-1,981.0,pmd,101.56,100.0
30,14.0,111.25,JDK3-2-1,1038.0,pmd,101.56,100.0
31,14.0,112.85,JDK3-2-1,1038.0,pmd,101.56,100.0
32,2.0,112.85,JDK3-2-1,1084.0,pmd,101.56,100.0
33,2.0,102.85,JDK3-2-1,1084.0,pmd,101.56,100.0
34,2.0,102.85,JDK3-2-1,1135.0,pmd,101.56,100.0
35,2.0,104.85,JDK3-2-1,1135.0,pmd,101.56,100.0
36,1.0,104.85,JDK3-2-1,1261.0,pmd,101.56,100.0
37,1.0,107.25,JDK3-2-1,1261.0,pmd,101.56,100.0
38,0.0,103.65,JDK3-2-1,0.0,pmd,100.0,100.0
39,0.0,100.0,JDK3-2-1,0.0,pmd,100.0,100.0
40,0.0,100.0,JDK3-2-1,79.0,pmd,100.0,100.0
41,0.0,0.05,JDK3-2-1,79.0,pmd,100.0,100.0
42,42.0,0.05,JDK3-2-1,112.0,pmd,100.0,100.0
43,42.0,100.45,JDK3-2-1,112.0,pmd,100.0,100.0
44,47.0,100.45,JDK3-2-1,125.0,pmd,100.0,100.0
45,47.0,100.05,JDK3-2-1,125.0,pmd,100.0,100.0
46,4.0,100.05,JDK3-2-1,174.0,pmd,100.0,100.0
47,4.0,102.05,JDK3-2-1,174.0,pmd,100.0,100.0
48,1.0,102.05,JDK3-2-1,337.0,pmd,100.0,100.0
49,1.0,104.45,JDK3-2-1,337.0,pmd,100.0,100.0
50,0.0,104.45,JDK3-2-1,453.0,pmd,100.0,100.0
51,0.0,106.85,JDK3-2-1,453.0,pmd,100.0,100.0
52,0.0,106.85,JDK3-2-1,576.0,pmd,100.0,100.0
53,0.0,102.85,JDK3-2-1,576.0,pmd,100.0,100.0
54,0.0,102.85,JDK3-2-1,692.0,pmd,100.0,100.0
55,0.0,105.25,JDK3-2-1,692.0,pmd,100.0,100.0
56,40.0,105.25,JDK3-2-1,736.0,pmd,100.0,100.0
57,40.0,105.25,JDK3-2-1,736.0,pmd,100.0,100.0
58,13.0,105.25,JDK3-2-1,775.0,pmd,100.0,100.0
59,13.0,102.05,JDK3-2-1,775.0,pmd,100.0,100.0
60,3.0,102.05,JDK3-2-1,801.0,pmd,100.0,100.0
61,3.0,104.45,JDK3-2-1,801.0,pmd,100.0,100.0
62,6.0,104.45,JDK3-2-1,817.0,pmd,100.0,100.0
63,6.0,106.45,JDK3-2-1,817.0,pmd,100.0,100.0
64,2.0,106.45,JDK3-2-1,852.0,pmd,100.0,100.0
65,2.0,108.45,JDK3-2-1,852.0,pmd,100.0,100.0
66,1.0,108.45,JDK3-2-1,917.0,pmd,100.0,100.0
67,1.0,110.85,JDK3-2-1,917.0,pmd,100.0,100.0
68,1.0,110.85,JDK3-2-1,974.0,pmd,100.0,100.0
69,1.0,112.85,JDK3-2-1,974.0,pmd,100.0,100.0
70,1.0,112.85,JDK3-2-1,1032.0,pmd,100.0,100.0
71,1.0,102.85,JDK3-2-1,1032.0,pmd,100.0,100.0
72,4.0,102.85,JDK3-2-1,1061.0,pmd,100.0,100.0
73,4.0,104.85,JDK3-2-1,1061.0,pmd,100.0,100.0
74,2.0,104.85,JDK3-2-1,1099.0,pmd,100.0,100.0
75,2.0,107.25,JDK3-2-1,1099.0,pmd,100.0,100.0
76,4.0,107.25,JDK3-2-1,1135.0,pmd,100.0,100.0
77,4.0,109.25,JDK3-2-1,1135.0,pmd,100.0,100.0
78,3.0,109.25,JDK3-2-1,1188.0,pmd,100.0,100.0
79,3.0,111.25,JDK3-2-1,1188.0,pmd,100.0,100.0
80,0.0,107.65,JDK3-2-1,0.0,pmd,100.0,100.0
81,0.0,100.0,JDK3-2-1,0.0,pmd,100.0,100.0
82,0.0,100.0,JDK3-2-1,88.0,pmd,100.0,100.0
83,0.0,0.05,JDK3-2-1,88.0,pmd,100.0,100.0
84,44.0,0.05,JDK3-2-1,117.0,pmd,100.0,100.0
85,44.0,100.45,JDK3-2-1,117.0,pmd,100.0,100.0
86,32.0,100.45,JDK3-2-1,133.0,pmd,100.0,100.0
87,32.0,100.85,JDK3-2-1,133.0,pmd,100.0,100.0
88,14.0,100.85,JDK3-2-1,146.0,pmd,100.0,100.0
89,14.0,102.45,JDK3-2-1,146.0,pmd,100.0,100.0
90,0.0,102.45,JDK3-2-1,370.0,pmd,100.0,100.0
91,0.0,104.45,JDK3-2-1,370.0,pmd,100.0,100.0
92,0.0,104.45,JDK3-2-1,490.0,pmd,100.0,100.0
93,0.0,106.85,JDK3-2-1,490.0,pmd,100.0,100.0
94,0.0,106.85,JDK3-2-1,630.0,pmd,100.0,100.0
95,0.0,102.85,JDK3-2-1,630.0,pmd,100.0,100.0
96,0.0,102.85,JDK3-2-1,746.0,pmd,100.0,100.0
97,0.0,105.25,JDK3-2-1,746.0,pmd,100.0,100.0
98,40.0,105.25,JDK3-2-1,774.0,pmd,101.56,100.0
99,40.0,105.25,JDK3-2-1,774.0,pmd,101.56,100.0
100,12.0,105.25,JDK3-2-1,816.0,pmd,101.56,100.0
101,12.0,102.05,JDK3-2-1,816.0,pmd,101.56,100.0
102,4.0,102.05,JDK3-2-1,845.0,pmd,101.56,100.0
103,4.0,104.45,JDK3-2-1,845.0,pmd,101.56,100.0
104,2.0,104.45,JDK3-2-1,878.0,pmd,101.56,100.0
105,2.0,106.45,JDK3-2-1,878.0,pmd,101.56,100.0
106,2.0,106.45,JDK3-2-1,940.0,pmd,101.56,100.0
107,2.0,108.85,JDK3-2-1,940.0,pmd,101.56,100.0
108,2.0,108.85,JDK3-2-1,990.0,pmd,101.56,100.0
109,2.0,110.85,JDK3-2-1,990.0,pmd,101.56,100.0
110,1.0,110.85,JDK3-2-1,1071.0,pmd,101.56,100.0
111,1.0,113.25,JDK3-2-1,1071.0,pmd,101.56,100.0
112,2.0,113.25,JDK3-2-1,1116.0,pmd,101.56,100.0
