,GC Util,GCInterval,JVM,Time,benchmark,heapSize,numThreads
0,0.0,100.0,JDK1-1-3,0.0,sunflow,100.0,100.0
1,0.0,100.0,JDK1-1-3,0.0,sunflow,100.0,100.0
2,31.0,100.0,JDK1-1-3,516.0,sunflow,100.0,100.0
3,31.0,100.0,JDK1-1-3,516.0,sunflow,100.0,100.0
4,34.0,100.0,JDK1-1-3,802.0,sunflow,100.78,100.0
5,34.0,100.0,JDK1-1-3,802.0,sunflow,100.78,100.0
6,0.0,100.0,JDK1-1-3,859.0,sunflow,101.56,100.0
7,0.0,100.0,JDK1-1-3,859.0,sunflow,101.56,100.0
8,60.0,100.0,JDK1-1-3,966.0,sunflow,102.34,100.0
9,60.0,100.0,JDK1-1-3,966.0,sunflow,102.34,100.0
10,77.0,100.0,JDK1-1-3,1028.0,sunflow,103.12,100.0
11,77.0,100.0,JDK1-1-3,1028.0,sunflow,103.12,100.0
12,73.0,100.0,JDK1-1-3,1070.0,sunflow,103.91,100.0
13,73.0,100.0,JDK1-1-3,1070.0,sunflow,103.91,100.0
14,74.0,100.0,JDK1-1-3,1104.0,sunflow,104.69,100.0
15,74.0,100.0,JDK1-1-3,1104.0,sunflow,104.69,100.0
16,69.0,100.0,JDK1-1-3,1137.0,sunflow,105.47,100.0
17,69.0,100.0,JDK1-1-3,1137.0,sunflow,105.47,100.0
18,72.0,100.0,JDK1-1-3,1173.0,sunflow,106.25,100.0
19,72.0,100.0,JDK1-1-3,1173.0,sunflow,106.25,100.0
20,0.0,100.0,JDK1-1-3,1208.0,sunflow,107.03,100.0
21,0.0,100.0,JDK1-1-3,1208.0,sunflow,107.03,100.0
22,45.0,100.0,JDK1-1-3,1240.0,sunflow,107.81,100.0
23,45.0,100.0,JDK1-1-3,1240.0,sunflow,107.81,100.0
24,64.0,100.0,JDK1-1-3,1273.0,sunflow,108.59,100.0
25,64.0,100.0,JDK1-1-3,1273.0,sunflow,108.59,100.0
26,45.0,100.0,JDK1-1-3,1305.0,sunflow,109.38,100.0
27,45.0,100.0,JDK1-1-3,1305.0,sunflow,109.38,100.0
28,45.0,100.0,JDK1-1-3,1335.0,sunflow,110.16,100.0
29,45.0,100.0,JDK1-1-3,1335.0,sunflow,110.16,100.0
30,84.0,100.0,JDK1-1-3,1366.0,sunflow,110.94,100.0
31,84.0,100.0,JDK1-1-3,1366.0,sunflow,110.94,100.0
32,78.0,100.0,JDK1-1-3,1393.0,sunflow,111.72,100.0
33,78.0,100.0,JDK1-1-3,1393.0,sunflow,111.72,100.0
34,78.0,100.0,JDK1-1-3,1393.0,sunflow,111.72,100.0
35,78.0,100.0,JDK1-1-3,1393.0,sunflow,111.72,100.0
36,89.0,100.0,JDK1-1-3,1416.0,sunflow,112.5,100.0
37,89.0,100.0,JDK1-1-3,1416.0,sunflow,112.5,100.0
38,0.0,100.0,JDK1-1-3,0.0,sunflow,100.0,100.0
39,0.0,100.0,JDK1-1-3,0.0,sunflow,100.0,100.0
40,35.0,100.0,JDK1-1-3,466.0,sunflow,100.0,100.0
41,35.0,100.0,JDK1-1-3,466.0,sunflow,100.0,100.0
42,71.0,100.0,JDK1-1-3,752.0,sunflow,100.78,100.0
43,71.0,100.0,JDK1-1-3,752.0,sunflow,100.78,100.0
44,85.0,100.0,JDK1-1-3,804.0,sunflow,101.56,100.0
