,GC Util,GCInterval,JVM,Time,benchmark,heapSize,numThreads
0,0.0,100.0,JDK8-9-9,0.0,jython,100.0,100.0
1,0.0,100.0,JDK8-9-9,0.0,jython,100.0,100.0
2,39.0,100.0,JDK8-9-9,1579.0,jython,100.0,100.0
3,39.0,100.0,JDK8-9-9,1579.0,jython,100.0,100.0
4,53.0,100.0,JDK8-9-9,2831.0,jython,103.91,100.0
5,53.0,100.0,JDK8-9-9,2831.0,jython,103.91,100.0
6,28.0,100.0,JDK8-9-9,5969.0,jython,107.81,100.0
7,28.0,100.0,JDK8-9-9,5969.0,jython,107.81,100.0
8,27.0,100.0,JDK8-9-9,6175.0,jython,111.72,100.0
9,27.0,100.0,JDK8-9-9,6175.0,jython,111.72,100.0
10,31.0,100.0,JDK8-9-9,6371.0,jython,115.62,100.0
11,31.0,100.0,JDK8-9-9,6371.0,jython,115.62,100.0
12,29.0,100.0,JDK8-9-9,6513.0,jython,119.53,100.0
13,29.0,100.0,JDK8-9-9,6513.0,jython,119.53,100.0
14,27.0,100.0,JDK8-9-9,6604.0,jython,123.44,100.0
15,27.0,100.0,JDK8-9-9,6604.0,jython,123.44,100.0
16,32.0,100.0,JDK8-9-9,6721.0,jython,127.34,100.0
17,32.0,100.0,JDK8-9-9,6721.0,jython,127.34,100.0
18,37.0,100.0,JDK8-9-9,6807.0,jython,131.25,100.0
19,37.0,100.0,JDK8-9-9,6807.0,jython,131.25,100.0
20,48.0,100.0,JDK8-9-9,6872.0,jython,135.16,100.0
21,48.0,100.0,JDK8-9-9,6872.0,jython,135.16,100.0
22,25.0,100.0,JDK8-9-9,6960.0,jython,139.06,100.0
23,25.0,100.0,JDK8-9-9,6960.0,jython,139.06,100.0
24,24.0,100.0,JDK8-9-9,7070.0,jython,142.97,100.0
25,24.0,100.0,JDK8-9-9,7070.0,jython,142.97,100.0
26,27.0,100.0,JDK8-9-9,7266.0,jython,146.88,100.0
27,27.0,100.0,JDK8-9-9,7266.0,jython,146.88,100.0
28,24.0,100.0,JDK8-9-9,7413.0,jython,150.78,100.0
29,24.0,100.0,JDK8-9-9,7413.0,jython,150.78,100.0
30,42.0,100.0,JDK8-9-9,7454.0,jython,154.69,100.0
31,42.0,100.0,JDK8-9-9,7454.0,jython,154.69,100.0
32,42.0,100.0,JDK8-9-9,7496.0,jython,158.59,100.0
33,42.0,100.0,JDK8-9-9,7496.0,jython,158.59,100.0
34,0.0,100.0,JDK8-9-9,0.0,jython,100.0,100.0
35,0.0,100.0,JDK8-9-9,0.0,jython,100.0,100.0
36,33.0,100.0,JDK8-9-9,1576.0,jython,100.0,100.0
37,33.0,100.0,JDK8-9-9,1576.0,jython,100.0,100.0
38,46.0,100.0,JDK8-9-9,2312.0,jython,103.91,100.0
39,46.0,100.0,JDK8-9-9,2312.0,jython,103.91,100.0
40,27.0,100.0,JDK8-9-9,5380.0,jython,107.81,100.0
41,27.0,100.0,JDK8-9-9,5380.0,jython,107.81,100.0
42,32.0,100.0,JDK8-9-9,5597.0,jython,111.72,100.0
43,32.0,100.0,JDK8-9-9,5597.0,jython,111.72,100.0
44,28.0,100.0,JDK8-9-9,5785.0,jython,115.62,100.0
45,28.0,100.0,JDK8-9-9,5785.0,jython,115.62,100.0
46,32.0,100.0,JDK8-9-9,5931.0,jython,119.53,100.0
47,32.0,100.0,JDK8-9-9,5931.0,jython,119.53,100.0
