,GC Util,GCInterval,JVM,Time,benchmark,heapSize,numThreads
0,0.0,,JDKF,0.0,pmd,,
1,0.0,,JDKF,0.0,pmd,,
2,0.0,,JDKF,22.0,pmd,,
3,0.0,,JDKF,22.0,pmd,,
4,14.0,,JDKF,47.0,pmd,,
5,14.0,,JDKF,47.0,pmd,,
6,9.0,,JDKF,65.0,pmd,,
7,9.0,,JDKF,65.0,pmd,,
8,12.0,,JDKF,79.0,pmd,,
9,12.0,,JDKF,79.0,pmd,,
10,0.0,,JDKF,279.0,pmd,,
11,0.0,,JDKF,279.0,pmd,,
12,0.0,,JDKF,379.0,pmd,,
13,0.0,,JDKF,379.0,pmd,,
14,0.0,,JDKF,505.0,pmd,,
15,0.0,,JDKF,505.0,pmd,,
16,0.0,,JDKF,600.0,pmd,,
17,0.0,,JDKF,600.0,pmd,,
18,6.0,,JDKF,611.0,pmd,,
19,6.0,,JDKF,611.0,pmd,,
20,52.0,,JDKF,613.0,pmd,,
21,52.0,,JDKF,613.0,pmd,,
22,64.0,,JDKF,614.0,pmd,,
23,64.0,,JDKF,614.0,pmd,,
24,68.0,,JDKF,615.0,pmd,,
25,68.0,,JDKF,615.0,pmd,,
26,54.0,,JDKF,616.0,pmd,,
27,54.0,,JDKF,616.0,pmd,,
28,39.0,,JDKF,617.0,pmd,,
29,39.0,,JDKF,617.0,pmd,,
30,37.0,,JDKF,618.0,pmd,,
31,37.0,,JDKF,618.0,pmd,,
32,40.0,,JDKF,619.0,pmd,,
33,40.0,,JDKF,619.0,pmd,,
34,38.0,,JDKF,619.0,pmd,,
35,38.0,,JDKF,619.0,pmd,,
36,37.0,,JDKF,620.0,pmd,,
37,37.0,,JDKF,620.0,pmd,,
38,37.0,,JDKF,621.0,pmd,,
39,37.0,,JDKF,621.0,pmd,,
40,37.0,,JDKF,622.0,pmd,,
41,37.0,,JDKF,622.0,pmd,,
42,38.0,,JDKF,623.0,pmd,,
43,38.0,,JDKF,623.0,pmd,,
44,38.0,,JDKF,624.0,pmd,,
45,38.0,,JDKF,624.0,pmd,,
46,39.0,,JDKF,625.0,pmd,,
47,39.0,,JDKF,625.0,pmd,,
48,38.0,,JDKF,625.0,pmd,,
49,38.0,,JDKF,625.0,pmd,,
50,68.0,,JDKF,628.0,pmd,,
51,68.0,,JDKF,628.0,pmd,,
52,0.0,,JDKF,811.0,pmd,,
53,0.0,,JDKF,811.0,pmd,,
54,1.0,,JDKF,848.0,pmd,,
55,1.0,,JDKF,848.0,pmd,,
56,1.0,,JDKF,911.0,pmd,,
57,1.0,,JDKF,911.0,pmd,,
58,0.0,,JDKF,1302.0,pmd,,
59,0.0,,JDKF,1302.0,pmd,,
60,4.0,,JDKF,1340.0,pmd,,
61,4.0,,JDKF,1340.0,pmd,,
62,8.0,,JDKF,1360.0,pmd,,
63,8.0,,JDKF,1360.0,pmd,,
64,104.0,,JDKF,1362.0,pmd,,
65,104.0,,JDKF,1362.0,pmd,,
66,23.0,,JDKF,1382.0,pmd,,
67,23.0,,JDKF,1382.0,pmd,,
68,15.0,,JDKF,1403.0,pmd,,
69,15.0,,JDKF,1403.0,pmd,,
70,37.0,,JDKF,1408.0,pmd,,
71,37.0,,JDKF,1408.0,pmd,,
72,37.0,,JDKF,1419.0,pmd,,
73,37.0,,JDKF,1419.0,pmd,,
74,29.0,,JDKF,1437.0,pmd,,
75,29.0,,JDKF,1437.0,pmd,,
76,17.0,,JDKF,1453.0,pmd,,
77,17.0,,JDKF,1453.0,pmd,,
78,26.0,,JDKF,1466.0,pmd,,
79,26.0,,JDKF,1466.0,pmd,,
80,18.0,,JDKF,1488.0,pmd,,
81,18.0,,JDKF,1488.0,pmd,,
82,74.0,,JDKF,1514.0,pmd,,
83,74.0,,JDKF,1514.0,pmd,,
84,6.0,,JDKF,1544.0,pmd,,
85,6.0,,JDKF,1544.0,pmd,,
86,37.0,,JDKF,1555.0,pmd,,
87,37.0,,JDKF,1555.0,pmd,,
88,16.0,,JDKF,1579.0,pmd,,
89,16.0,,JDKF,1579.0,pmd,,
90,22.0,,JDKF,1603.0,pmd,,
91,22.0,,JDKF,1603.0,pmd,,
92,9.0,,JDKF,1641.0,pmd,,
93,9.0,,JDKF,1641.0,pmd,,
94,31.0,,JDKF,1655.0,pmd,,
95,31.0,,JDKF,1655.0,pmd,,
96,36.0,,JDKF,1676.0,pmd,,
97,36.0,,JDKF,1676.0,pmd,,
98,23.0,,JDKF,1702.0,pmd,,
99,23.0,,JDKF,1702.0,pmd,,
100,15.0,,JDKF,1726.0,pmd,,
101,15.0,,JDKF,1726.0,pmd,,
102,19.0,,JDKF,1760.0,pmd,,
103,19.0,,JDKF,1760.0,pmd,,
104,19.0,,JDKF,1760.0,pmd,,
105,17.0,,JDKF,1780.0,pmd,,
106,154.0,,JDKF,1784.0,pmd,,
107,154.0,,JDKF,1784.0,pmd,,
108,7.0,,JDKF,1809.0,pmd,,
109,7.0,,JDKF,1809.0,pmd,,
110,25.0,,JDKF,1832.0,pmd,,
111,25.0,,JDKF,1832.0,pmd,,
112,19.0,,JDKF,1850.0,pmd,,
113,19.0,,JDKF,1850.0,pmd,,
114,65.0,,JDKF,1859.0,pmd,,
115,65.0,,JDKF,1859.0,pmd,,
116,57.0,,JDKF,1870.0,pmd,,
117,57.0,,JDKF,1870.0,pmd,,
118,88.0,,JDKF,1880.0,pmd,,
119,88.0,,JDKF,1880.0,pmd,,
120,88.0,,JDKF,1880.0,pmd,,
121,44.0,,JDKF,1905.0,pmd,,
122,44.0,,JDKF,1905.0,pmd,,
123,38.0,,JDKF,1926.0,pmd,,
124,161.0,,JDKF,1937.0,pmd,,
125,161.0,,JDKF,1937.0,pmd,,
126,23.0,,JDKF,1960.0,pmd,,
127,23.0,,JDKF,1960.0,pmd,,
128,86.0,,JDKF,1979.0,pmd,,
129,86.0,,JDKF,1979.0,pmd,,
130,86.0,,JDKF,1979.0,pmd,,
131,91.0,,JDKF,2000.0,pmd,,
132,332.0,,JDKF,2014.0,pmd,,
133,332.0,,JDKF,2014.0,pmd,,
134,16.0,,JDKF,2042.0,pmd,,
135,16.0,,JDKF,2042.0,pmd,,
136,16.0,,JDKF,2042.0,pmd,,
137,75.0,,JDKF,2061.0,pmd,,
138,75.0,,JDKF,2061.0,pmd,,
139,42.0,,JDKF,2096.0,pmd,,
140,248.0,,JDKF,2104.0,pmd,,
141,248.0,,JDKF,2104.0,pmd,,
142,21.0,,JDKF,2125.0,pmd,,
143,21.0,,JDKF,2125.0,pmd,,
144,51.0,,JDKF,2151.0,pmd,,
145,51.0,,JDKF,2151.0,pmd,,
146,15.0,,JDKF,2200.0,pmd,,
147,15.0,,JDKF,2200.0,pmd,,
148,10.0,,JDKF,2254.0,pmd,,
149,10.0,,JDKF,2254.0,pmd,,
150,7.0,,JDKF,2331.0,pmd,,
151,0.0,,JDKF,0.0,pmd,,
152,0.0,,JDKF,0.0,pmd,,
153,0.0,,JDKF,22.0,pmd,,
154,0.0,,JDKF,22.0,pmd,,
155,12.0,,JDKF,51.0,pmd,,
156,12.0,,JDKF,51.0,pmd,,
157,12.0,,JDKF,64.0,pmd,,
158,12.0,,JDKF,64.0,pmd,,
159,3.0,,JDKF,121.0,pmd,,
160,3.0,,JDKF,121.0,pmd,,
161,1.0,,JDKF,279.0,pmd,,
162,1.0,,JDKF,279.0,pmd,,
163,0.0,,JDKF,381.0,pmd,,
164,0.0,,JDKF,381.0,pmd,,
165,0.0,,JDKF,495.0,pmd,,
166,0.0,,JDKF,495.0,pmd,,
167,0.0,,JDKF,591.0,pmd,,
168,0.0,,JDKF,591.0,pmd,,
169,4.0,,JDKF,607.0,pmd,,
170,4.0,,JDKF,607.0,pmd,,
171,65.0,,JDKF,609.0,pmd,,
172,65.0,,JDKF,609.0,pmd,,
173,43.0,,JDKF,611.0,pmd,,
174,43.0,,JDKF,611.0,pmd,,
175,55.0,,JDKF,612.0,pmd,,
176,55.0,,JDKF,612.0,pmd,,
177,59.0,,JDKF,613.0,pmd,,
178,59.0,,JDKF,613.0,pmd,,
179,37.0,,JDKF,614.0,pmd,,
180,37.0,,JDKF,614.0,pmd,,
181,41.0,,JDKF,615.0,pmd,,
182,41.0,,JDKF,615.0,pmd,,
183,38.0,,JDKF,616.0,pmd,,
184,38.0,,JDKF,616.0,pmd,,
185,38.0,,JDKF,617.0,pmd,,
186,38.0,,JDKF,617.0,pmd,,
187,38.0,,JDKF,618.0,pmd,,
188,38.0,,JDKF,618.0,pmd,,
189,35.0,,JDKF,618.0,pmd,,
190,35.0,,JDKF,618.0,pmd,,
191,38.0,,JDKF,619.0,pmd,,
192,38.0,,JDKF,619.0,pmd,,
193,38.0,,JDKF,620.0,pmd,,
194,38.0,,JDKF,620.0,pmd,,
195,38.0,,JDKF,621.0,pmd,,
196,38.0,,JDKF,621.0,pmd,,
197,37.0,,JDKF,622.0,pmd,,
198,37.0,,JDKF,622.0,pmd,,
199,37.0,,JDKF,623.0,pmd,,
