Time,GC Util
0,0
0,0
565,26
565,26
2273,92
2388,2
2392,12
2392,12
3062,7
3062,7
5425,9
5425,9
7685,116
7685,116
9815,16
9815,16
11673,117
11673,117
13627,13
13627,13
15422,14
15422,14
17267,120
17267,120
19341,23
19341,23
21308,13
21308,13
23475,115
23475,115
25369,13
25369,13
27127,115
27127,115
27127,115
27127,115
29010,12
29010,12
31026,14
31026,14
32974,12
32974,12
34789,110
34789,110
36584,103
36584,103
38678,12
38678,12
40314,116
40314,116
42386,15
42386,15
44382,102
44382,102
46310,101
46310,101
48347,15
48347,15
50124,114
50124,114
52044,101
52044,101
54026,115
54026,115
55806,113
55806,113
57677,100
57677,100
59438,106
59438,106
61427,17
61427,17
63193,13
63193,13
65104,110
65104,110
66934,114
66934,114
68747,113
68747,113
70576,13
70576,13
72444,17
72444,17
74085,100
74085,100
75945,97
75945,97
75945,97
75945,97
77630,107
77630,107
79511,111
79511,111
81033,107
81033,107
82910,114
82910,114
84607,115
84607,115
86517,149
86517,149
88331,14
88331,14
90353,107
90353,107
90353,107
90353,107
92076,107
92076,107
93673,11
93673,11
95512,101
95512,101
97339,114
97339,114
99289,16
99289,16
99289,16
99289,16
101137,110
101137,110
101137,110
101137,110
102967,111
102967,111
104927,84
104927,84
106784,115
106784,115
108580,15
108580,15
110190,114
110190,114
111837,97
111837,97
113307,106
113307,106
113307,106
113307,106
115052,15
115052,15
116853,115
116853,115
116853,115
116853,115
118504,15
118504,15
120326,132
120326,132
121947,12
121947,12
121947,12
121947,12
123683,15
123683,15
125560,106
125560,106
127154,13
127154,13
129078,12
129078,12
130936,16
130936,16
132696,115
132696,115
134454,14
134454,14
136001,15
136001,15
137814,107
137814,107
139795,109
139795,109
141497,113
141497,113
143139,109
143139,109
145027,108
145027,108
146655,106
146655,106
146655,106
146655,106
148450,108
148450,108
148450,108
148450,108
150193,13
150193,13
150193,13
150193,13
152118,13
152118,13
153946,15
153946,15
155420,36
155420,36
157470,102
157470,102
159296,164
159296,164
161139,18
161139,18
162941,173
162941,173
164610,20
164610,20
166434,161
166434,161
166434,161
166434,161
168075,18
168075,18
169945,123
169945,123
169945,123
169945,123
171677,276
