Time,GC Util
0,0
0,0
277,29
277,29
504,13
504,13
588,95
674,67
761,54
761,54
808,45
808,45
893,32
893,32
933,157
970,55
1023,49
1023,49
1062,37
1062,37
1109,181
1151,41
1163,67
1163,67
1173,76
1173,76
1188,162
1197,70
1209,58
1209,58
1220,73
1220,73
1239,68
1239,68
1257,76
1257,76
1274,67
1274,67
1288,76
1288,76
1307,69
1307,69
1323,75
1323,75
1342,86
1342,86
1358,94
1358,94
1373,87
1373,87
1391,107
1391,107
1409,95
1409,95
1427,109
1427,109
1445,91
1445,91
1462,105
1462,105
1479,120
1479,120
1497,96
1497,96
1513,125
1513,125
1531,116
1531,116
1547,132
1547,132
1563,118
1563,118
1577,111
1577,111
1591,114
1591,114
1607,114
1607,114
1624,111
1624,111
1641,122
1641,122
1658,100
1658,100
1674,111
1674,111
1692,124
1692,124
1710,129
1710,129
1731,103
1731,103
1752,122
1752,122
1773,111
1773,111
1800,111
1800,111
1822,100
1822,100
1844,96
1844,96
1867,117
1867,117
1924,128
1924,128
1982,121
1982,121
2053,118
2053,118
2125,126
2125,126
2186,115
2186,115
2214,112
2214,112
2243,111
2243,111
2271,126
2271,126
2337,138
2337,138
2400,122
2400,122
2461,129
2461,129
2519,137
2519,137
2570,138
2570,138
2621,135
2621,135
2674,123
2674,123
2727,152
2727,152
2780,145
2780,145
2832,136
2832,136
2872,21
2872,21
2898,116
2898,116
2926,121
2926,121
2955,111
2955,111
2983,125
2983,125
3011,128
3011,128
3039,143
3039,143
3070,135
