Time,GC Util
0,0
0,0
605,71
605,71
609,52
610,96
611,76
613,73
614,79
615,84
617,75
618,81
619,77
621,74
622,85
624,106
626,89
628,81
631,83
632,128
634,89
636,115
638,86
640,114
643,80
644,79
646,90
648,121
650,86
651,128
653,88
655,124
658,90
659,76
661,90
662,142
665,78
666,111
669,84
670,73
672,85
674,98
676,80
678,107
681,81
682,76
685,86
686,110
689,77
690,108
693,81
694,79
696,80
698,97
700,77
701,99
705,81
706,73
709,84
710,123
713,79
714,99
716,85
718,103
721,81
722,75
725,79
726,110
729,84
730,75
732,86
734,105
736,74
737,99
740,86
742,70
745,2
745,2
1323,94
2378,0
2380,83
2451,2
2454,84
2496,5
2502,111
2502,111
2542,6
2542,6
2591,24
2591,24
2604,14
2604,14
2669,15
2669,15
2719,161
2747,6
2750,10
2750,10
2769,133
2769,133
2793,10
2793,10
2831,252
2867,5
2870,12
2870,12
2905,250
2938,6
2942,254
2977,6
2981,180
2981,180
3007,156
3007,156
3027,162
3027,162
3051,81
3051,81
3076,153
3076,153
3118,175
3118,175
3176,130
3176,130
3176,130
3176,130
3222,146
3222,146
3294,112
3294,112
3371,201
3371,201
3445,178
3445,178
3507,151
3507,151
3573,223
3573,223
3620,192
3620,192
3696,115
3696,115
3762,145
3762,145
3838,231
3838,231
3937,219
