Time,GC Util
0,0
0,0
235,86
235,86
423,81
423,81
560,85
560,85
642,90
642,90
682,83
682,83
727,167
727,167
797,218
797,218
844,213
844,213
886,245
886,245
928,245
928,245
972,163
972,163
1030,283
1030,283
1068,230
1068,230
1082,277
1082,277
1088,294
1088,294
1101,248
1101,248
1110,303
1110,303
1120,454
1120,454
1131,288
1131,288
1144,260
1144,260
1154,270
1154,270
1169,266
1169,266
1182,283
1182,283
1200,251
1200,251
1214,77
1214,77
1240,327
1240,327
1251,144
1251,144
1275,347
1275,347
1286,63
1286,63
1302,330
1302,330
1313,298
1313,298
1324,56
1324,56
1340,323
1340,323
1351,312
1351,312
1360,89
1360,89
1384,324
1384,324
1394,169
1394,169
1416,336
1416,336
1426,181
1426,181
1449,329
1449,329
1458,164
1458,164
1481,274
1481,274
1491,53
1491,53
1507,307
1507,307
1517,273
1517,273
1527,81
1527,81
1545,289
1545,289
1554,289
1554,289
1565,134
1565,134
1580,262
1580,262
1588,346
1588,346
1597,178
1597,178
1615,341
1615,341
1622,358
1622,358
1631,113
1631,113
1644,334
1644,334
1652,344
1652,344
1659,314
1659,314
1668,191
1668,191
1680,296
1680,296
1687,169
1687,169
1702,290
1702,290
1710,147
1710,147
1726,365
1726,365
1733,364
1733,364
1745,79
1745,79
1754,314
1754,314
1763,334
1763,334
1771,288
1771,288
1780,337
1780,337
1788,328
1788,328
1797,343
1797,343
1804,352
1804,352
1812,586
1812,586
1821,403
1821,403
1829,403
1829,403
1837,407
1837,407
1854,366
1854,366
1863,379
1863,379
1873,320
1873,320
1883,350
1883,350
1893,387
1893,387
1903,399
1903,399
1914,384
1914,384
1933,399
1933,399
1946,392
1946,392
1957,365
1957,365
1970,341
1970,341
1983,424
1983,424
1995,427
1995,427
2008,396
2008,396
2023,185
2023,185
2048,367
2048,367
2060,363
2060,363
2072,90
2072,90
2088,351
2088,351
2099,382
2099,382
2110,85
2110,85
2126,382
2126,382
2136,324
2136,324
2148,192
2148,192
2166,344
2166,344
2177,364
2177,364
2188,103
2188,103
2213,394
2213,394
2223,367
2223,367
2233,78
2233,78
2246,362
2246,362
2256,78
2256,78
2269,324
2269,324
2277,364
2277,364
2287,336
2287,336
2299,158
2299,158
2319,365
2319,365
2330,169
2330,169
2349,374
2349,374
2360,187
2360,187
2370,363
2370,363
2383,188
2383,188
2401,398
2401,398
2412,174
2412,174
2429,313
2429,313
2439,325
2439,325
2449,332
2449,332
2459,174
2459,174
2474,332
2474,332
2483,359
2483,359
2493,136
2493,136
2513,313
2513,313
2525,123
2525,123
2543,290
2543,290
2553,346
2553,346
2565,148
2565,148
2588,331
2588,331
2596,369
2596,369
2606,338
2606,338
2615,330
2615,330
2624,344
2624,344
2633,350
2633,350
2643,253
2643,253
2655,303
2655,303
2666,264
2666,264
2675,312
2675,312
2684,307
2684,307
2696,508
2696,508
2707,324
2707,324
2717,365
2717,365
2728,384
2728,384
2738,289
2738,289
2749,397
2749,397
2760,387
2760,387
2770,380
2770,380
2779,362
2779,362
2788,392
2788,392
2799,381
2799,381
2811,370
2811,370
2822,379
2822,379
2834,379
2834,379
2845,371
2845,371
2856,360
2856,360
2867,386
2867,386
2878,395
2878,395
2889,357
2889,357
2900,397
2900,397
2911,346
2911,346
2927,369
2927,369
2944,157
2944,157
2963,319
2963,319
2976,193
2976,193
2995,340
2995,340
3007,72
3007,72
3029,304
3029,304
3042,243
3042,243
3054,80
3054,80
3073,264
3073,264
3088,263
3088,263
3105,134
3105,134
3126,318
3126,318
3140,380
3140,380
3155,221
3155,221
3174,385
3174,385
3184,378
3184,378
3198,176
3198,176
3218,325
3218,325
3227,389
3227,389
3236,375
3236,375
3246,153
3246,153
3264,335
3264,335
3272,398
3272,398
3282,195
3282,195
3299,294
3299,294
3309,199
3309,199
3324,400
3324,400
3333,345
3333,345
3343,188
3343,188
3358,328
3358,328
3367,306
3367,306
3377,217
3377,217
3390,342
3390,342
3398,320
3398,320
3407,126
3407,126
3426,263
3426,263
3435,316
3435,316
3443,325
3443,325
3452,348
3452,348
3460,340
3460,340
3470,324
3470,324
3478,324
3478,324
3488,128
3488,128
3507,327
3507,327
3517,341
3517,341
3527,69
3527,69
3543,315
3543,315
3555,342
3555,342
3569,297
3569,297
3586,124
3586,124
3613,266
3613,266
3632,189
3632,189
3647,242
3647,242
3662,112
3662,112
3683,252
3683,252
3701,226
