Run,Time,JVM
1,821,JDKA
2,753,JDKA
3,717,JDKA
4,806,JDKA
5,789,JDKA
6,714,JDKA
7,773,JDKA
8,826,JDKA
9,787,JDKA
10,751,JDKA
11,854,JDKA
12,874,JDKA
13,806,JDKA
14,712,JDKA
15,820,JDKA
16,783,JDKA
1,850,JDKD
2,756,JDKD
3,799,JDKD
4,778,JDKD
5,897,JDKD
6,778,JDKD
7,828,JDKD
8,811,JDKD
9,761,JDKD
10,818,JDKD
11,855,JDKD
12,744,JDKD
13,801,JDKD
14,838,JDKD
15,730,JDKD
16,746,JDKD
1,855,JDKI
2,807,JDKI
3,829,JDKI
4,862,JDKI
5,766,JDKI
6,765,JDKI
7,792,JDKI
8,835,JDKI
9,834,JDKI
10,781,JDKI
11,870,JDKI
12,752,JDKI
13,855,JDKI
14,730,JDKI
15,874,JDKI
16,803,JDKI
1,818,JDKR
2,739,JDKR
3,827,JDKR
4,763,JDKR
5,775,JDKR
6,790,JDKR
7,761,JDKR
8,775,JDKR
9,809,JDKR
10,788,JDKR
11,758,JDKR
12,767,JDKR
13,740,JDKR
14,747,JDKR
15,858,JDKR
16,726,JDKR
1,780,JDKG
2,816,JDKG
3,794,JDKG
4,724,JDKG
5,827,JDKG
6,785,JDKG
7,764,JDKG
8,758,JDKG
9,847,JDKG
10,718,JDKG
11,774,JDKG
12,739,JDKG
13,805,JDKG
14,798,JDKG
15,738,JDKG
16,736,JDKG
1,850,JDKB
2,878,JDKB
3,857,JDKB
4,780,JDKB
5,745,JDKB
6,731,JDKB
7,808,JDKB
8,804,JDKB
9,787,JDKB
10,906,JDKB
11,816,JDKB
12,845,JDKB
13,830,JDKB
14,830,JDKB
15,959,JDKB
16,888,JDKB
1,862,JDKP
2,722,JDKP
3,807,JDKP
4,794,JDKP
5,864,JDKP
6,849,JDKP
7,1028,JDKP
8,858,JDKP
9,747,JDKP
10,805,JDKP
11,750,JDKP
12,790,JDKP
13,814,JDKP
14,828,JDKP
15,955,JDKP
16,817,JDKP
1,1235,JDKF
2,1191,JDKF
3,1242,JDKF
4,1318,JDKF
5,1272,JDKF
6,1337,JDKF
7,1187,JDKF
8,1302,JDKF
9,1275,JDKF
10,1278,JDKF
11,1204,JDKF
12,1251,JDKF
13,1206,JDKF
14,1210,JDKF
15,1500,JDKF
16,1280,JDKF
