Run,Time,JVM
1,551,JDKR
2,442,JDKR
3,425,JDKR
4,492,JDKR
5,436,JDKR
6,469,JDKR
7,421,JDKR
8,517,JDKR
9,421,JDKR
10,443,JDKR
11,425,JDKR
12,416,JDKR
13,420,JDKR
14,410,JDKR
15,441,JDKR
16,460,JDKR
1,503,JDKI
2,510,JDKI
3,432,JDKI
4,441,JDKI
5,493,JDKI
6,499,JDKI
7,411,JDKI
8,454,JDKI
9,429,JDKI
10,414,JDKI
11,435,JDKI
12,419,JDKI
13,423,JDKI
14,441,JDKI
15,429,JDKI
16,418,JDKI
1,469,JDKE
2,535,JDKE
3,817,JDKE
4,539,JDKE
5,890,JDKE
6,543,JDKE
7,487,JDKE
8,500,JDKE
9,578,JDKE
10,577,JDKE
11,564,JDKE
12,639,JDKE
13,636,JDKE
14,609,JDKE
15,581,JDKE
16,524,JDKE
1,337,JDKF
2,429,JDKF
3,399,JDKF
4,375,JDKF
5,402,JDKF
6,419,JDKF
7,380,JDKF
8,378,JDKF
9,460,JDKF
10,384,JDKF
11,367,JDKF
12,398,JDKF
13,361,JDKF
14,350,JDKF
15,369,JDKF
16,398,JDKF
1,475,JDKP
2,421,JDKP
3,478,JDKP
4,447,JDKP
5,549,JDKP
6,438,JDKP
7,427,JDKP
8,541,JDKP
9,467,JDKP
10,451,JDKP
11,422,JDKP
12,1312,JDKP
13,482,JDKP
14,466,JDKP
15,425,JDKP
16,408,JDKP
1,428,JDKD
2,463,JDKD
3,469,JDKD
4,440,JDKD
5,411,JDKD
6,444,JDKD
7,400,JDKD
8,395,JDKD
9,443,JDKD
10,420,JDKD
11,397,JDKD
12,406,JDKD
13,413,JDKD
14,405,JDKD
15,410,JDKD
16,441,JDKD
1,476,JDKG
2,417,JDKG
3,417,JDKG
4,421,JDKG
5,416,JDKG
6,669,JDKG
7,434,JDKG
8,440,JDKG
9,452,JDKG
10,729,JDKG
11,432,JDKG
12,409,JDKG
13,485,JDKG
14,558,JDKG
15,404,JDKG
16,412,JDKG
1,472,JDKB
2,487,JDKB
3,424,JDKB
4,427,JDKB
5,417,JDKB
6,511,JDKB
7,460,JDKB
8,1005,JDKB
9,1753,JDKB
10,428,JDKB
11,419,JDKB
12,465,JDKB
13,420,JDKB
14,431,JDKB
15,526,JDKB
16,692,JDKB
1,447,JDKA
2,547,JDKA
3,451,JDKA
4,426,JDKA
5,488,JDKA
6,483,JDKA
7,469,JDKA
8,431,JDKA
9,407,JDKA
10,446,JDKA
11,412,JDKA
12,435,JDKA
13,445,JDKA
14,412,JDKA
15,461,JDKA
16,461,JDKA
