Run,Time,JVM
1,347,JDKG
2,475,JDKG
3,391,JDKG
4,498,JDKG
5,326,JDKG
6,535,JDKG
7,430,JDKG
8,314,JDKG
9,342,JDKG
10,371,JDKG
11,821,JDKG
12,382,JDKG
13,371,JDKG
14,325,JDKG
15,637,JDKG
16,440,JDKG
1,425,JDKF
2,293,JDKF
3,492,JDKF
4,337,JDKF
5,286,JDKF
6,255,JDKF
7,810,JDKF
8,261,JDKF
9,512,JDKF
10,448,JDKF
11,397,JDKF
12,441,JDKF
13,389,JDKF
14,380,JDKF
15,746,JDKF
16,428,JDKF
1,300,JDKP
2,493,JDKP
3,294,JDKP
4,538,JDKP
5,713,JDKP
6,403,JDKP
7,511,JDKP
8,453,JDKP
9,306,JDKP
10,819,JDKP
11,487,JDKP
12,556,JDKP
13,799,JDKP
14,804,JDKP
15,378,JDKP
16,691,JDKP
1,444,JDKA
2,400,JDKA
3,581,JDKA
4,395,JDKA
5,521,JDKA
6,543,JDKA
7,475,JDKA
8,523,JDKA
9,435,JDKA
10,623,JDKA
11,482,JDKA
12,448,JDKA
13,495,JDKA
14,666,JDKA
15,395,JDKA
16,581,JDKA
1,474,JDKI
2,353,JDKI
3,467,JDKI
4,620,JDKI
5,485,JDKI
6,331,JDKI
7,356,JDKI
8,582,JDKI
9,872,JDKI
10,794,JDKI
11,419,JDKI
12,571,JDKI
13,428,JDKI
14,488,JDKI
15,426,JDKI
16,343,JDKI
1,539,JDKR
2,588,JDKR
3,329,JDKR
4,566,JDKR
5,476,JDKR
6,355,JDKR
7,542,JDKR
8,470,JDKR
9,579,JDKR
10,817,JDKR
11,441,JDKR
12,349,JDKR
13,428,JDKR
14,498,JDKR
15,414,JDKR
16,319,JDKR
1,769,JDKE
2,575,JDKE
3,333,JDKE
4,628,JDKE
5,531,JDKE
6,330,JDKE
7,453,JDKE
8,364,JDKE
9,452,JDKE
10,601,JDKE
11,829,JDKE
12,846,JDKE
13,380,JDKE
14,388,JDKE
15,529,JDKE
16,335,JDKE
1,355,JDKD
2,336,JDKD
3,259,JDKD
4,305,JDKD
5,510,JDKD
6,440,JDKD
7,288,JDKD
8,365,JDKD
9,473,JDKD
10,687,JDKD
11,565,JDKD
12,546,JDKD
13,727,JDKD
14,597,JDKD
15,347,JDKD
16,692,JDKD
1,569,JDKB
2,282,JDKB
3,708,JDKB
4,434,JDKB
5,361,JDKB
6,296,JDKB
7,361,JDKB
8,602,JDKB
9,269,JDKB
10,470,JDKB
11,308,JDKB
12,304,JDKB
13,436,JDKB
14,718,JDKB
15,562,JDKB
16,329,JDKB
