Run,Time,JVM
1,712,JDKR
2,733,JDKR
3,838,JDKR
4,729,JDKR
5,893,JDKR
6,746,JDKR
7,733,JDKR
8,717,JDKR
9,751,JDKR
10,756,JDKR
11,765,JDKR
12,739,JDKR
13,713,JDKR
14,755,JDKR
15,736,JDKR
16,762,JDKR
1,744,JDKI
2,747,JDKI
3,786,JDKI
4,686,JDKI
5,824,JDKI
6,732,JDKI
7,716,JDKI
8,711,JDKI
9,734,JDKI
10,770,JDKI
11,737,JDKI
12,766,JDKI
13,892,JDKI
14,751,JDKI
15,810,JDKI
16,789,JDKI
1,709,JDKD
2,687,JDKD
3,725,JDKD
4,664,JDKD
5,697,JDKD
6,730,JDKD
7,704,JDKD
8,714,JDKD
9,684,JDKD
10,768,JDKD
11,720,JDKD
12,763,JDKD
13,710,JDKD
14,754,JDKD
15,818,JDKD
16,805,JDKD
1,738,JDKA
2,728,JDKA
3,701,JDKA
4,708,JDKA
5,752,JDKA
6,748,JDKA
7,729,JDKA
8,763,JDKA
9,788,JDKA
10,708,JDKA
11,829,JDKA
12,701,JDKA
13,804,JDKA
14,743,JDKA
15,774,JDKA
16,683,JDKA
1,1266,JDKF
2,1332,JDKF
3,1228,JDKF
4,1245,JDKF
5,1343,JDKF
6,1263,JDKF
7,1181,JDKF
8,1325,JDKF
9,1248,JDKF
10,1242,JDKF
11,1259,JDKF
12,1293,JDKF
13,1299,JDKF
14,1318,JDKF
15,1251,JDKF
16,1178,JDKF
1,765,JDKP
2,733,JDKP
3,736,JDKP
4,732,JDKP
5,788,JDKP
6,813,JDKP
7,704,JDKP
8,792,JDKP
9,739,JDKP
10,696,JDKP
11,800,JDKP
12,720,JDKP
13,713,JDKP
14,750,JDKP
15,776,JDKP
16,737,JDKP
1,821,JDKB
2,802,JDKB
3,826,JDKB
4,774,JDKB
5,772,JDKB
6,723,JDKB
7,728,JDKB
8,676,JDKB
9,732,JDKB
10,698,JDKB
11,729,JDKB
12,718,JDKB
13,748,JDKB
14,720,JDKB
15,748,JDKB
16,826,JDKB
1,777,JDKG
2,707,JDKG
3,737,JDKG
4,758,JDKG
5,817,JDKG
6,882,JDKG
7,945,JDKG
8,873,JDKG
9,773,JDKG
10,722,JDKG
11,805,JDKG
12,718,JDKG
13,734,JDKG
14,738,JDKG
15,721,JDKG
16,923,JDKG
