Time,GC Util
0,0
0,0
637,76
637,76
639,72
639,72
642,79
642,79
645,127
645,127
647,129
647,129
651,11
651,11
1372,145
1372,145
1472,138
1472,138
1516,168
1516,168
1538,160
1538,160
1569,237
1569,237
1603,274
1603,274
1634,290
1634,290
1651,286
1651,286
1672,315
1672,315
1703,331
1703,331
1750,241
1750,241
1810,336
1810,336
1854,302
1854,302
1884,334
1884,334
1902,314
1902,314
1925,337
1925,337
1960,354
1960,354
2006,376
2006,376
2044,381
2044,381
2077,413
2077,413
2137,294
2137,294
2255,427
2255,427
2368,420
