Time,GC Util
0,0
0,0
401,87
401,87
596,64
598,60
601,4
601,4
729,111
804,2
808,132
912,0
917,139
1021,1
1024,147
1113,0
1116,174
1170,1
1174,148
1211,7
1214,200
1246,5
1249,198
1282,5
1284,158
1317,4
1321,188
1357,4
1360,88
1398,6
1401,197
1427,6
1431,207
1470,4
1473,166
1500,5
1503,179
1547,3
1550,116
1550,116
1580,8
1580,8
1584,193
1584,193
1633,4
1633,4
1637,198
1637,198
1683,224
1683,224
1722,170
1722,170
1759,5
1759,5
1762,204
1762,204
1803,117
1803,117
1841,3
1841,3
1844,96
1844,96
1882,170
1882,170
1919,121
1949,4
1953,169
1953,169
1997,4
1997,4
2000,145
2000,145
2030,71
2030,71
2078,133
2078,133
2112,5
2112,5
2114,160
2114,160
2151,3
2151,3
2154,190
2185,5
2188,177
2188,177
2221,5
2221,5
2225,198
2225,198
2263,4
2263,4
2266,194
2266,194
2298,6
2298,6
2300,153
2337,3
2341,194
2341,194
2368,6
2368,6
2372,178
2415,4
2415,4
2419,198
2419,198
2448,6
2448,6
2451,26
2451,26
2451,26
2451,26
2498,207
2498,207
2547,122
2547,122
2588,115
2588,115
2636,2
2636,2
2639,198
2639,198
2678,4
2678,4
2681,196
2681,196
2736,3
2736,3
2739,153
2739,153
2786,181
2786,181
2826,5
2826,5
2830,193
2830,193
2879,3
2879,3
2883,190
2883,190
2883,190
2883,190
2936,194
2936,194
2981,3
2981,3
2985,203
2985,203
3033,3
3033,3
3037,168
3037,168
3081,4
3081,4
3085,169
3085,169
3085,169
3085,169
3132,166
3132,166
3168,3
3168,3
3172,179
3172,179
3225,183
3225,183
3268,4
3268,4
3272,186
3272,186
3312,4
3312,4
3315,178
3315,178
3362,4
3362,4
3366,202
3366,202
3412,4
3412,4
3415,162
3415,162
3453,3
3453,3
3456,98
3456,98
3497,5
3497,5
3501,182
3501,182
3537,4
3537,4
3541,211
3541,211
3588,3
3588,3
3592,192
3592,192
3639,3
3639,3
3642,201
3642,201
3687,3
3687,3
3689,163
3689,163
3741,183
3741,183
3779,4
3779,4
3783,194
3783,194
3830,1
3830,1
3833,200
3833,200
3872,115
3872,115
3914,3
3914,3
3917,206
3917,206
3956,4
3956,4
3960,190
3960,190
4006,167
4053,3
4057,195
4057,195
4100,3
4100,3
4103,106
4103,106
4152,4
4152,4
4156,175
4156,175
4196,4
4196,4
4199,196
4199,196
4243,60
4243,60
4300,172
4340,4
4343,192
4343,192
4388,3
4388,3
4391,183
4391,183
4440,172
4440,172
4493,166
4493,166
4545,156
4545,156
4595,4
4595,4
4598,199
4598,199
4645,3
4645,3
4649,200
4649,200
4691,4
4691,4
4694,195
4694,195
4737,4
