Time,GC Util
0,0
0,0
19,0
19,0
38,18
38,18
57,9
57,9
182,1
182,1
231,3
231,3
243,7
243,7
254,6
254,6
269,4
269,4
288,4
288,4
313,2
313,2
338,2
338,2
373,1
373,1
397,3
397,3
448,1
448,1
499,2
499,2
529,73
529,73
547,11
547,11
557,16
557,16
560,56
560,56
563,35
563,35
586,13
586,13
594,16
594,16
616,5
616,5
643,5
643,5
652,22
652,22
701,11
701,11
736,9
736,9
754,9
754,9
754,9
780,7
799,88
799,88
848,4
848,4
893,3
893,3
988,73
988,73
1016,5
1016,5
1042,6
1042,6
1058,9
1058,9
1088,4
1088,4
1088,4
1128,8
1128,8
1167,8
1186,75
1186,75
1187,150
1187,150
1216,5
1216,5
1226,13
1226,13
1265,3
1265,3
1265,3
1292,5
1292,5
1312,8
1315,76
1315,76
1337,7
1337,7
1366,4
1366,4
1400,4
1400,4
1431,6
1431,6
1461,10
1461,10
1461,10
1485,7
1490,73
1490,73
1515,6
1515,6
1548,4
1548,4
1589,3
1589,3
1615,5
1615,5
1625,16
1625,16
1625,16
1661,11
1661,11
1699,9
1705,71
1705,71
1751,3
1751,3
1774,6
1774,6
1816,4
1816,4
1858,4
1858,4
1890,5
1890,5
1890,5
1914,7
1917,72
1917,72
1956,4
1956,4
1997,3
1997,3
2031,4
2031,4
2052,10
2052,10
2093,4
2093,4
2093,4
2130,4
2158,76
2158,76
2183,6
2183,6
2203,7
2203,7
2230,5
2230,5
2250,8
2250,8
2281,4
2281,4
2281,4
2316,3
2322,76
2322,76
2355,4
2355,4
2394,3
2394,3
2417,9
2417,9
2467,11
2467,11
2510,3
2510,3
2510,3
2554,3
2563,77
2563,77
2605,3
2605,3
2648,3
2648,3
2676,5
2676,5
2716,5
2716,5
2716,5
2775,2
2804,77
2804,77
2834,5
2834,5
2853,7
2853,7
2886,5
2886,5
2920,3
2920,3
2947,5
2947,5
2947,5
2984,3
2987,75
2987,75
3028,3
3028,3
3059,4
3059,4
3105,3
3105,3
3163,9
3163,9
3195,5
3195,5
3229,5
3229,5
3229,5
3264,4
3268,81
3268,81
3312,3
3312,3
3359,2
3359,2
3394,4
3394,4
3427,4
3427,4
3466,3
3466,3
3522,3
3522,3
3563,9
3563,9
3563,9
3611,6
3611,6
3651,3
3655,85
3655,85
3701,3
3701,3
3747,11
3747,11
3806,3
3806,3
3842,4
3842,4
3871,6
3871,6
3937,2
3937,2
3967,6
3967,6
4022,15
4022,15
4022,15
4078,6
4082,128
4082,128
4137,2
4137,2
4184,3
4184,3
4216,5
4216,5
4273,2
4273,2
4321,3
4321,3
4373,3
4373,3
4424,5
4424,5
4424,5
4465,7
4465,7
4524,5
4532,121
