Time,GC Util
0,0
0,0
396,92
396,92
583,60
583,60
588,6
588,6
720,103
720,103
816,136
816,136
909,139
909,139
1071,148
1071,148
1116,152
1116,152
1165,142
1165,142
1200,152
1200,152
1236,152
1236,152
1273,138
1273,138
1316,137
1316,137
1368,151
1368,151
1423,161
1423,161
1471,155
1471,155
1522,197
1522,197
1570,188
1570,188
1624,144
1624,144
1689,158
1689,158
1749,158
1749,158
1795,160
1795,160
1850,204
1850,204
1901,147
1901,147
1948,211
1948,211
2003,195
2003,195
2048,187
2048,187
2096,208
2096,208
2149,201
2149,201
2199,114
2199,114
2244,99
2244,99
2295,212
2295,212
2342,130
2342,130
2393,130
2393,130
2437,156
2437,156
2489,84
2489,84
2536,142
2536,142
2586,130
2586,130
2633,127
2633,127
2689,148
2689,148
2731,89
2731,89
2782,130
2782,130
2826,146
2826,146
2877,120
2877,120
2928,140
2928,140
2978,132
2978,132
3023,148
3023,148
3068,145
3068,145
3123,149
3123,149
3170,90
3170,90
3222,136
3222,136
3265,86
3265,86
3316,132
3316,132
3358,128
3358,128
3406,143
3406,143
3454,135
3454,135
3504,130
3504,130
3553,146
3553,146
3602,167
3602,167
3649,178
3649,178
3700,154
3700,154
3752,200
3752,200
3791,187
3791,187
3840,189
3840,189
3885,134
3885,134
3937,203
3937,203
3989,186
3989,186
4038,195
4038,195
4088,190
4088,190
4129,183
4129,183
4178,200
4178,200
4224,204
4224,204
4273,126
4273,126
4333,96
4333,96
4368,190
4368,190
4423,206
4423,206
4467,191
4467,191
4513,166
4513,166
4566,191
4566,191
4618,192
4618,192
4661,105
4661,105
4711,149
4711,149
4757,192
4757,192
4808,199
4808,199
4861,167
4861,167
4904,200
4904,200
4962,202
4962,202
5007,159
5007,159
5049,166
5049,166
5100,187
5100,187
5146,200
5146,200
5202,148
5202,148
5242,111
5242,111
5289,197
5289,197
5343,158
5343,158
5388,194
5388,194
5443,192
5443,192
5486,205
5486,205
5534,193
5534,193
5585,180
5585,180
5628,195
5628,195
5678,196
5678,196
5722,148
5722,148
5768,171
5768,171
5820,178
5820,178
5874,209
5874,209
5916,188
5916,188
5972,208
5972,208
6024,158
6024,158
6077,186
6077,186
6126,189
6126,189
6174,178
6174,178
6221,184
6221,184
6279,208
6279,208
6324,195
6324,195
6379,197
6379,197
6421,203
6421,203
6474,191
6474,191
6521,129
6521,129
6562,208
6562,208
6619,185
6619,185
6666,13
6666,13
6731,179
6731,179
6784,148
6784,148
6841,190
6841,190
6891,199
6891,199
6937,186
6937,186
6982,196
6982,196
7030,159
7030,159
7079,200
7079,200
7128,187
7128,187
7179,209
7179,209
7219,208
7219,208
7267,206
7267,206
7311,198
7311,198
