Time,GC Util
0,0
0,0
22,0
22,0
55,10
55,10
69,13
69,13
222,1
222,1
277,3
277,3
301,3
301,3
313,5
313,5
330,4
330,4
346,5
346,5
371,3
371,3
397,2
397,2
437,1
437,1
461,3
461,3
516,1
516,1
568,1
568,1
602,76
602,76
624,9
624,9
630,29
630,29
639,12
639,12
645,21
645,21
651,19
651,19
657,16
657,16
667,8
667,8
677,12
677,12
692,7
692,7
716,5
716,5
725,16
725,16
776,3
776,3
802,4
802,4
835,4
835,4
852,10
852,10
852,10
868,9
874,55
874,55
912,4
912,4
938,6
938,6
938,6
975,12
982,109
982,109
1007,10
1007,10
1061,4
1061,4
1061,4
1116,4
1119,126
1119,126
1130,10
1130,10
1142,14
1142,14
1158,8
1158,8
1158,8
1193,20
1193,20
1227,4
1232,152
1232,152
1252,14
1252,14
1280,5
1280,5
1297,9
1297,9
1297,9
1318,8
1323,158
1323,158
1354,8
1354,8
1367,11
1367,11
1397,9
1397,9
1397,9
1425,8
1428,160
1428,160
1442,8
1442,8
1462,8
1462,8
1504,3
1504,3
1504,3
1531,13
1533,163
1533,163
1554,6
1554,6
1587,5
1587,5
1599,13
1599,13
1599,13
1616,9
1622,159
1622,159
1656,9
1656,9
1671,9
1671,9
1692,11
1692,11
1692,11
1725,5
1725,5
1733,19
1741,124
1741,124
1768,11
1768,11
1808,17
1808,17
1841,5
1841,5
1873,6
1873,6
1899,12
1899,12
1931,10
1931,10
1931,10
1965,4
1965,4
1999,7
2002,169
2002,169
2037,3
2037,3
2075,8
2075,8
2107,6
2107,6
2138,11
2138,11
2157,13
2157,13
2183,11
2183,11
2220,4
2220,4
2262,6
2262,6
2282,14
2282,14
2306,155
2306,155
2336,5
2336,5
2362,12
2362,12
2393,10
2393,10
2410,8
2410,8
2433,7
2433,7
2468,4
2468,4
2492,7
2492,7
2516,11
2516,11
2538,11
2538,11
2538,11
2570,5
2573,156
2573,156
2603,4
2603,4
2630,7
2630,7
2656,11
2656,11
2686,9
2686,9
2718,9
2718,9
2748,7
2748,7
2771,21
2771,21
2805,201
2805,201
2831,5
2831,5
2854,8
2854,8
2871,10
2871,10
2895,6
2895,6
2929,4
2929,4
2953,6
2953,6
2984,16
2984,16
2984,16
3013,11
3019,141
3019,141
3063,8
3063,8
3089,7
3089,7
3116,12
3116,12
3162,7
3162,7
3190,7
3190,7
3223,21
3223,21
3255,9
3255,9
3255,9
3305,6
3312,193
3312,193
3354,5
3354,5
3377,7
3377,7
3420,5
3420,5
3449,7
3449,7
3484,5
3484,5
3520,8
3520,8
3557,5
3557,5
3557,5
3586,6
3586,6
3624,6
3632,151
3632,151
3661,11
3661,11
3689,17
3689,17
3707,8
