Time,GC Util
0,0
0,0
1129,89
1129,89
1632,81
1632,81
1765,75
1765,75
4041,91
4041,91
4136,79
4136,79
4158,45
4158,45
4267,170
4267,170
4343,175
4343,175
4391,164
4391,164
4431,149
4431,149
4454,163
4454,163
4487,163
4487,163
4503,161
4503,161
4547,168
4547,168
4569,163
4569,163
4588,161
4588,161
4611,161
4611,161
4657,135
4657,135
4675,170
4675,170
4701,166
4701,166
4755,13
4755,13
4814,165
4814,165
4832,162
4832,162
4844,169
4844,169
4850,11
4850,11
4921,170
4921,170
4966,118
4966,118
4992,161
4992,161
5019,172
5019,172
5064,173
5064,173
5083,163
5083,163
5106,158
5106,158
5138,171
5138,171
5207,141
5207,141
5232,18
5232,18
5296,165
5296,165
5316,179
5316,179
5339,175
5339,175
5365,172
5365,172
5399,129
5399,129
5427,168
5427,168
5458,162
5458,162
5472,178
5472,178
5501,174
5501,174
5523,177
5523,177
5545,170
5545,170
5572,130
5572,130
5597,171
5597,171
5614,173
5614,173
5642,169
5642,169
5666,177
5666,177
5679,175
5679,175
5701,170
5701,170
5720,153
5720,153
5752,176
5752,176
5768,170
5768,170
5790,136
5790,136
5805,169
5805,169
5827,175
5827,175
5851,172
5851,172
5909,175
5909,175
5941,170
5941,170
6035,150
6035,150
6087,169
6087,169
6110,176
6110,176
6117,11
6117,11
6189,181
6189,181
6234,175
6234,175
6282,180
6282,180
6337,181
6337,181
6393,184
6393,184
6458,183
6458,183
6534,188
6534,188
6600,188
6600,188
6681,190
6681,190
6778,190
6778,190
6944,192
6944,192
7633,190
7633,190
7657,192
7657,192
7682,191
7682,191
7707,190
7707,190
7737,192
7737,192
7770,194
7770,194
7800,194
7800,194
7830,194
7830,194
7860,193
7860,193
7892,193
7892,193
7922,192
7922,192
7953,195
7953,195
8005,189
8005,189
8116,186
8116,186
8180,193
8180,193
8244,192
8244,192
8334,191
8334,191
9277,189
9277,189
9444,192
9444,192
9607,193
9607,193
10325,192
10325,192
10714,92
10714,92
11023,187
11023,187
11122,190
11122,190
11258,191
11258,191
11590,187
11590,187
11771,186
11771,186
11960,191
