Time,GC Util
0,0
0,0
391,22
391,22
582,14
582,14
696,21
696,21
742,167
805,25
866,55
866,55
955,21
955,21
1119,20
1119,20
1207,21
1207,21
1276,24
1276,24
1343,19
1343,19
1415,18
1415,18
1492,19
1492,19
1568,20
1568,20
1650,18
1650,18
1736,19
1736,19
1822,20
1822,20
1913,18
1913,18
1996,18
1996,18
2046,161
2098,19
2142,55
2142,55
2196,18
2196,18
2294,18
2294,18
2397,20
2397,20
2492,21
2492,21
2602,20
2602,20
2704,22
2704,22
2815,19
2815,19
2928,22
2928,22
3052,23
3052,23
3170,19
3170,19
3307,19
3307,19
3431,18
3431,18
3557,18
3557,18
3673,18
3673,18
3802,19
3802,19
3923,17
3923,17
4036,20
4036,20
4167,19
4167,19
4299,21
4299,21
4428,23
4428,23
4572,22
4572,22
4715,19
4715,19
4866,18
4866,18
5024,20
5024,20
5175,19
5175,19
5323,19
5323,19
5486,21
5486,21
5655,19
5655,19
5818,21
5818,21
5983,21
5983,21
6150,19
6150,19
6326,18
6326,18
6498,19
6498,19
6683,19
6683,19
6879,19
6879,19
7067,19
7067,19
7250,18
7250,18
7458,19
7458,19
7670,23
7670,23
7894,19
7894,19
8111,20
8111,20
8331,22
8331,22
8559,24
