Time,GC Util,heapSize,numThreads,GCInterval
0.0,0.0,100,100,100
0.0,0.0,100,100,100
486.0,33.0,100.0,100.0,100
486.0,33.0,100.0,100.0,100
704.0,28.0,102.34,100.0,100
704.0,28.0,102.34,100.0,100
849.0,42.0,104.69,100.0,100
849.0,42.0,104.69,100.0,100
970.0,38.0,107.03,100.0,100
970.0,38.0,107.03,100.0,100
1076.0,30.0,109.38,100.0,100
1076.0,30.0,109.38,100.0,100
1165.0,14.0,111.72,100.0,100
1165.0,14.0,111.72,100.0,100
1230.0,13.0,114.06,100.0,100
1230.0,13.0,114.06,100.0,100
1328.0,13.0,116.41,100.0,100
1328.0,13.0,116.41,100.0,100
1396.0,15.0,118.75,100.0,100
1396.0,15.0,118.75,100.0,100
1503.0,28.0,121.09,100.0,100
1503.0,28.0,121.09,100.0,100
1586.0,14.0,123.44,100.0,100
1586.0,14.0,123.44,100.0,100
1670.0,16.0,125.78,100.0,100
1670.0,16.0,125.78,100.0,100
1747.0,38.0,128.12,100.0,100
1747.0,38.0,128.12,100.0,100
1859.0,43.0,130.47,100.0,100
1859.0,43.0,130.47,100.0,100
1932.0,41.0,132.81,100.0,100
1932.0,41.0,132.81,100.0,100
2057.0,49.0,135.16,100.0,100
2057.0,49.0,135.16,100.0,100
2057.0,49.0,135.16,100.0,100
2057.0,49.0,135.16,100.0,100
2149.0,40.0,137.5,100.0,100
2149.0,40.0,137.5,100.0,100
2149.0,40.0,137.5,100.0,100
2149.0,40.0,137.5,100.0,100
2259.0,100.0,139.84,100.0,100
2259.0,100.0,139.84,100.0,100
2259.0,100.0,139.84,100.0,100
2259.0,100.0,139.84,100.0,100
2384.0,45.0,142.19,100.0,100
2384.0,45.0,142.19,100.0,100
2384.0,45.0,142.19,100.0,100
2384.0,45.0,142.19,100.0,100
2500.0,17.0,144.53,100.0,100
2500.0,17.0,144.53,100.0,100
2610.0,29.0,146.88,100.0,100
2610.0,29.0,146.88,100.0,100
2610.0,29.0,146.88,100.0,100
2610.0,29.0,146.88,100.0,100
2736.0,34.0,149.22,100.0,100
2736.0,34.0,149.22,100.0,100
2736.0,34.0,149.22,100.0,100
2736.0,34.0,149.22,100.0,100
2869.0,111.0,151.56,100.0,100
2869.0,111.0,151.56,100.0,100
2869.0,111.0,151.56,100.0,100
2869.0,111.0,151.56,100.0,100
2998.0,16.0,153.91,100.0,100
2998.0,16.0,153.91,100.0,100
2998.0,16.0,153.91,100.0,100
2998.0,16.0,153.91,100.0,100
3125.0,57.0,156.25,100.0,100
3125.0,57.0,156.25,100.0,100
3125.0,57.0,156.25,100.0,100
3125.0,57.0,156.25,100.0,100
3229.0,115.0,158.59,100.0,100
3229.0,115.0,158.59,100.0,100
3229.0,115.0,158.59,100.0,100
3229.0,115.0,158.59,100.0,100
3362.0,18.0,160.94,100.0,100
3362.0,18.0,160.94,100.0,100
3498.0,27.0,163.28,100.0,100
3498.0,27.0,163.28,100.0,100
3498.0,27.0,163.28,100.0,100
3498.0,27.0,163.28,100.0,100
3623.0,38.0,165.62,100.0,100
3623.0,38.0,165.62,100.0,100
3623.0,38.0,165.62,100.0,100
3623.0,38.0,165.62,100.0,100
3760.0,15.0,167.97,100.0,100
3760.0,15.0,167.97,100.0,100
3760.0,15.0,167.97,100.0,100
3760.0,15.0,167.97,100.0,100
3884.0,47.0,170.31,100.0,100
3884.0,47.0,170.31,100.0,100
3884.0,47.0,170.31,100.0,100
3884.0,47.0,170.31,100.0,100
4017.0,14.0,172.66,100.0,100
4017.0,14.0,172.66,100.0,100
4017.0,14.0,172.66,100.0,100
4017.0,14.0,172.66,100.0,100
4147.0,50.0,175.0,12.5,100
4147.0,50.0,175.0,12.5,100
4147.0,50.0,175.0,12.5,100
4147.0,50.0,175.0,12.5,100
4281.0,15.0,177.34,100.0,100
4281.0,15.0,177.34,100.0,100
4281.0,15.0,177.34,100.0,100
4281.0,15.0,177.34,100.0,100
4428.0,47.0,179.69,100.0,100
4428.0,47.0,179.69,100.0,100
4428.0,47.0,179.69,100.0,100
4428.0,47.0,179.69,100.0,100
4557.0,98.0,182.03,100.0,100
4557.0,98.0,182.03,100.0,100
4557.0,98.0,182.03,100.0,100
4557.0,98.0,182.03,100.0,100
4724.0,35.0,184.38,100.0,100
4724.0,35.0,184.38,100.0,100
4724.0,35.0,184.38,100.0,100
4724.0,35.0,184.38,100.0,100
4866.0,101.0,186.72,100.0,100
4866.0,101.0,186.72,100.0,100
4866.0,101.0,186.72,100.0,100
4866.0,101.0,186.72,100.0,100
5021.0,34.0,189.06,100.0,100
5021.0,34.0,189.06,100.0,100
5021.0,34.0,189.06,100.0,100
5021.0,34.0,189.06,100.0,100
5163.0,31.0,191.41,100.0,100
5163.0,31.0,191.41,100.0,100
5319.0,47.0,193.75,100.0,100
5319.0,47.0,193.75,100.0,100
5319.0,47.0,193.75,100.0,100
5319.0,47.0,193.75,100.0,100
5473.0,42.0,196.09,100.0,100
5473.0,42.0,196.09,100.0,100
5473.0,42.0,196.09,100.0,100
5473.0,42.0,196.09,100.0,100
5637.0,118.0,198.44,100.0,100
5637.0,118.0,198.44,100.0,100
5637.0,118.0,198.44,100.0,100
5637.0,118.0,198.44,100.0,100
5789.0,39.0,200.78,100.0,100
5789.0,39.0,200.78,100.0,100
5789.0,39.0,200.78,100.0,100
5789.0,39.0,200.78,100.0,100
5933.0,102.0,203.12,100.0,100
5933.0,102.0,203.12,100.0,100
5933.0,102.0,203.12,100.0,100
5933.0,102.0,203.12,100.0,100
6115.0,46.0,205.47,100.0,100
6115.0,46.0,205.47,100.0,100
6115.0,46.0,205.47,100.0,100
6115.0,46.0,205.47,100.0,100
6289.0,61.0,207.81,100.0,100
6289.0,61.0,207.81,100.0,100
6289.0,61.0,207.81,100.0,100
6289.0,61.0,207.81,100.0,100
6452.0,54.0,210.16,100.0,100
6452.0,54.0,210.16,100.0,100
6452.0,54.0,210.16,100.0,100
6452.0,54.0,210.16,100.0,100
6613.0,118.0,212.5,100.0,100
6613.0,118.0,212.5,100.0,100
6613.0,118.0,212.5,100.0,100
6613.0,118.0,212.5,100.0,100
6787.0,44.0,214.84,100.0,100
6787.0,44.0,214.84,100.0,100
6787.0,44.0,214.84,100.0,100
6787.0,44.0,214.84,100.0,100
6945.0,16.0,217.19,100.0,100
6945.0,16.0,217.19,100.0,100
6945.0,16.0,217.19,100.0,100
6945.0,16.0,217.19,100.0,100
7118.0,15.0,219.53,100.0,100
7118.0,15.0,219.53,100.0,100
7118.0,15.0,219.53,100.0,100
7118.0,15.0,219.53,100.0,100
7279.0,29.0,221.88,100.0,100
7279.0,29.0,221.88,100.0,100
7279.0,29.0,221.88,100.0,100
7279.0,29.0,221.88,100.0,100
7453.0,51.0,224.22,100.0,100
7453.0,51.0,224.22,100.0,100
7453.0,51.0,224.22,100.0,100
7453.0,51.0,224.22,100.0,100
7618.0,17.0,226.56,100.0,100
7618.0,17.0,226.56,100.0,100
7618.0,17.0,226.56,100.0,100
7618.0,17.0,226.56,100.0,100
7806.0,52.0,228.91,100.0,100
7806.0,52.0,228.91,100.0,100
7806.0,52.0,228.91,100.0,100
7806.0,52.0,228.91,100.0,100
7974.0,35.0,231.25,100.0,100
7974.0,35.0,231.25,100.0,100
7974.0,35.0,231.25,100.0,100
7974.0,35.0,231.25,100.0,100
8162.0,124.0,233.59,100.0,100
8162.0,124.0,233.59,100.0,100
8162.0,124.0,233.59,100.0,100
8162.0,124.0,233.59,100.0,100
8354.0,15.0,235.94,100.0,100
8354.0,15.0,235.94,100.0,100
8354.0,15.0,235.94,100.0,100
8354.0,15.0,235.94,100.0,100
8553.0,16.0,238.28,100.0,100
8553.0,16.0,238.28,100.0,100
8553.0,16.0,238.28,100.0,100
8553.0,16.0,238.28,100.0,100
8733.0,43.0,240.62,100.0,100
8733.0,43.0,240.62,100.0,100
8733.0,43.0,240.62,100.0,100
8733.0,43.0,240.62,100.0,100
8921.0,50.0,242.97,100.0,100
8921.0,50.0,242.97,100.0,100
8921.0,50.0,242.97,100.0,100
8921.0,50.0,242.97,100.0,100
9126.0,36.0,245.31,100.0,100
9126.0,36.0,245.31,100.0,100
9126.0,36.0,245.31,100.0,100
9126.0,36.0,245.31,100.0,100
9323.0,53.0,247.66,100.0,100
9323.0,53.0,247.66,100.0,100
9323.0,53.0,247.66,100.0,100
9323.0,53.0,247.66,100.0,100
9507.0,16.0,250.0,100.0,100
9507.0,16.0,250.0,100.0,100
9507.0,16.0,250.0,100.0,100
9507.0,16.0,250.0,100.0,100
9705.0,17.0,252.34,100.0,100
9705.0,17.0,252.34,100.0,100
9705.0,17.0,252.34,100.0,100
9705.0,17.0,252.34,100.0,100
9914.0,16.0,254.69,100.0,100
9914.0,16.0,254.69,100.0,100
9914.0,16.0,254.69,100.0,100
9914.0,16.0,254.69,100.0,100
10110.0,35.0,257.03,100.0,100
10110.0,35.0,257.03,100.0,100
10110.0,35.0,257.03,100.0,100
10110.0,35.0,257.03,100.0,100
10317.0,47.0,259.38,100.0,100
10317.0,47.0,259.38,100.0,100
10317.0,47.0,259.38,100.0,100
10317.0,47.0,259.38,100.0,100
10536.0,18.0,261.72,100.0,100
10536.0,18.0,261.72,100.0,100
10536.0,18.0,261.72,100.0,100
10536.0,18.0,261.72,100.0,100
10758.0,49.0,264.06,100.0,100
10758.0,49.0,264.06,100.0,100
10758.0,49.0,264.06,100.0,100
10758.0,49.0,264.06,100.0,100
10981.0,38.0,266.41,100.0,100
10981.0,38.0,266.41,100.0,100
10981.0,38.0,266.41,100.0,100
10981.0,38.0,266.41,100.0,100
11201.0,57.0,268.75,100.0,100
11201.0,57.0,268.75,100.0,100
11201.0,57.0,268.75,100.0,100
11201.0,57.0,268.75,100.0,100
11423.0,50.0,271.09,100.0,100
11423.0,50.0,271.09,100.0,100
11423.0,50.0,271.09,100.0,100
11423.0,50.0,271.09,100.0,100
11659.0,19.0,273.44,100.0,100
11659.0,19.0,273.44,100.0,100
11659.0,19.0,273.44,100.0,100
11659.0,19.0,273.44,100.0,100
11868.0,50.0,275.78,12.5,100
11868.0,50.0,275.78,12.5,100
11868.0,50.0,275.78,12.5,100
11868.0,50.0,275.78,12.5,100
12102.0,17.0,278.12,100.0,100
12102.0,17.0,278.12,100.0,100
12102.0,17.0,278.12,100.0,100
12102.0,17.0,278.12,100.0,100
12336.0,52.0,280.47,100.0,100
12336.0,52.0,280.47,100.0,100
12580.0,60.0,282.81,100.0,100
12580.0,60.0,282.81,100.0,100
12802.0,38.0,285.16,100.0,100
12802.0,38.0,285.16,100.0,100
12802.0,38.0,285.16,100.0,100
12802.0,38.0,285.16,100.0,100
13035.0,52.0,287.5,100.0,100
13035.0,52.0,287.5,100.0,100
13035.0,52.0,287.5,100.0,100
13035.0,52.0,287.5,100.0,100
13269.0,122.0,289.84,100.0,100
13269.0,122.0,289.84,100.0,100
13269.0,122.0,289.84,100.0,100
13269.0,122.0,289.84,100.0,100
13494.0,17.0,292.19,100.0,100
13494.0,17.0,292.19,100.0,100
13494.0,17.0,292.19,100.0,100
13494.0,17.0,292.19,100.0,100
13744.0,19.0,294.53,100.0,100
13744.0,19.0,294.53,100.0,100
13744.0,19.0,294.53,100.0,100
13744.0,19.0,294.53,100.0,100
13981.0,17.0,296.88,100.0,100
13981.0,17.0,296.88,100.0,100
13981.0,17.0,296.88,100.0,100
13981.0,17.0,296.88,100.0,100
14219.0,43.0,299.22,100.0,100
