Time,GC Util
0,0
0,0
22,0
22,0
46,15
46,15
65,8
65,8
318,0
318,0
575,0
575,0
782,0
782,0
986,0
986,0
1195,0
1195,0
1467,0
1467,0
1754,0
1754,0
1943,0
1943,0
2106,0
2106,0
2115,8
2115,8
2128,4
2128,4
2142,3
2142,3
2162,3
2162,3
2189,3
2189,3
2227,2
2227,2
2255,4
2255,4
2280,7
2280,7
5008,0
5008,0
5042,7
5042,7
5070,6
5070,6
5115,4
5115,4
5154,3
5154,3
5201,3
5201,3
5227,8
5227,8
5244,14
5244,14
5253,23
5253,23
5265,15
5265,15
5277,8
5277,8
5289,5
5289,5
5315,2
5315,2
5351,1
5351,1
5378,4
5378,4
5404,4
5404,4
5433,5
5433,5
5467,4
5467,4
5500,3
5500,3
5514,7
5514,7
5543,3
5543,3
5562,6
5562,6
5594,3
5594,3
5611,7
5611,7
5634,7
5634,7
5668,2
5668,2
5673,30
5673,30
5679,23
5679,23
5698,58
5698,58
5707,24
5707,24
5716,9
5716,9
5724,14
5724,14
5735,10
5735,10
5750,7
5750,7
5765,10
5765,10
5797,4
5797,4
5816,7
5816,7
5819,50
5819,50
5823,43
5823,43
5828,25
5828,25
5836,9
5836,9
5842,18
5842,18
5855,8
5855,8
5881,3
5881,3
5923,12
5923,12
5971,53
5971,53
5976,48
5976,48
5979,44
5979,44
5984,32
5984,32
5988,16
5988,16
5993,20
5993,20
5997,24
5997,24
6003,20
6003,20
6011,12
6011,12
6024,13
6024,13
6061,6
6061,6
6074,22
6074,22
6079,66
6079,66
6086,49
6086,49
6086,49
6109,10
6126,66
6126,66
6136,22
6136,22
6159,6
6159,6
6165,30
6165,30
6171,22
6171,22
6180,21
6180,21
6190,27
6190,27
6215,6
6215,6
6233,21
6233,21
6252,12
6252,12
6262,39
6262,39
6272,42
6272,42
6272,42
6290,21
6311,121
6311,121
6378,3
6378,3
6424,6
6424,6
6454,8
6454,8
6483,6
6483,6
6497,21
6497,21
6518,14
6518,14
6553,3
6553,3
6583,6
6583,6
6611,7
6611,7
6637,9
6637,9
6664,8
6664,8
6678,32
6678,32
6692,23
6692,23
6714,12
6714,12
6729,38
6729,38
6749,20
6749,20
6761,38
6761,38
6761,38
6786,18
6786,18
6814,12
6814,12
6829,11
6829,11
6858,10
6858,10
6877,6
6877,6
6892,7
6892,7
6912,9
6912,9
6928,10
6928,10
6968,6
6968,6
6992,12
6992,12
7011,16
7011,16
7035,14
7035,14
7059,7
7059,7
7128,1
7128,1
7164,8
7170,74
7170,74
7288,2
7288,2
7347,5
7347,5
7391,8
7391,8
7430,10
7430,10
7463,15
7463,15
7463,15
7495,17
7495,17
7524,16
7530,144
7530,144
7561,10
7561,10
7592,16
7592,16
7623,18
7623,18
7657,16
7657,16
7657,16
7699,12
7705,139
7705,139
7739,9
7739,9
7774,18
7774,18
7808,18
7808,18
7843,19
7843,19
7878,17
7878,17
7878,17
7942,8
7949,139
7949,139
7987,10
7987,10
8037,11
8037,11
8116,7
8116,7
8195,7
8195,7
8800,1
8800,1
8806,27
8806,27
8813,24
8813,24
8820,25
8820,25
8827,26
8827,26
8834,27
8834,27
8840,29
8840,29
8843,18
8843,18
8849,26
8849,26
8853,29
8853,29
8862,32
8862,32
8869,28
8869,28
8880,17
8880,17
8892,15
8892,15
8905,12
8905,12
8917,14
8917,14
8931,12
8931,12
9023,1
9023,1
9081,2
9081,2
9119,6
9119,6
9156,4
9156,4
9196,4
9196,4
9728,0
9728,0
10033,0
10033,0
10141,0
10141,0
10239,0
10239,0
10385,0
10385,0
11027,0
11027,0
11206,0
11206,0
11531,0
11531,0
11693,1
11693,1
11720,3
11720,3
11807,0
11807,0
11873,1
11873,1
11963,0
11963,0
12222,0
12222,0
12343,0
12343,0
12425,1
12425,1
12454,2
