Time,GC Util
0,0
0,0
484,34
484,34
662,75
662,75
736,136
802,109
867,136
0,0
0,0
482,24
482,24
660,91
660,91
733,135
796,110
864,88
0,0
0,0
481,25
481,25
658,24
658,24
726,192
787,89
854,35
0,0
0,0
480,18
480,18
654,29
654,29
725,108
792,121
861,44
0,0
0,0
487,42
487,42
666,24
666,24
737,169
801,111
876,122
0,0
0,0
486,13
486,13
662,66
662,66
736,119
804,107
878,110
0,0
0,0
482,22
482,22
662,19
662,19
732,125
794,116
864,58
0,0
0,0
753,32
753,32
916,19
916,19
979,158
1029,81
1092,62
0,0
0,0
519,19
519,19
700,68
700,68
772,134
838,115
914,105
0,0
0,0
615,33
615,33
800,24
800,24
868,180
928,118
991,89
0,0
0,0
585,24
585,24
773,20
773,20
845,141
912,105
997,42
0,0
0,0
590,23
590,23
765,23
765,23
842,177
902,126
971,47
0,0
0,0
521,22
521,22
700,13
700,13
771,131
837,118
906,46
0,0
0,0
479,39
479,39
652,21
652,21
723,147
787,118
859,43
0,0
0,0
602,19
602,19
795,19
795,19
866,112
930,86
999,90
0,0
0,0
481,21
481,21
658,14
658,14
728,163
794,115
861,103
