Run,Time,JVM
1,25363,JDK3-2-3
2,26164,JDK3-2-3
3,25887,JDK3-2-3
4,25175,JDK3-2-3
5,25642,JDK3-2-3
6,26897,JDK3-2-3
7,25899,JDK3-2-3
8,25863,JDK3-2-3
9,26632,JDK3-2-3
10,26587,JDK3-2-3
11,26823,JDK3-2-3
12,24960,JDK3-2-3
13,25720,JDK3-2-3
14,25958,JDK3-2-3
15,25759,JDK3-2-3
16,26890,JDK3-2-3
1,26501,JDKE
2,25887,JDKE
3,26730,JDKE
4,25937,JDKE
5,27168,JDKE
6,25867,JDKE
7,26945,JDKE
8,26663,JDKE
9,26533,JDKE
10,25692,JDKE
11,25121,JDKE
12,25336,JDKE
13,26595,JDKE
14,25406,JDKE
15,25663,JDKE
16,26193,JDKE
1,25984,JDK2-2-2
2,25682,JDK2-2-2
3,27361,JDK2-2-2
4,26553,JDK2-2-2
5,26869,JDK2-2-2
6,26611,JDK2-2-2
7,27196,JDK2-2-2
8,27556,JDK2-2-2
9,25507,JDK2-2-2
10,27188,JDK2-2-2
11,25581,JDK2-2-2
12,25974,JDK2-2-2
13,26448,JDK2-2-2
14,25416,JDK2-2-2
15,25850,JDK2-2-2
16,26186,JDK2-2-2
1,25637,JDK2-3-2
2,24464,JDK2-3-2
3,25595,JDK2-3-2
4,26302,JDK2-3-2
5,25415,JDK2-3-2
6,25187,JDK2-3-2
7,24535,JDK2-3-2
8,25553,JDK2-3-2
9,25033,JDK2-3-2
10,25689,JDK2-3-2
11,25357,JDK2-3-2
12,25489,JDK2-3-2
13,26729,JDK2-3-2
14,26979,JDK2-3-2
15,25505,JDK2-3-2
16,25992,JDK2-3-2
1,26063,JDK5-6-7
2,27707,JDK5-6-7
3,25774,JDK5-6-7
4,25738,JDK5-6-7
5,26883,JDK5-6-7
6,26385,JDK5-6-7
7,25909,JDK5-6-7
8,25764,JDK5-6-7
9,26162,JDK5-6-7
10,26198,JDK5-6-7
11,26819,JDK5-6-7
12,26861,JDK5-6-7
13,25928,JDK5-6-7
14,26887,JDK5-6-7
15,25676,JDK5-6-7
16,26005,JDK5-6-7
1,26419,JDK8-9-9
2,26818,JDK8-9-9
3,26821,JDK8-9-9
4,26779,JDK8-9-9
5,25936,JDK8-9-9
6,25983,JDK8-9-9
7,27725,JDK8-9-9
8,25630,JDK8-9-9
9,25812,JDK8-9-9
10,26900,JDK8-9-9
11,25545,JDK8-9-9
12,27626,JDK8-9-9
13,27505,JDK8-9-9
14,25911,JDK8-9-9
15,27117,JDK8-9-9
16,26095,JDK8-9-9
1,25823,JDK5-4-4
2,25768,JDK5-4-4
3,25008,JDK5-4-4
4,25321,JDK5-4-4
5,25900,JDK5-4-4
6,25422,JDK5-4-4
7,25685,JDK5-4-4
8,25102,JDK5-4-4
9,26409,JDK5-4-4
10,24957,JDK5-4-4
11,25391,JDK5-4-4
12,25976,JDK5-4-4
13,25210,JDK5-4-4
14,27054,JDK5-4-4
15,26547,JDK5-4-4
16,25761,JDK5-4-4
1,25561,JDK1-1-3
2,27156,JDK1-1-3
3,25568,JDK1-1-3
4,25733,JDK1-1-3
5,25527,JDK1-1-3
6,26133,JDK1-1-3
7,27629,JDK1-1-3
8,25538,JDK1-1-3
9,26210,JDK1-1-3
10,26354,JDK1-1-3
11,26713,JDK1-1-3
12,26677,JDK1-1-3
13,26661,JDK1-1-3
14,27009,JDK1-1-3
15,25991,JDK1-1-3
16,26317,JDK1-1-3
1,25698,JDK3-2-1
2,27570,JDK3-2-1
3,25859,JDK3-2-1
4,25643,JDK3-2-1
5,25481,JDK3-2-1
6,27364,JDK3-2-1
7,26289,JDK3-2-1
8,26435,JDK3-2-1
9,25437,JDK3-2-1
10,25674,JDK3-2-1
11,24955,JDK3-2-1
12,27095,JDK3-2-1
13,25784,JDK3-2-1
14,26601,JDK3-2-1
15,25836,JDK3-2-1
16,27071,JDK3-2-1
1,26366,JDK2-2-1
2,27121,JDK2-2-1
3,26627,JDK2-2-1
4,26623,JDK2-2-1
5,25105,JDK2-2-1
6,27157,JDK2-2-1
7,26134,JDK2-2-1
8,25782,JDK2-2-1
9,25452,JDK2-2-1
10,26174,JDK2-2-1
11,25998,JDK2-2-1
12,26714,JDK2-2-1
13,25745,JDK2-2-1
14,26140,JDK2-2-1
15,26069,JDK2-2-1
16,27276,JDK2-2-1
