Run,Time,JVM
1,7371,JDK5-6-7
2,7111,JDK5-6-7
3,6358,JDK5-6-7
4,7209,JDK5-6-7
5,6842,JDK5-6-7
6,7190,JDK5-6-7
7,6938,JDK5-6-7
8,7003,JDK5-6-7
9,6758,JDK5-6-7
10,6824,JDK5-6-7
11,7838,JDK5-6-7
12,7478,JDK5-6-7
13,7376,JDK5-6-7
14,7882,JDK5-6-7
15,6849,JDK5-6-7
16,7835,JDK5-6-7
1,7135,JDK1-1-3
2,6757,JDK1-1-3
3,7348,JDK1-1-3
4,8188,JDK1-1-3
5,7484,JDK1-1-3
6,7976,JDK1-1-3
7,7061,JDK1-1-3
8,7348,JDK1-1-3
9,7019,JDK1-1-3
10,6872,JDK1-1-3
11,6712,JDK1-1-3
12,7118,JDK1-1-3
13,6941,JDK1-1-3
14,7295,JDK1-1-3
15,6933,JDK1-1-3
16,7753,JDK1-1-3
1,8579,JDK5-4-4
2,7678,JDK5-4-4
3,7508,JDK5-4-4
4,7098,JDK5-4-4
5,7608,JDK5-4-4
6,7861,JDK5-4-4
7,7809,JDK5-4-4
8,7999,JDK5-4-4
9,6829,JDK5-4-4
10,7178,JDK5-4-4
11,7712,JDK5-4-4
12,5950,JDK5-4-4
13,7438,JDK5-4-4
14,6966,JDK5-4-4
15,7022,JDK5-4-4
16,6941,JDK5-4-4
1,7530,JDK8-9-9
2,6942,JDK8-9-9
3,6758,JDK8-9-9
4,7099,JDK8-9-9
5,7538,JDK8-9-9
6,7792,JDK8-9-9
7,6831,JDK8-9-9
8,7786,JDK8-9-9
9,6643,JDK8-9-9
10,7385,JDK8-9-9
11,6612,JDK8-9-9
12,6605,JDK8-9-9
13,7317,JDK8-9-9
14,7467,JDK8-9-9
15,7681,JDK8-9-9
16,7362,JDK8-9-9
1,6640,JDK3-2-1
2,7557,JDK3-2-1
3,6932,JDK3-2-1
4,7101,JDK3-2-1
5,7274,JDK3-2-1
6,7206,JDK3-2-1
7,7596,JDK3-2-1
8,7345,JDK3-2-1
9,7302,JDK3-2-1
10,7286,JDK3-2-1
11,7965,JDK3-2-1
12,6966,JDK3-2-1
13,7016,JDK3-2-1
14,7427,JDK3-2-1
15,7395,JDK3-2-1
16,6279,JDK3-2-1
1,7390,JDK2-3-2
2,7642,JDK2-3-2
3,6679,JDK2-3-2
4,6358,JDK2-3-2
5,7467,JDK2-3-2
6,6771,JDK2-3-2
7,6737,JDK2-3-2
8,8098,JDK2-3-2
9,8270,JDK2-3-2
10,8962,JDK2-3-2
11,7850,JDK2-3-2
12,7492,JDK2-3-2
13,8331,JDK2-3-2
14,7285,JDK2-3-2
15,8200,JDK2-3-2
16,6648,JDK2-3-2
1,7825,JDK2-2-1
2,6826,JDK2-2-1
3,7830,JDK2-2-1
4,7560,JDK2-2-1
5,7187,JDK2-2-1
6,7928,JDK2-2-1
7,6144,JDK2-2-1
8,7378,JDK2-2-1
9,7326,JDK2-2-1
10,6884,JDK2-2-1
11,7075,JDK2-2-1
12,8006,JDK2-2-1
13,7452,JDK2-2-1
14,7205,JDK2-2-1
15,7503,JDK2-2-1
16,6236,JDK2-2-1
1,6837,JDK3-2-3
2,7535,JDK3-2-3
3,7039,JDK3-2-3
4,7020,JDK3-2-3
5,7246,JDK3-2-3
6,6535,JDK3-2-3
7,7244,JDK3-2-3
8,6989,JDK3-2-3
9,6884,JDK3-2-3
10,7857,JDK3-2-3
11,6838,JDK3-2-3
12,6813,JDK3-2-3
13,7016,JDK3-2-3
14,7510,JDK3-2-3
15,6275,JDK3-2-3
16,7021,JDK3-2-3
1,5910,JDKF
2,5698,JDKF
3,6199,JDKF
4,5732,JDKF
5,5007,JDKF
6,5643,JDKF
7,5718,JDKF
8,6265,JDKF
9,5780,JDKF
10,5715,JDKF
11,5769,JDKF
12,5477,JDKF
13,5685,JDKF
14,5625,JDKF
15,6190,JDKF
16,6150,JDKF
1,6731,JDKE
2,6700,JDKE
3,6714,JDKE
4,6557,JDKE
5,6094,JDKE
6,6627,JDKE
7,6731,JDKE
8,6419,JDKE
9,6238,JDKE
10,6620,JDKE
11,6249,JDKE
12,6388,JDKE
13,6084,JDKE
14,6517,JDKE
15,6636,JDKE
16,6513,JDKE
1,8192,JDK2-2-2
2,7082,JDK2-2-2
3,7429,JDK2-2-2
4,6381,JDK2-2-2
5,6435,JDK2-2-2
6,6668,JDK2-2-2
7,6929,JDK2-2-2
8,7250,JDK2-2-2
9,6609,JDK2-2-2
10,7490,JDK2-2-2
11,6852,JDK2-2-2
12,7831,JDK2-2-2
13,7735,JDK2-2-2
14,6192,JDK2-2-2
15,7271,JDK2-2-2
16,7060,JDK2-2-2
