Run,Time,JVM
1,786,JDK2-3-2
2,791,JDK2-3-2
3,802,JDK2-3-2
4,1004,JDK2-3-2
5,921,JDK2-3-2
6,989,JDK2-3-2
7,874,JDK2-3-2
8,970,JDK2-3-2
9,692,JDK2-3-2
10,770,JDK2-3-2
11,874,JDK2-3-2
12,847,JDK2-3-2
13,825,JDK2-3-2
14,808,JDK2-3-2
15,734,JDK2-3-2
16,873,JDK2-3-2
1,696,JDK3-2-3
2,712,JDK3-2-3
3,740,JDK3-2-3
4,695,JDK3-2-3
5,876,JDK3-2-3
6,718,JDK3-2-3
7,754,JDK3-2-3
8,717,JDK3-2-3
9,1065,JDK3-2-3
10,718,JDK3-2-3
11,705,JDK3-2-3
12,704,JDK3-2-3
13,704,JDK3-2-3
14,1156,JDK3-2-3
15,871,JDK3-2-3
16,736,JDK3-2-3
1,733,JDK5-6-7
2,742,JDK5-6-7
3,721,JDK5-6-7
4,710,JDK5-6-7
5,706,JDK5-6-7
6,725,JDK5-6-7
7,786,JDK5-6-7
8,763,JDK5-6-7
9,714,JDK5-6-7
10,714,JDK5-6-7
11,734,JDK5-6-7
12,937,JDK5-6-7
13,795,JDK5-6-7
14,700,JDK5-6-7
15,724,JDK5-6-7
16,691,JDK5-6-7
1,702,JDK1-1-3
2,704,JDK1-1-3
3,709,JDK1-1-3
4,794,JDK1-1-3
5,700,JDK1-1-3
6,744,JDK1-1-3
7,751,JDK1-1-3
8,685,JDK1-1-3
9,743,JDK1-1-3
10,724,JDK1-1-3
11,737,JDK1-1-3
12,686,JDK1-1-3
13,733,JDK1-1-3
14,713,JDK1-1-3
15,973,JDK1-1-3
16,734,JDK1-1-3
1,1449,JDKF
2,1242,JDKF
3,1206,JDKF
4,1183,JDKF
5,1370,JDKF
6,1349,JDKF
7,1245,JDKF
8,1317,JDKF
9,1269,JDKF
10,1341,JDKF
11,1095,JDKF
12,1345,JDKF
13,1187,JDKF
14,1294,JDKF
15,1169,JDKF
16,1308,JDKF
1,719,JDK2-2-1
2,785,JDK2-2-1
3,681,JDK2-2-1
4,691,JDK2-2-1
5,676,JDK2-2-1
6,702,JDK2-2-1
7,767,JDK2-2-1
8,720,JDK2-2-1
9,745,JDK2-2-1
10,753,JDK2-2-1
11,730,JDK2-2-1
12,713,JDK2-2-1
13,711,JDK2-2-1
14,694,JDK2-2-1
15,747,JDK2-2-1
16,745,JDK2-2-1
1,712,JDK2-2-2
2,720,JDK2-2-2
3,801,JDK2-2-2
4,727,JDK2-2-2
5,838,JDK2-2-2
6,678,JDK2-2-2
7,748,JDK2-2-2
8,692,JDK2-2-2
9,722,JDK2-2-2
10,743,JDK2-2-2
11,991,JDK2-2-2
12,660,JDK2-2-2
13,715,JDK2-2-2
14,700,JDK2-2-2
15,792,JDK2-2-2
16,856,JDK2-2-2
1,717,JDK8-9-9
2,743,JDK8-9-9
3,670,JDK8-9-9
4,674,JDK8-9-9
5,771,JDK8-9-9
6,733,JDK8-9-9
7,740,JDK8-9-9
8,752,JDK8-9-9
9,710,JDK8-9-9
10,684,JDK8-9-9
11,717,JDK8-9-9
12,720,JDK8-9-9
13,718,JDK8-9-9
14,779,JDK8-9-9
15,831,JDK8-9-9
16,729,JDK8-9-9
1,698,JDKE
2,754,JDKE
3,707,JDKE
4,766,JDKE
5,745,JDKE
6,722,JDKE
7,786,JDKE
8,740,JDKE
9,683,JDKE
10,726,JDKE
11,779,JDKE
12,770,JDKE
13,714,JDKE
14,847,JDKE
15,723,JDKE
16,915,JDKE
1,723,JDK5-4-4
2,761,JDK5-4-4
3,770,JDK5-4-4
4,898,JDK5-4-4
5,946,JDK5-4-4
6,753,JDK5-4-4
7,840,JDK5-4-4
8,802,JDK5-4-4
9,777,JDK5-4-4
10,792,JDK5-4-4
11,824,JDK5-4-4
12,865,JDK5-4-4
13,1226,JDK5-4-4
14,750,JDK5-4-4
15,874,JDK5-4-4
16,845,JDK5-4-4
1,723,JDK3-2-1
2,751,JDK3-2-1
3,746,JDK3-2-1
4,862,JDK3-2-1
5,716,JDK3-2-1
6,763,JDK3-2-1
7,712,JDK3-2-1
8,744,JDK3-2-1
9,805,JDK3-2-1
10,729,JDK3-2-1
11,669,JDK3-2-1
12,792,JDK3-2-1
13,723,JDK3-2-1
14,768,JDK3-2-1
15,748,JDK3-2-1
16,741,JDK3-2-1
