Run,Time,JVM
1,10373,JDK2-2-1
2,10165,JDK2-2-1
3,10627,JDK2-2-1
4,10250,JDK2-2-1
5,10470,JDK2-2-1
6,10142,JDK2-2-1
7,10631,JDK2-2-1
8,9852,JDK2-2-1
9,10620,JDK2-2-1
10,10071,JDK2-2-1
11,10780,JDK2-2-1
12,10064,JDK2-2-1
13,10818,JDK2-2-1
14,10434,JDK2-2-1
15,10763,JDK2-2-1
16,10600,JDK2-2-1
1,10814,JDK3-2-1
2,10848,JDK3-2-1
3,11192,JDK3-2-1
4,10671,JDK3-2-1
5,10622,JDK3-2-1
6,10323,JDK3-2-1
7,10251,JDK3-2-1
8,10451,JDK3-2-1
9,10907,JDK3-2-1
10,10835,JDK3-2-1
11,10357,JDK3-2-1
12,10818,JDK3-2-1
13,11301,JDK3-2-1
14,10259,JDK3-2-1
15,10047,JDK3-2-1
16,10202,JDK3-2-1
1,11401,JDK1-1-3
2,10439,JDK1-1-3
3,10486,JDK1-1-3
4,9873,JDK1-1-3
5,11118,JDK1-1-3
6,9929,JDK1-1-3
7,10589,JDK1-1-3
8,10712,JDK1-1-3
9,10563,JDK1-1-3
10,10954,JDK1-1-3
11,10764,JDK1-1-3
12,11129,JDK1-1-3
13,11070,JDK1-1-3
14,10707,JDK1-1-3
15,11005,JDK1-1-3
16,10462,JDK1-1-3
1,13854,JDK5-4-4
2,13159,JDK5-4-4
3,12724,JDK5-4-4
4,13320,JDK5-4-4
5,13320,JDK5-4-4
6,13081,JDK5-4-4
7,13638,JDK5-4-4
8,13710,JDK5-4-4
9,13908,JDK5-4-4
10,13404,JDK5-4-4
11,13405,JDK5-4-4
12,14000,JDK5-4-4
13,13854,JDK5-4-4
14,13281,JDK5-4-4
15,14238,JDK5-4-4
16,14180,JDK5-4-4
1,10087,JDK8-9-9
2,10189,JDK8-9-9
3,9806,JDK8-9-9
4,9612,JDK8-9-9
5,10102,JDK8-9-9
6,10343,JDK8-9-9
7,9716,JDK8-9-9
8,10405,JDK8-9-9
9,10474,JDK8-9-9
10,10345,JDK8-9-9
11,10305,JDK8-9-9
12,10172,JDK8-9-9
13,10237,JDK8-9-9
14,10525,JDK8-9-9
15,9748,JDK8-9-9
16,10221,JDK8-9-9
1,10473,JDK5-6-7
2,9705,JDK5-6-7
3,9885,JDK5-6-7
4,10493,JDK5-6-7
5,10364,JDK5-6-7
6,10304,JDK5-6-7
7,11322,JDK5-6-7
8,10338,JDK5-6-7
9,10411,JDK5-6-7
10,9814,JDK5-6-7
11,9983,JDK5-6-7
12,10733,JDK5-6-7
13,10568,JDK5-6-7
14,10665,JDK5-6-7
15,10579,JDK5-6-7
16,10151,JDK5-6-7
1,14944,JDK2-3-2
2,14931,JDK2-3-2
3,14393,JDK2-3-2
4,15610,JDK2-3-2
5,14731,JDK2-3-2
6,13748,JDK2-3-2
7,14140,JDK2-3-2
8,14500,JDK2-3-2
9,13335,JDK2-3-2
10,13632,JDK2-3-2
11,14315,JDK2-3-2
12,14459,JDK2-3-2
13,13972,JDK2-3-2
14,14736,JDK2-3-2
15,13394,JDK2-3-2
16,14803,JDK2-3-2
1,10426,JDK2-2-2
2,10642,JDK2-2-2
3,9972,JDK2-2-2
4,11830,JDK2-2-2
5,10334,JDK2-2-2
6,10831,JDK2-2-2
7,10144,JDK2-2-2
8,9715,JDK2-2-2
9,9858,JDK2-2-2
10,9633,JDK2-2-2
11,10076,JDK2-2-2
12,9996,JDK2-2-2
13,10443,JDK2-2-2
14,10444,JDK2-2-2
15,10977,JDK2-2-2
16,10408,JDK2-2-2
1,7405,JDKF
2,6282,JDKF
3,6823,JDKF
4,6531,JDKF
5,6259,JDKF
6,6794,JDKF
7,6858,JDKF
8,6305,JDKF
9,6642,JDKF
10,6816,JDKF
11,6312,JDKF
12,6475,JDKF
13,7015,JDKF
14,7041,JDKF
15,6883,JDKF
16,6770,JDKF
1,9284,JDKE
2,8585,JDKE
3,8656,JDKE
4,8896,JDKE
5,8696,JDKE
6,9788,JDKE
7,9141,JDKE
8,9560,JDKE
9,8899,JDKE
10,9206,JDKE
11,9383,JDKE
12,8720,JDKE
13,9539,JDKE
14,8673,JDKE
15,9053,JDKE
16,9688,JDKE
1,10059,JDK3-2-3
2,10491,JDK3-2-3
3,10612,JDK3-2-3
4,13390,JDK3-2-3
5,10067,JDK3-2-3
6,11053,JDK3-2-3
7,10018,JDK3-2-3
8,10843,JDK3-2-3
9,10925,JDK3-2-3
10,10772,JDK3-2-3
11,10221,JDK3-2-3
12,10772,JDK3-2-3
13,11014,JDK3-2-3
14,9942,JDK3-2-3
15,10058,JDK3-2-3
16,10704,JDK3-2-3
