Run,Time,JVM
1,5313,JDK8-9-9
2,5292,JDK8-9-9
3,5345,JDK8-9-9
4,5230,JDK8-9-9
5,4977,JDK8-9-9
6,5355,JDK8-9-9
7,5473,JDK8-9-9
8,5038,JDK8-9-9
9,5463,JDK8-9-9
10,5178,JDK8-9-9
11,5184,JDK8-9-9
12,5198,JDK8-9-9
13,5072,JDK8-9-9
14,5293,JDK8-9-9
15,5252,JDK8-9-9
16,5331,JDK8-9-9
1,5209,JDKE
2,5388,JDKE
3,5247,JDKE
4,5173,JDKE
5,5220,JDKE
6,5178,JDKE
7,5333,JDKE
8,5355,JDKE
9,5250,JDKE
10,5777,JDKE
11,5031,JDKE
12,5214,JDKE
13,5094,JDKE
14,5082,JDKE
15,5086,JDKE
16,5352,JDKE
1,5383,JDK3-2-1
2,5263,JDK3-2-1
3,5381,JDK3-2-1
4,5165,JDK3-2-1
5,5194,JDK3-2-1
6,5093,JDK3-2-1
7,5238,JDK3-2-1
8,5263,JDK3-2-1
9,5196,JDK3-2-1
10,5160,JDK3-2-1
11,5301,JDK3-2-1
12,5450,JDK3-2-1
13,5366,JDK3-2-1
14,5184,JDK3-2-1
15,5401,JDK3-2-1
16,5355,JDK3-2-1
1,5319,JDK5-4-4
2,5129,JDK5-4-4
3,5041,JDK5-4-4
4,5434,JDK5-4-4
5,5153,JDK5-4-4
6,5841,JDK5-4-4
7,5110,JDK5-4-4
8,5178,JDK5-4-4
9,5104,JDK5-4-4
10,5079,JDK5-4-4
11,5106,JDK5-4-4
12,5216,JDK5-4-4
13,4991,JDK5-4-4
14,5367,JDK5-4-4
15,5152,JDK5-4-4
16,5188,JDK5-4-4
1,5523,JDK3-2-3
2,5120,JDK3-2-3
3,5079,JDK3-2-3
4,5206,JDK3-2-3
5,5368,JDK3-2-3
6,5322,JDK3-2-3
7,5036,JDK3-2-3
8,5050,JDK3-2-3
9,5301,JDK3-2-3
10,5264,JDK3-2-3
11,5528,JDK3-2-3
12,5486,JDK3-2-3
13,5141,JDK3-2-3
14,5506,JDK3-2-3
15,5201,JDK3-2-3
16,5214,JDK3-2-3
1,5290,JDK5-6-7
2,5339,JDK5-6-7
3,5280,JDK5-6-7
4,5362,JDK5-6-7
5,5263,JDK5-6-7
6,5244,JDK5-6-7
7,5886,JDK5-6-7
8,5288,JDK5-6-7
9,5131,JDK5-6-7
10,5392,JDK5-6-7
11,5245,JDK5-6-7
12,5261,JDK5-6-7
13,5124,JDK5-6-7
14,5027,JDK5-6-7
15,5333,JDK5-6-7
16,5207,JDK5-6-7
1,5071,JDK2-3-2
2,5312,JDK2-3-2
3,5177,JDK2-3-2
4,5090,JDK2-3-2
5,5150,JDK2-3-2
6,5539,JDK2-3-2
7,5346,JDK2-3-2
8,5216,JDK2-3-2
9,5039,JDK2-3-2
10,4934,JDK2-3-2
11,5124,JDK2-3-2
12,5157,JDK2-3-2
13,5125,JDK2-3-2
14,5323,JDK2-3-2
15,4977,JDK2-3-2
16,5068,JDK2-3-2
1,5307,JDK1-1-3
2,5365,JDK1-1-3
3,5148,JDK1-1-3
4,5165,JDK1-1-3
5,5328,JDK1-1-3
6,5073,JDK1-1-3
7,5273,JDK1-1-3
8,5172,JDK1-1-3
9,5363,JDK1-1-3
10,5231,JDK1-1-3
11,5248,JDK1-1-3
12,5505,JDK1-1-3
13,5334,JDK1-1-3
14,5241,JDK1-1-3
15,5422,JDK1-1-3
16,5305,JDK1-1-3
1,5405,JDK2-2-1
2,5074,JDK2-2-1
3,5060,JDK2-2-1
4,5133,JDK2-2-1
5,5061,JDK2-2-1
6,5258,JDK2-2-1
7,5450,JDK2-2-1
8,5193,JDK2-2-1
9,5103,JDK2-2-1
10,5383,JDK2-2-1
11,5363,JDK2-2-1
12,5545,JDK2-2-1
13,5320,JDK2-2-1
14,5405,JDK2-2-1
15,5421,JDK2-2-1
16,5144,JDK2-2-1
1,5960,JDKF
2,5887,JDKF
3,5791,JDKF
4,5919,JDKF
5,5835,JDKF
6,5910,JDKF
7,5821,JDKF
8,5706,JDKF
9,6008,JDKF
10,6105,JDKF
11,6239,JDKF
12,6797,JDKF
13,6147,JDKF
14,5815,JDKF
15,6211,JDKF
16,6130,JDKF
1,5031,JDK2-2-2
2,5320,JDK2-2-2
3,5106,JDK2-2-2
4,5237,JDK2-2-2
5,5407,JDK2-2-2
6,5329,JDK2-2-2
7,5373,JDK2-2-2
8,5321,JDK2-2-2
9,5087,JDK2-2-2
10,5077,JDK2-2-2
11,5396,JDK2-2-2
12,5350,JDK2-2-2
13,5155,JDK2-2-2
14,5155,JDK2-2-2
15,5204,JDK2-2-2
16,5458,JDK2-2-2
