Run,Time,JVM
1,173716,JDK3-2-1
2,172429,JDK3-2-1
3,175982,JDK3-2-1
4,176926,JDK3-2-1
5,175610,JDK3-2-1
6,177135,JDK3-2-1
7,176940,JDK3-2-1
8,172653,JDK3-2-1
9,177055,JDK3-2-1
10,171727,JDK3-2-1
11,178141,JDK3-2-1
12,177299,JDK3-2-1
13,176632,JDK3-2-1
14,175766,JDK3-2-1
15,176362,JDK3-2-1
16,176585,JDK3-2-1
1,175606,JDKE
2,175871,JDKE
3,175300,JDKE
4,176061,JDKE
5,175048,JDKE
6,175066,JDKE
7,175313,JDKE
8,175321,JDKE
9,175710,JDKE
10,175326,JDKE
11,174907,JDKE
12,174560,JDKE
13,173100,JDKE
14,175384,JDKE
15,178541,JDKE
16,174202,JDKE
1,176115,JDK2-2-1
2,177691,JDK2-2-1
3,176154,JDK2-2-1
4,175042,JDK2-2-1
5,175245,JDK2-2-1
6,176236,JDK2-2-1
7,174741,JDK2-2-1
8,174881,JDK2-2-1
9,175632,JDK2-2-1
10,174605,JDK2-2-1
11,175617,JDK2-2-1
12,175642,JDK2-2-1
13,175293,JDK2-2-1
14,178090,JDK2-2-1
15,175200,JDK2-2-1
16,176320,JDK2-2-1
1,175140,JDK8-9-9
2,176187,JDK8-9-9
3,176510,JDK8-9-9
4,175393,JDK8-9-9
5,172209,JDK8-9-9
6,176530,JDK8-9-9
7,168377,JDK8-9-9
8,176727,JDK8-9-9
9,169749,JDK8-9-9
10,174733,JDK8-9-9
11,174664,JDK8-9-9
12,175562,JDK8-9-9
13,171417,JDK8-9-9
14,173377,JDK8-9-9
15,170940,JDK8-9-9
16,175704,JDK8-9-9
1,173986,JDKF
2,174202,JDKF
3,175018,JDKF
4,174455,JDKF
5,173337,JDKF
6,172714,JDKF
7,170591,JDKF
8,173731,JDKF
9,174696,JDKF
10,177016,JDKF
11,172086,JDKF
12,174454,JDKF
13,176340,JDKF
14,170324,JDKF
15,175987,JDKF
16,176318,JDKF
1,176187,JDK5-4-4
2,177882,JDK5-4-4
3,176009,JDK5-4-4
4,177135,JDK5-4-4
5,176875,JDK5-4-4
6,175974,JDK5-4-4
7,176210,JDK5-4-4
8,176275,JDK5-4-4
9,176688,JDK5-4-4
10,175197,JDK5-4-4
11,173662,JDK5-4-4
12,179016,JDK5-4-4
13,169467,JDK5-4-4
14,174998,JDK5-4-4
15,170826,JDK5-4-4
16,172687,JDK5-4-4
1,176292,JDK3-2-3
2,175895,JDK3-2-3
3,177080,JDK3-2-3
4,177345,JDK3-2-3
5,175878,JDK3-2-3
6,171979,JDK3-2-3
7,175425,JDK3-2-3
8,177800,JDK3-2-3
9,176293,JDK3-2-3
10,176102,JDK3-2-3
11,171991,JDK3-2-3
12,176688,JDK3-2-3
13,176807,JDK3-2-3
14,176212,JDK3-2-3
15,176356,JDK3-2-3
16,173541,JDK3-2-3
1,176266,JDK1-1-3
2,178246,JDK1-1-3
3,172816,JDK1-1-3
4,171418,JDK1-1-3
5,176475,JDK1-1-3
6,175987,JDK1-1-3
7,177879,JDK1-1-3
8,177167,JDK1-1-3
9,172823,JDK1-1-3
10,174245,JDK1-1-3
11,176608,JDK1-1-3
12,174819,JDK1-1-3
13,176565,JDK1-1-3
14,176513,JDK1-1-3
15,175057,JDK1-1-3
16,175851,JDK1-1-3
1,175725,JDK2-2-2
2,175979,JDK2-2-2
3,170577,JDK2-2-2
4,176293,JDK2-2-2
5,173616,JDK2-2-2
6,174899,JDK2-2-2
7,171201,JDK2-2-2
8,175181,JDK2-2-2
9,176601,JDK2-2-2
10,177720,JDK2-2-2
11,173171,JDK2-2-2
12,176196,JDK2-2-2
13,174935,JDK2-2-2
14,172543,JDK2-2-2
15,176183,JDK2-2-2
16,168646,JDK2-2-2
1,176350,JDK5-6-7
2,176306,JDK5-6-7
3,175571,JDK5-6-7
4,176146,JDK5-6-7
5,177470,JDK5-6-7
6,174027,JDK5-6-7
7,176224,JDK5-6-7
8,176734,JDK5-6-7
9,176606,JDK5-6-7
10,176077,JDK5-6-7
11,172404,JDK5-6-7
12,176663,JDK5-6-7
13,173189,JDK5-6-7
14,175547,JDK5-6-7
15,176476,JDK5-6-7
16,176786,JDK5-6-7
1,174065,JDK2-3-2
2,167191,JDK2-3-2
3,171830,JDK2-3-2
4,172331,JDK2-3-2
5,173608,JDK2-3-2
6,173398,JDK2-3-2
7,171240,JDK2-3-2
8,171717,JDK2-3-2
9,172323,JDK2-3-2
10,173792,JDK2-3-2
11,171193,JDK2-3-2
12,169446,JDK2-3-2
13,170843,JDK2-3-2
14,172132,JDK2-3-2
15,172009,JDK2-3-2
16,173633,JDK2-3-2
