Run,Time,JVM
1,4430,JDKE
2,4420,JDKE
3,4540,JDKE
4,3993,JDKE
5,4237,JDKE
6,4128,JDKE
7,4241,JDKE
8,4317,JDKE
9,4150,JDKE
10,4184,JDKE
11,4207,JDKE
12,4211,JDKE
13,4050,JDKE
14,4326,JDKE
15,4368,JDKE
16,4098,JDKE
1,3933,JDK2-2-1
2,3771,JDK2-2-1
3,3721,JDK2-2-1
4,3783,JDK2-2-1
5,3679,JDK2-2-1
6,3896,JDK2-2-1
7,3892,JDK2-2-1
8,3747,JDK2-2-1
9,3790,JDK2-2-1
10,3583,JDK2-2-1
11,3767,JDK2-2-1
12,3738,JDK2-2-1
13,3841,JDK2-2-1
14,3940,JDK2-2-1
15,3673,JDK2-2-1
16,3617,JDK2-2-1
1,4342,JDK2-3-2
2,3758,JDK2-3-2
3,3707,JDK2-3-2
4,3786,JDK2-3-2
5,3782,JDK2-3-2
6,3781,JDK2-3-2
7,4050,JDK2-3-2
8,4194,JDK2-3-2
9,3871,JDK2-3-2
10,3654,JDK2-3-2
11,3986,JDK2-3-2
12,3794,JDK2-3-2
13,3614,JDK2-3-2
14,3898,JDK2-3-2
15,3758,JDK2-3-2
16,3848,JDK2-3-2
1,3760,JDK3-2-1
2,3675,JDK3-2-1
3,3702,JDK3-2-1
4,3645,JDK3-2-1
5,3953,JDK3-2-1
6,3808,JDK3-2-1
7,3882,JDK3-2-1
8,3661,JDK3-2-1
9,3678,JDK3-2-1
10,4081,JDK3-2-1
11,3875,JDK3-2-1
12,3896,JDK3-2-1
13,3847,JDK3-2-1
14,3660,JDK3-2-1
15,3694,JDK3-2-1
16,3713,JDK3-2-1
1,3638,JDK5-6-7
2,3498,JDK5-6-7
3,3556,JDK5-6-7
4,3478,JDK5-6-7
5,3539,JDK5-6-7
6,3407,JDK5-6-7
7,3590,JDK5-6-7
8,3646,JDK5-6-7
9,3665,JDK5-6-7
10,3453,JDK5-6-7
11,3407,JDK5-6-7
12,3660,JDK5-6-7
13,3510,JDK5-6-7
14,3378,JDK5-6-7
15,3916,JDK5-6-7
16,3692,JDK5-6-7
1,3938,JDK3-2-3
2,3850,JDK3-2-3
3,3752,JDK3-2-3
4,3653,JDK3-2-3
5,3790,JDK3-2-3
6,3714,JDK3-2-3
7,3851,JDK3-2-3
8,3741,JDK3-2-3
9,3746,JDK3-2-3
10,3848,JDK3-2-3
11,3681,JDK3-2-3
12,3907,JDK3-2-3
13,3791,JDK3-2-3
14,3844,JDK3-2-3
15,3946,JDK3-2-3
16,3685,JDK3-2-3
1,4213,JDK1-1-3
2,4390,JDK1-1-3
3,4464,JDK1-1-3
4,4234,JDK1-1-3
5,4376,JDK1-1-3
6,4513,JDK1-1-3
7,4258,JDK1-1-3
8,4195,JDK1-1-3
9,4330,JDK1-1-3
10,4362,JDK1-1-3
11,4242,JDK1-1-3
12,4436,JDK1-1-3
13,4250,JDK1-1-3
14,4276,JDK1-1-3
15,4222,JDK1-1-3
16,4137,JDK1-1-3
1,3317,JDK5-4-4
2,3587,JDK5-4-4
3,3515,JDK5-4-4
4,3330,JDK5-4-4
5,3556,JDK5-4-4
6,3411,JDK5-4-4
7,3367,JDK5-4-4
8,3693,JDK5-4-4
9,3520,JDK5-4-4
10,3602,JDK5-4-4
11,3626,JDK5-4-4
12,3579,JDK5-4-4
13,3290,JDK5-4-4
14,3820,JDK5-4-4
15,3708,JDK5-4-4
16,3694,JDK5-4-4
1,4883,JDKF
2,4646,JDKF
3,4700,JDKF
4,4613,JDKF
5,4340,JDKF
6,4718,JDKF
7,4165,JDKF
8,5007,JDKF
9,4402,JDKF
10,4606,JDKF
11,4570,JDKF
12,5084,JDKF
13,4823,JDKF
14,5042,JDKF
15,4499,JDKF
16,4503,JDKF
1,3746,JDK2-2-2
2,3683,JDK2-2-2
3,3698,JDK2-2-2
4,3853,JDK2-2-2
5,3723,JDK2-2-2
6,3948,JDK2-2-2
7,3940,JDK2-2-2
8,3578,JDK2-2-2
9,3831,JDK2-2-2
10,3795,JDK2-2-2
11,3643,JDK2-2-2
12,3767,JDK2-2-2
13,3880,JDK2-2-2
14,3756,JDK2-2-2
15,3937,JDK2-2-2
16,3675,JDK2-2-2
1,3140,JDK8-9-9
2,3357,JDK8-9-9
3,3022,JDK8-9-9
4,3367,JDK8-9-9
5,3283,JDK8-9-9
6,3560,JDK8-9-9
7,3401,JDK8-9-9
8,3426,JDK8-9-9
9,3309,JDK8-9-9
10,3416,JDK8-9-9
11,3239,JDK8-9-9
12,3282,JDK8-9-9
13,3212,JDK8-9-9
14,3266,JDK8-9-9
15,3173,JDK8-9-9
16,3325,JDK8-9-9
