Run,Time,JVM
1,25226,JDK1-1-3
2,26319,JDK1-1-3
3,25627,JDK1-1-3
4,27693,JDK1-1-3
5,26161,JDK1-1-3
6,25878,JDK1-1-3
7,25109,JDK1-1-3
8,25666,JDK1-1-3
9,24973,JDK1-1-3
10,25097,JDK1-1-3
11,27312,JDK1-1-3
12,26809,JDK1-1-3
13,26333,JDK1-1-3
14,26827,JDK1-1-3
15,25322,JDK1-1-3
16,26128,JDK1-1-3
1,27167,JDK8-9-9
2,25971,JDK8-9-9
3,25653,JDK8-9-9
4,26165,JDK8-9-9
5,27525,JDK8-9-9
6,25484,JDK8-9-9
7,27481,JDK8-9-9
8,25654,JDK8-9-9
9,26839,JDK8-9-9
10,25522,JDK8-9-9
11,25171,JDK8-9-9
12,26190,JDK8-9-9
13,25970,JDK8-9-9
14,25924,JDK8-9-9
15,25475,JDK8-9-9
16,26313,JDK8-9-9
1,25834,JDK5-4-4
2,25220,JDK5-4-4
3,25176,JDK5-4-4
4,24232,JDK5-4-4
5,25499,JDK5-4-4
6,26365,JDK5-4-4
7,24852,JDK5-4-4
8,26558,JDK5-4-4
9,25206,JDK5-4-4
10,26494,JDK5-4-4
11,26285,JDK5-4-4
12,24497,JDK5-4-4
13,24459,JDK5-4-4
14,26442,JDK5-4-4
15,24608,JDK5-4-4
16,25395,JDK5-4-4
1,25540,JDK5-6-7
2,27748,JDK5-6-7
3,26786,JDK5-6-7
4,26027,JDK5-6-7
5,27086,JDK5-6-7
6,26985,JDK5-6-7
7,27041,JDK5-6-7
8,26983,JDK5-6-7
9,27203,JDK5-6-7
10,26240,JDK5-6-7
11,25303,JDK5-6-7
12,26454,JDK5-6-7
13,25842,JDK5-6-7
14,24715,JDK5-6-7
15,26949,JDK5-6-7
16,26848,JDK5-6-7
1,25293,JDK2-3-2
2,24817,JDK2-3-2
3,24908,JDK2-3-2
4,26360,JDK2-3-2
5,24392,JDK2-3-2
6,26691,JDK2-3-2
7,29557,JDK2-3-2
8,25780,JDK2-3-2
9,25973,JDK2-3-2
10,25789,JDK2-3-2
11,26240,JDK2-3-2
12,25419,JDK2-3-2
13,26912,JDK2-3-2
14,25419,JDK2-3-2
15,27311,JDK2-3-2
16,26355,JDK2-3-2
1,25859,JDKF
2,25418,JDKF
3,25700,JDKF
4,27017,JDKF
5,26812,JDKF
6,27325,JDKF
7,27193,JDKF
8,26763,JDKF
9,25859,JDKF
10,27642,JDKF
11,26549,JDKF
12,24948,JDKF
13,27197,JDKF
14,25500,JDKF
15,27324,JDKF
16,25659,JDKF
1,26103,JDK2-2-2
2,25476,JDK2-2-2
3,27043,JDK2-2-2
4,27805,JDK2-2-2
5,25199,JDK2-2-2
6,25730,JDK2-2-2
7,25469,JDK2-2-2
8,25986,JDK2-2-2
9,25447,JDK2-2-2
10,25276,JDK2-2-2
11,25637,JDK2-2-2
12,27052,JDK2-2-2
13,25470,JDK2-2-2
14,25045,JDK2-2-2
15,26327,JDK2-2-2
16,25497,JDK2-2-2
1,26830,JDKE
2,25382,JDKE
3,26389,JDKE
4,25530,JDKE
5,26091,JDKE
6,26105,JDKE
7,25577,JDKE
8,25486,JDKE
9,25708,JDKE
10,25449,JDKE
11,25809,JDKE
12,24859,JDKE
13,26056,JDKE
14,27302,JDKE
15,27545,JDKE
16,25095,JDKE
1,26765,JDK3-2-3
2,26443,JDK3-2-3
3,26881,JDK3-2-3
4,25837,JDK3-2-3
5,27212,JDK3-2-3
6,27328,JDK3-2-3
7,25468,JDK3-2-3
8,25561,JDK3-2-3
9,26005,JDK3-2-3
10,25725,JDK3-2-3
11,25317,JDK3-2-3
12,25586,JDK3-2-3
13,25225,JDK3-2-3
14,25716,JDK3-2-3
15,25199,JDK3-2-3
16,25355,JDK3-2-3
1,25710,JDK2-2-1
2,25856,JDK2-2-1
3,25914,JDK2-2-1
4,26113,JDK2-2-1
5,27098,JDK2-2-1
6,25798,JDK2-2-1
7,25264,JDK2-2-1
8,27447,JDK2-2-1
9,26890,JDK2-2-1
10,27363,JDK2-2-1
11,25643,JDK2-2-1
12,25789,JDK2-2-1
13,25750,JDK2-2-1
14,25310,JDK2-2-1
15,25909,JDK2-2-1
16,26007,JDK2-2-1
1,24722,JDK3-2-1
2,27839,JDK3-2-1
3,26155,JDK3-2-1
4,25480,JDK3-2-1
5,25739,JDK3-2-1
6,25361,JDK3-2-1
7,26770,JDK3-2-1
8,25764,JDK3-2-1
9,26633,JDK3-2-1
10,26507,JDK3-2-1
11,25702,JDK3-2-1
12,25689,JDK3-2-1
13,27564,JDK3-2-1
14,25875,JDK3-2-1
15,27165,JDK3-2-1
16,25193,JDK3-2-1
