Run,Time,JVM
1,6459,JDK5-6-7
2,5892,JDK5-6-7
3,6133,JDK5-6-7
4,6288,JDK5-6-7
5,5524,JDK5-6-7
6,6055,JDK5-6-7
7,6580,JDK5-6-7
8,6245,JDK5-6-7
9,5852,JDK5-6-7
10,6373,JDK5-6-7
11,6400,JDK5-6-7
12,6400,JDK5-6-7
13,6199,JDK5-6-7
14,6210,JDK5-6-7
15,6370,JDK5-6-7
16,6415,JDK5-6-7
1,6588,JDK1-1-3
2,6250,JDK1-1-3
3,6564,JDK1-1-3
4,6086,JDK1-1-3
5,6025,JDK1-1-3
6,6666,JDK1-1-3
7,6373,JDK1-1-3
8,6667,JDK1-1-3
9,6134,JDK1-1-3
10,6386,JDK1-1-3
11,6517,JDK1-1-3
12,6371,JDK1-1-3
13,6785,JDK1-1-3
14,5884,JDK1-1-3
15,5794,JDK1-1-3
16,6304,JDK1-1-3
1,7119,JDK5-4-4
2,6850,JDK5-4-4
3,7292,JDK5-4-4
4,6982,JDK5-4-4
5,7135,JDK5-4-4
6,6888,JDK5-4-4
7,7212,JDK5-4-4
8,7393,JDK5-4-4
9,6779,JDK5-4-4
10,7273,JDK5-4-4
11,6430,JDK5-4-4
12,6690,JDK5-4-4
13,6413,JDK5-4-4
14,6378,JDK5-4-4
15,6964,JDK5-4-4
16,6984,JDK5-4-4
1,6811,JDK3-2-1
2,6067,JDK3-2-1
3,6449,JDK3-2-1
4,6542,JDK3-2-1
5,6113,JDK3-2-1
6,6659,JDK3-2-1
7,6973,JDK3-2-1
8,6705,JDK3-2-1
9,6658,JDK3-2-1
10,6796,JDK3-2-1
11,6961,JDK3-2-1
12,6374,JDK3-2-1
13,6505,JDK3-2-1
14,6558,JDK3-2-1
15,6807,JDK3-2-1
16,6450,JDK3-2-1
1,6522,JDK8-9-9
2,6217,JDK8-9-9
3,5985,JDK8-9-9
4,5945,JDK8-9-9
5,6443,JDK8-9-9
6,6257,JDK8-9-9
7,5704,JDK8-9-9
8,6613,JDK8-9-9
9,6721,JDK8-9-9
10,6153,JDK8-9-9
11,5784,JDK8-9-9
12,6787,JDK8-9-9
13,5604,JDK8-9-9
14,7038,JDK8-9-9
15,6529,JDK8-9-9
16,6585,JDK8-9-9
1,6414,JDK2-3-2
2,7185,JDK2-3-2
3,7122,JDK2-3-2
4,6798,JDK2-3-2
5,7002,JDK2-3-2
6,6424,JDK2-3-2
7,6379,JDK2-3-2
8,7063,JDK2-3-2
9,7096,JDK2-3-2
10,6435,JDK2-3-2
11,7436,JDK2-3-2
12,7047,JDK2-3-2
13,7068,JDK2-3-2
14,6721,JDK2-3-2
15,7163,JDK2-3-2
16,6494,JDK2-3-2
1,6051,JDK3-2-3
2,6699,JDK3-2-3
3,5321,JDK3-2-3
4,6469,JDK3-2-3
5,6277,JDK3-2-3
6,5987,JDK3-2-3
7,6710,JDK3-2-3
8,6829,JDK3-2-3
9,6512,JDK3-2-3
10,6785,JDK3-2-3
11,5408,JDK3-2-3
12,6063,JDK3-2-3
13,6787,JDK3-2-3
14,6787,JDK3-2-3
15,6488,JDK3-2-3
16,6396,JDK3-2-3
1,6535,JDK2-2-1
2,6360,JDK2-2-1
3,6732,JDK2-2-1
4,5940,JDK2-2-1
5,6292,JDK2-2-1
6,6608,JDK2-2-1
7,6313,JDK2-2-1
8,6681,JDK2-2-1
9,6365,JDK2-2-1
10,5933,JDK2-2-1
11,6843,JDK2-2-1
12,6565,JDK2-2-1
13,6392,JDK2-2-1
14,6084,JDK2-2-1
15,6689,JDK2-2-1
16,5515,JDK2-2-1
1,5132,JDKF
2,5481,JDKF
3,5940,JDKF
4,5998,JDKF
5,6061,JDKF
6,5889,JDKF
7,4989,JDKF
8,5632,JDKF
9,5925,JDKF
10,5451,JDKF
11,5681,JDKF
12,6091,JDKF
13,5928,JDKF
14,5797,JDKF
15,5584,JDKF
16,6108,JDKF
1,5704,JDKE
2,6294,JDKE
3,6681,JDKE
4,6360,JDKE
5,6181,JDKE
6,6364,JDKE
7,5849,JDKE
8,6524,JDKE
9,6704,JDKE
10,6217,JDKE
11,6580,JDKE
12,6397,JDKE
13,6488,JDKE
14,6380,JDKE
15,6726,JDKE
16,6532,JDKE
1,6296,JDK2-2-2
2,6019,JDK2-2-2
3,6280,JDK2-2-2
4,6884,JDK2-2-2
5,6036,JDK2-2-2
6,5948,JDK2-2-2
7,6469,JDK2-2-2
8,6506,JDK2-2-2
9,6443,JDK2-2-2
10,6065,JDK2-2-2
11,6537,JDK2-2-2
12,6577,JDK2-2-2
13,6235,JDK2-2-2
14,5993,JDK2-2-2
15,6497,JDK2-2-2
16,6475,JDK2-2-2
