Run,Time,JVM
1,174067,JDK2-2-2
2,175469,JDK2-2-2
3,176361,JDK2-2-2
4,176391,JDK2-2-2
5,175699,JDK2-2-2
6,173859,JDK2-2-2
7,168959,JDK2-2-2
8,173742,JDK2-2-2
9,175159,JDK2-2-2
10,174620,JDK2-2-2
11,172778,JDK2-2-2
12,174262,JDK2-2-2
13,175603,JDK2-2-2
14,175497,JDK2-2-2
15,174172,JDK2-2-2
16,175456,JDK2-2-2
1,182316,JDK1-1-3
2,184038,JDK1-1-3
3,183463,JDK1-1-3
4,179965,JDK1-1-3
5,179251,JDK1-1-3
6,173884,JDK1-1-3
7,175757,JDK1-1-3
8,174381,JDK1-1-3
9,175131,JDK1-1-3
10,175491,JDK1-1-3
11,175673,JDK1-1-3
12,174719,JDK1-1-3
13,174518,JDK1-1-3
14,173714,JDK1-1-3
15,173046,JDK1-1-3
16,174308,JDK1-1-3
1,175331,JDK3-2-3
2,175901,JDK3-2-3
3,174091,JDK3-2-3
4,175284,JDK3-2-3
5,176222,JDK3-2-3
6,171092,JDK3-2-3
7,175258,JDK3-2-3
8,175660,JDK3-2-3
9,170965,JDK3-2-3
10,173128,JDK3-2-3
11,174628,JDK3-2-3
12,171475,JDK3-2-3
13,174315,JDK3-2-3
14,173505,JDK3-2-3
15,173536,JDK3-2-3
16,175157,JDK3-2-3
1,175674,JDKF
2,172593,JDKF
3,172847,JDKF
4,174040,JDKF
5,173600,JDKF
6,166687,JDKF
7,172434,JDKF
8,174969,JDKF
9,173912,JDKF
10,174741,JDKF
11,174269,JDKF
12,175488,JDKF
13,174279,JDKF
14,173419,JDKF
15,174654,JDKF
16,174473,JDKF
1,170480,JDK5-4-4
2,169282,JDK5-4-4
3,169957,JDK5-4-4
4,170479,JDK5-4-4
5,171440,JDK5-4-4
6,174628,JDK5-4-4
7,170541,JDK5-4-4
8,170949,JDK5-4-4
9,171947,JDK5-4-4
10,171368,JDK5-4-4
11,171050,JDK5-4-4
12,170783,JDK5-4-4
13,170524,JDK5-4-4
14,170990,JDK5-4-4
15,165018,JDK5-4-4
16,169430,JDK5-4-4
1,169138,JDK2-3-2
2,171153,JDK2-3-2
3,168089,JDK2-3-2
4,162751,JDK2-3-2
5,171468,JDK2-3-2
6,170814,JDK2-3-2
7,172902,JDK2-3-2
8,170396,JDK2-3-2
9,168782,JDK2-3-2
10,167539,JDK2-3-2
11,172213,JDK2-3-2
12,171103,JDK2-3-2
13,171358,JDK2-3-2
14,170375,JDK2-3-2
15,172108,JDK2-3-2
16,166628,JDK2-3-2
1,172802,JDK5-6-7
2,169443,JDK5-6-7
3,172325,JDK5-6-7
4,171332,JDK5-6-7
5,174282,JDK5-6-7
6,173395,JDK5-6-7
7,174633,JDK5-6-7
8,175139,JDK5-6-7
9,175603,JDK5-6-7
10,174522,JDK5-6-7
11,174670,JDK5-6-7
12,171623,JDK5-6-7
13,171388,JDK5-6-7
14,173571,JDK5-6-7
15,171466,JDK5-6-7
16,175730,JDK5-6-7
1,174080,JDKE
2,172589,JDKE
3,175666,JDKE
4,177055,JDKE
5,176275,JDKE
6,176271,JDKE
7,175145,JDKE
8,175006,JDKE
9,175646,JDKE
10,175543,JDKE
11,174931,JDKE
12,175547,JDKE
13,175097,JDKE
14,174940,JDKE
15,173642,JDKE
16,177376,JDKE
1,174268,JDK3-2-1
2,174087,JDK3-2-1
3,177410,JDK3-2-1
4,175167,JDK3-2-1
5,171593,JDK3-2-1
6,175100,JDK3-2-1
7,173037,JDK3-2-1
8,173915,JDK3-2-1
9,175657,JDK3-2-1
10,175290,JDK3-2-1
11,177655,JDK3-2-1
12,175961,JDK3-2-1
13,175201,JDK3-2-1
14,174223,JDK3-2-1
15,170174,JDK3-2-1
16,172931,JDK3-2-1
1,176078,JDK8-9-9
2,172920,JDK8-9-9
3,176689,JDK8-9-9
4,171395,JDK8-9-9
5,176436,JDK8-9-9
6,174648,JDK8-9-9
7,174591,JDK8-9-9
8,173569,JDK8-9-9
9,174905,JDK8-9-9
10,174376,JDK8-9-9
11,174294,JDK8-9-9
12,175322,JDK8-9-9
13,173549,JDK8-9-9
14,174221,JDK8-9-9
15,175926,JDK8-9-9
16,174379,JDK8-9-9
1,175670,JDK2-2-1
2,175434,JDK2-2-1
3,175958,JDK2-2-1
4,174326,JDK2-2-1
5,174361,JDK2-2-1
6,175500,JDK2-2-1
7,170755,JDK2-2-1
8,174431,JDK2-2-1
9,175869,JDK2-2-1
10,173821,JDK2-2-1
11,175418,JDK2-2-1
12,171780,JDK2-2-1
13,175421,JDK2-2-1
14,176224,JDK2-2-1
15,175701,JDK2-2-1
16,175130,JDK2-2-1
