Run,Time,JVM
1,7354,JDKF
2,7845,JDKF
3,7296,JDKF
4,7163,JDKF
5,7339,JDKF
6,7470,JDKF
7,7861,JDKF
8,7245,JDKF
9,7381,JDKF
10,7646,JDKF
11,10420,JDKF
12,7571,JDKF
13,7772,JDKF
14,7883,JDKF
15,10893,JDKF
16,7393,JDKF
1,9078,JDK2-2-2
2,9069,JDK2-2-2
3,9340,JDK2-2-2
4,9190,JDK2-2-2
5,9491,JDK2-2-2
6,9620,JDK2-2-2
7,9435,JDK2-2-2
8,9619,JDK2-2-2
9,9345,JDK2-2-2
10,10246,JDK2-2-2
11,10155,JDK2-2-2
12,9217,JDK2-2-2
13,9407,JDK2-2-2
14,9586,JDK2-2-2
15,10101,JDK2-2-2
16,9362,JDK2-2-2
1,10085,JDKE
2,9542,JDKE
3,9310,JDKE
4,9357,JDKE
5,9083,JDKE
6,9970,JDKE
7,9113,JDKE
8,10684,JDKE
9,9406,JDKE
10,10254,JDKE
11,8970,JDKE
12,9927,JDKE
13,9789,JDKE
14,9226,JDKE
15,9891,JDKE
16,9151,JDKE
1,9406,JDK3-2-3
2,8993,JDK3-2-3
3,9177,JDK3-2-3
4,10151,JDK3-2-3
5,9421,JDK3-2-3
6,9764,JDK3-2-3
7,9894,JDK3-2-3
8,9731,JDK3-2-3
9,9382,JDK3-2-3
10,8978,JDK3-2-3
11,9368,JDK3-2-3
12,9035,JDK3-2-3
13,9514,JDK3-2-3
14,10693,JDK3-2-3
15,9308,JDK3-2-3
16,9657,JDK3-2-3
1,9744,JDK1-1-3
2,9987,JDK1-1-3
3,9759,JDK1-1-3
4,9223,JDK1-1-3
5,9420,JDK1-1-3
6,10233,JDK1-1-3
7,9414,JDK1-1-3
8,9747,JDK1-1-3
9,9414,JDK1-1-3
10,9144,JDK1-1-3
11,9994,JDK1-1-3
12,9713,JDK1-1-3
13,9505,JDK1-1-3
14,9900,JDK1-1-3
15,9221,JDK1-1-3
16,9303,JDK1-1-3
1,12739,JDK5-4-4
2,13546,JDK5-4-4
3,13023,JDK5-4-4
4,12896,JDK5-4-4
5,13249,JDK5-4-4
6,12164,JDK5-4-4
7,12846,JDK5-4-4
8,13214,JDK5-4-4
9,12960,JDK5-4-4
10,15093,JDK5-4-4
11,13214,JDK5-4-4
12,13081,JDK5-4-4
13,13296,JDK5-4-4
14,15496,JDK5-4-4
15,14551,JDK5-4-4
16,14387,JDK5-4-4
1,9951,JDK8-9-9
2,10129,JDK8-9-9
3,9615,JDK8-9-9
4,9690,JDK8-9-9
5,8825,JDK8-9-9
6,9874,JDK8-9-9
7,10102,JDK8-9-9
8,9112,JDK8-9-9
9,9788,JDK8-9-9
10,9351,JDK8-9-9
11,9525,JDK8-9-9
12,9668,JDK8-9-9
13,8934,JDK8-9-9
14,9363,JDK8-9-9
15,9535,JDK8-9-9
16,9780,JDK8-9-9
1,9920,JDK5-6-7
2,10470,JDK5-6-7
3,9724,JDK5-6-7
4,9631,JDK5-6-7
5,9095,JDK5-6-7
6,10092,JDK5-6-7
7,10053,JDK5-6-7
8,9702,JDK5-6-7
9,9328,JDK5-6-7
10,9984,JDK5-6-7
11,10217,JDK5-6-7
12,10249,JDK5-6-7
13,8771,JDK5-6-7
14,9863,JDK5-6-7
15,8997,JDK5-6-7
16,9725,JDK5-6-7
1,14314,JDK2-3-2
2,14080,JDK2-3-2
3,13294,JDK2-3-2
4,13626,JDK2-3-2
5,13089,JDK2-3-2
6,13069,JDK2-3-2
7,13407,JDK2-3-2
8,12793,JDK2-3-2
9,13520,JDK2-3-2
10,13521,JDK2-3-2
11,13135,JDK2-3-2
12,13520,JDK2-3-2
13,13086,JDK2-3-2
14,13888,JDK2-3-2
15,13021,JDK2-3-2
16,12929,JDK2-3-2
1,9241,JDK3-2-1
2,10048,JDK3-2-1
3,9264,JDK3-2-1
4,9389,JDK3-2-1
5,9237,JDK3-2-1
6,10316,JDK3-2-1
7,9172,JDK3-2-1
8,8950,JDK3-2-1
9,9505,JDK3-2-1
10,9111,JDK3-2-1
11,9876,JDK3-2-1
12,9179,JDK3-2-1
13,9977,JDK3-2-1
14,9233,JDK3-2-1
15,9614,JDK3-2-1
16,9714,JDK3-2-1
1,9753,JDK2-2-1
2,10277,JDK2-2-1
3,9703,JDK2-2-1
4,9527,JDK2-2-1
5,9797,JDK2-2-1
6,9462,JDK2-2-1
7,9664,JDK2-2-1
8,9584,JDK2-2-1
9,9979,JDK2-2-1
10,9327,JDK2-2-1
11,10013,JDK2-2-1
12,9909,JDK2-2-1
13,9664,JDK2-2-1
14,10302,JDK2-2-1
15,9188,JDK2-2-1
16,9148,JDK2-2-1
