Run,Time,JVM
1,79466,JDK1-1-3
2,79191,JDK1-1-3
3,78928,JDK1-1-3
4,78909,JDK1-1-3
5,80029,JDK1-1-3
6,79028,JDK1-1-3
7,79248,JDK1-1-3
8,79082,JDK1-1-3
9,79371,JDK1-1-3
10,78547,JDK1-1-3
11,79024,JDK1-1-3
12,79711,JDK1-1-3
13,79105,JDK1-1-3
14,80047,JDK1-1-3
15,79335,JDK1-1-3
16,78342,JDK1-1-3
1,80554,JDKF
2,79629,JDKF
3,79708,JDKF
4,79728,JDKF
5,78936,JDKF
6,79797,JDKF
7,81235,JDKF
8,79786,JDKF
9,80030,JDKF
10,79458,JDKF
11,80617,JDKF
12,79650,JDKF
13,80726,JDKF
14,82074,JDKF
15,79516,JDKF
16,80306,JDKF
1,74903,JDK2-3-2
2,75923,JDK2-3-2
3,74265,JDK2-3-2
4,74430,JDK2-3-2
5,74049,JDK2-3-2
6,74153,JDK2-3-2
7,76780,JDK2-3-2
8,75374,JDK2-3-2
9,74735,JDK2-3-2
10,75392,JDK2-3-2
11,74136,JDK2-3-2
12,77750,JDK2-3-2
13,72900,JDK2-3-2
14,73434,JDK2-3-2
15,73682,JDK2-3-2
16,76340,JDK2-3-2
1,75440,JDK8-9-9
2,75713,JDK8-9-9
3,75974,JDK8-9-9
4,75677,JDK8-9-9
5,75700,JDK8-9-9
6,75259,JDK8-9-9
7,74928,JDK8-9-9
8,76259,JDK8-9-9
9,76022,JDK8-9-9
10,75762,JDK8-9-9
11,76112,JDK8-9-9
12,76327,JDK8-9-9
13,75907,JDK8-9-9
14,74073,JDK8-9-9
15,75128,JDK8-9-9
16,75635,JDK8-9-9
1,76805,JDK5-6-7
2,75864,JDK5-6-7
3,75449,JDK5-6-7
4,76009,JDK5-6-7
5,76086,JDK5-6-7
6,77093,JDK5-6-7
7,76386,JDK5-6-7
8,76600,JDK5-6-7
9,76265,JDK5-6-7
10,76385,JDK5-6-7
11,75958,JDK5-6-7
12,76050,JDK5-6-7
13,77342,JDK5-6-7
14,76252,JDK5-6-7
15,76488,JDK5-6-7
16,76779,JDK5-6-7
1,81233,JDKE
2,80812,JDKE
3,79543,JDKE
4,80494,JDKE
5,80892,JDKE
6,80474,JDKE
7,79825,JDKE
8,79496,JDKE
9,78762,JDKE
10,79231,JDKE
11,81596,JDKE
12,78841,JDKE
13,79942,JDKE
14,81503,JDKE
15,79387,JDKE
16,79967,JDKE
1,77341,JDK2-2-1
2,77949,JDK2-2-1
3,76957,JDK2-2-1
4,77742,JDK2-2-1
5,77379,JDK2-2-1
6,77149,JDK2-2-1
7,77200,JDK2-2-1
8,77062,JDK2-2-1
9,77236,JDK2-2-1
10,77239,JDK2-2-1
11,77603,JDK2-2-1
12,77369,JDK2-2-1
13,76866,JDK2-2-1
14,77578,JDK2-2-1
15,76111,JDK2-2-1
16,77452,JDK2-2-1
1,77325,JDK3-2-1
2,77326,JDK3-2-1
3,77073,JDK3-2-1
4,76999,JDK3-2-1
5,77046,JDK3-2-1
6,77736,JDK3-2-1
7,77738,JDK3-2-1
8,77251,JDK3-2-1
9,76745,JDK3-2-1
10,78389,JDK3-2-1
11,77357,JDK3-2-1
12,76487,JDK3-2-1
13,77182,JDK3-2-1
14,77180,JDK3-2-1
15,76965,JDK3-2-1
16,77191,JDK3-2-1
1,78062,JDK3-2-3
2,77247,JDK3-2-3
3,78125,JDK3-2-3
4,77640,JDK3-2-3
5,78179,JDK3-2-3
6,77544,JDK3-2-3
7,76847,JDK3-2-3
8,77849,JDK3-2-3
9,77727,JDK3-2-3
10,77887,JDK3-2-3
11,77084,JDK3-2-3
12,76561,JDK3-2-3
13,77787,JDK3-2-3
14,78122,JDK3-2-3
15,77133,JDK3-2-3
16,77314,JDK3-2-3
1,73692,JDK5-4-4
2,75454,JDK5-4-4
3,74667,JDK5-4-4
4,74399,JDK5-4-4
5,74596,JDK5-4-4
6,75594,JDK5-4-4
7,74248,JDK5-4-4
8,74480,JDK5-4-4
9,74795,JDK5-4-4
10,78417,JDK5-4-4
11,75283,JDK5-4-4
12,73832,JDK5-4-4
13,74323,JDK5-4-4
14,74963,JDK5-4-4
15,73399,JDK5-4-4
16,73449,JDK5-4-4
1,77757,JDK2-2-2
2,77990,JDK2-2-2
3,76956,JDK2-2-2
4,76958,JDK2-2-2
5,77141,JDK2-2-2
6,77076,JDK2-2-2
7,77197,JDK2-2-2
8,77950,JDK2-2-2
9,77296,JDK2-2-2
10,77012,JDK2-2-2
11,77203,JDK2-2-2
12,76998,JDK2-2-2
13,77789,JDK2-2-2
14,77977,JDK2-2-2
15,77347,JDK2-2-2
16,78193,JDK2-2-2
