Container,CPU Utilisation,Memory Utilisation,Iteration
jdkf-02,4228.0,382.0,14.0
jdkf-01,7215.0,328.0,14.0
jdkf-02,4228.0,382.0,14.0
jdkf-01,7215.0,328.0,14.0
jdkf-02,4228.0,382.0,14.0
jdkf-01,7215.0,328.0,14.0
jdkf-02,4228.0,382.0,14.0
jdkf-01,7215.0,328.0,14.0
jdkf-02,4228.0,382.0,14.0
jdkf-01,7215.0,328.0,14.0
jdkf-02,4228.0,382.0,14.0
jdkf-01,7215.0,328.0,14.0
jdkf-02,4228.0,382.0,14.0
jdkf-01,7215.0,328.0,14.0
jdkf-02,4228.0,382.0,14.0
jdkf-01,7215.0,328.0,14.0
jdkf-02,4228.0,382.0,14.0
jdkf-01,7215.0,328.0,14.0
jdkf-02,4228.0,382.0,14.0
jdkf-01,7215.0,328.0,14.0
jdkf-02,4228.0,382.0,14.0
jdkf-01,7215.0,328.0,14.0
jdkf-01,7215.0,328.0,14.0
jdkf-02,4228.0,382.0,14.0
jdkf-02,4228.0,382.0,14.0
jdkf-01,7215.0,328.0,14.0
jdkf-02,4228.0,382.0,14.0
jdkf-01,7215.0,328.0,14.0
jdkf-02,4228.0,382.0,14.0
jdkf-01,7215.0,328.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
jdkf-02,2042.0,67.0,14.0
jdkf-01,2049.0,65.0,14.0
