Run,Time,JVM
1,8734,JDKE
2,8500,JDKE
3,7925,JDKE
4,8325,JDKE
5,8352,JDKE
6,8050,JDKE
7,8506,JDKE
8,8499,JDKE
9,8166,JDKE
10,8390,JDKE
11,8083,JDKE
12,8416,JDKE
13,8332,JDKE
14,9101,JDKE
15,8634,JDKE
16,8415,JDKE
1,4643,JDK1.5-1-1
2,4650,JDK1.5-1-1
3,5002,JDK1.5-1-1
4,4786,JDK1.5-1-1
5,4404,JDK1.5-1-1
6,4763,JDK1.5-1-1
7,4614,JDK1.5-1-1
8,4784,JDK1.5-1-1
9,4583,JDK1.5-1-1
10,4549,JDK1.5-1-1
11,4718,JDK1.5-1-1
12,4598,JDK1.5-1-1
13,4615,JDK1.5-1-1
14,4461,JDK1.5-1-1
15,4693,JDK1.5-1-1
16,4687,JDK1.5-1-1
1,4691,JDK1-1-0.5
2,4909,JDK1-1-0.5
3,4794,JDK1-1-0.5
4,4580,JDK1-1-0.5
5,4741,JDK1-1-0.5
6,4730,JDK1-1-0.5
7,5118,JDK1-1-0.5
8,4611,JDK1-1-0.5
9,4590,JDK1-1-0.5
10,4542,JDK1-1-0.5
11,4514,JDK1-1-0.5
12,4702,JDK1-1-0.5
13,4626,JDK1-1-0.5
14,4593,JDK1-1-0.5
15,5081,JDK1-1-0.5
16,4754,JDK1-1-0.5
1,4515,JDK0.5-0.5-1
2,4661,JDK0.5-0.5-1
3,5080,JDK0.5-0.5-1
4,4983,JDK0.5-0.5-1
5,4514,JDK0.5-0.5-1
6,4722,JDK0.5-0.5-1
7,4551,JDK0.5-0.5-1
8,4515,JDK0.5-0.5-1
9,5005,JDK0.5-0.5-1
10,4578,JDK0.5-0.5-1
11,4489,JDK0.5-0.5-1
12,4575,JDK0.5-0.5-1
13,4557,JDK0.5-0.5-1
14,4640,JDK0.5-0.5-1
15,4451,JDK0.5-0.5-1
16,4756,JDK0.5-0.5-1
1,4696,JDK0.5-1-1.5
2,4603,JDK0.5-1-1.5
3,4604,JDK0.5-1-1.5
4,4559,JDK0.5-1-1.5
5,4628,JDK0.5-1-1.5
6,4549,JDK0.5-1-1.5
7,4739,JDK0.5-1-1.5
8,4796,JDK0.5-1-1.5
9,4615,JDK0.5-1-1.5
10,5077,JDK0.5-1-1.5
11,4800,JDK0.5-1-1.5
12,4642,JDK0.5-1-1.5
13,4812,JDK0.5-1-1.5
14,4551,JDK0.5-1-1.5
15,4852,JDK0.5-1-1.5
16,4746,JDK0.5-1-1.5
1,4765,JDK1-1-1
2,4572,JDK1-1-1
3,4699,JDK1-1-1
4,4847,JDK1-1-1
5,4590,JDK1-1-1
6,4575,JDK1-1-1
7,4836,JDK1-1-1
8,4530,JDK1-1-1
9,4643,JDK1-1-1
10,4649,JDK1-1-1
11,4734,JDK1-1-1
12,4472,JDK1-1-1
13,4766,JDK1-1-1
14,4960,JDK1-1-1
15,4842,JDK1-1-1
16,4584,JDK1-1-1
1,4707,JDK1.5-1-0.5
2,4625,JDK1.5-1-0.5
3,4781,JDK1.5-1-0.5
4,4687,JDK1.5-1-0.5
5,4758,JDK1.5-1-0.5
6,4637,JDK1.5-1-0.5
7,4522,JDK1.5-1-0.5
8,4899,JDK1.5-1-0.5
9,4722,JDK1.5-1-0.5
10,4757,JDK1.5-1-0.5
11,4798,JDK1.5-1-0.5
12,4830,JDK1.5-1-0.5
13,4762,JDK1.5-1-0.5
14,4715,JDK1.5-1-0.5
15,4550,JDK1.5-1-0.5
16,4826,JDK1.5-1-0.5
1,4681,JDK0.5-1-1
2,4691,JDK0.5-1-1
3,4530,JDK0.5-1-1
4,5008,JDK0.5-1-1
5,4592,JDK0.5-1-1
6,4525,JDK0.5-1-1
7,4868,JDK0.5-1-1
8,4826,JDK0.5-1-1
9,4854,JDK0.5-1-1
10,4708,JDK0.5-1-1
11,4763,JDK0.5-1-1
12,4897,JDK0.5-1-1
13,4660,JDK0.5-1-1
14,4709,JDK0.5-1-1
15,4512,JDK0.5-1-1
16,4786,JDK0.5-1-1
1,4831,JDK1.5-1-1.5
2,4704,JDK1.5-1-1.5
3,4584,JDK1.5-1-1.5
4,4694,JDK1.5-1-1.5
5,4708,JDK1.5-1-1.5
6,4441,JDK1.5-1-1.5
7,4732,JDK1.5-1-1.5
8,4525,JDK1.5-1-1.5
9,4557,JDK1.5-1-1.5
10,5477,JDK1.5-1-1.5
11,4456,JDK1.5-1-1.5
12,4556,JDK1.5-1-1.5
13,4661,JDK1.5-1-1.5
14,4644,JDK1.5-1-1.5
15,4499,JDK1.5-1-1.5
16,4578,JDK1.5-1-1.5
1,9731,JDKF
2,9319,JDKF
3,9480,JDKF
4,9044,JDKF
5,8996,JDKF
6,9205,JDKF
7,9452,JDKF
8,9385,JDKF
9,9240,JDKF
10,9108,JDKF
11,9525,JDKF
12,9158,JDKF
13,9565,JDKF
14,9098,JDKF
15,9259,JDKF
16,9476,JDKF
1,4801,JDK0.5-1-0.5
2,4817,JDK0.5-1-0.5
3,4682,JDK0.5-1-0.5
4,5167,JDK0.5-1-0.5
5,4537,JDK0.5-1-0.5
6,4557,JDK0.5-1-0.5
7,4529,JDK0.5-1-0.5
8,4686,JDK0.5-1-0.5
9,4802,JDK0.5-1-0.5
10,4851,JDK0.5-1-0.5
11,4672,JDK0.5-1-0.5
12,4655,JDK0.5-1-0.5
13,4503,JDK0.5-1-0.5
14,4733,JDK0.5-1-0.5
15,4874,JDK0.5-1-0.5
16,4559,JDK0.5-1-0.5
