Run,Time,JVM
1,80554,JDKF
2,79629,JDKF
3,79708,JDKF
4,79728,JDKF
5,78936,JDKF
6,79797,JDKF
7,81235,JDKF
8,79786,JDKF
9,80030,JDKF
10,79458,JDKF
11,80617,JDKF
12,79650,JDKF
13,80726,JDKF
14,82074,JDKF
15,79516,JDKF
16,80306,JDKF
1,66278,JDK0.5-1-1
2,67857,JDK0.5-1-1
3,67717,JDK0.5-1-1
4,66211,JDK0.5-1-1
5,67041,JDK0.5-1-1
6,67791,JDK0.5-1-1
7,67168,JDK0.5-1-1
8,68605,JDK0.5-1-1
9,65916,JDK0.5-1-1
10,66988,JDK0.5-1-1
11,68407,JDK0.5-1-1
12,67344,JDK0.5-1-1
13,66801,JDK0.5-1-1
14,67843,JDK0.5-1-1
15,66651,JDK0.5-1-1
16,70284,JDK0.5-1-1
1,73764,JDK1.5-1-0.5
2,73359,JDK1.5-1-0.5
3,72357,JDK1.5-1-0.5
4,73100,JDK1.5-1-0.5
5,72932,JDK1.5-1-0.5
6,73399,JDK1.5-1-0.5
7,71985,JDK1.5-1-0.5
8,71921,JDK1.5-1-0.5
9,71452,JDK1.5-1-0.5
10,73038,JDK1.5-1-0.5
11,72517,JDK1.5-1-0.5
12,73721,JDK1.5-1-0.5
13,72954,JDK1.5-1-0.5
14,72228,JDK1.5-1-0.5
15,72908,JDK1.5-1-0.5
16,72941,JDK1.5-1-0.5
1,74092,JDK0.5-0.5-1
2,72899,JDK0.5-0.5-1
3,73010,JDK0.5-0.5-1
4,71991,JDK0.5-0.5-1
5,74745,JDK0.5-0.5-1
6,76255,JDK0.5-0.5-1
7,74817,JDK0.5-0.5-1
8,75446,JDK0.5-0.5-1
9,76344,JDK0.5-0.5-1
10,75706,JDK0.5-0.5-1
11,75912,JDK0.5-0.5-1
12,74492,JDK0.5-0.5-1
13,74630,JDK0.5-0.5-1
14,73543,JDK0.5-0.5-1
15,73565,JDK0.5-0.5-1
16,72732,JDK0.5-0.5-1
1,74245,JDKE
2,76389,JDKE
3,73943,JDKE
4,75815,JDKE
5,77943,JDKE
6,76979,JDKE
7,76837,JDKE
8,76376,JDKE
9,76216,JDKE
10,75487,JDKE
11,75499,JDKE
12,76734,JDKE
13,74793,JDKE
14,76504,JDKE
15,76429,JDKE
16,74063,JDKE
1,72685,JDK1-1-0.5
2,71950,JDK1-1-0.5
3,73120,JDK1-1-0.5
4,72714,JDK1-1-0.5
5,73368,JDK1-1-0.5
6,73080,JDK1-1-0.5
7,72913,JDK1-1-0.5
8,73556,JDK1-1-0.5
9,72904,JDK1-1-0.5
10,72942,JDK1-1-0.5
11,72541,JDK1-1-0.5
12,73609,JDK1-1-0.5
13,72798,JDK1-1-0.5
14,71638,JDK1-1-0.5
15,73358,JDK1-1-0.5
16,73054,JDK1-1-0.5
1,66954,JDK1.5-1-1
2,67229,JDK1.5-1-1
3,67829,JDK1.5-1-1
4,67993,JDK1.5-1-1
5,66434,JDK1.5-1-1
6,65825,JDK1.5-1-1
7,66439,JDK1.5-1-1
8,67131,JDK1.5-1-1
9,68893,JDK1.5-1-1
10,67033,JDK1.5-1-1
11,67516,JDK1.5-1-1
12,68428,JDK1.5-1-1
13,68513,JDK1.5-1-1
14,69980,JDK1.5-1-1
15,66772,JDK1.5-1-1
16,70915,JDK1.5-1-1
1,72712,JDK0.5-1-0.5
2,72817,JDK0.5-1-0.5
3,73064,JDK0.5-1-0.5
4,72558,JDK0.5-1-0.5
5,72112,JDK0.5-1-0.5
6,72700,JDK0.5-1-0.5
7,72978,JDK0.5-1-0.5
8,72676,JDK0.5-1-0.5
9,73260,JDK0.5-1-0.5
10,73844,JDK0.5-1-0.5
11,72818,JDK0.5-1-0.5
12,73234,JDK0.5-1-0.5
13,72915,JDK0.5-1-0.5
14,73495,JDK0.5-1-0.5
15,72767,JDK0.5-1-0.5
16,73293,JDK0.5-1-0.5
1,69097,JDK1.5-1-1.5
2,67169,JDK1.5-1-1.5
3,70688,JDK1.5-1-1.5
4,66878,JDK1.5-1-1.5
5,66015,JDK1.5-1-1.5
6,66834,JDK1.5-1-1.5
7,68576,JDK1.5-1-1.5
8,67107,JDK1.5-1-1.5
9,68657,JDK1.5-1-1.5
10,67539,JDK1.5-1-1.5
11,66860,JDK1.5-1-1.5
12,67049,JDK1.5-1-1.5
13,68139,JDK1.5-1-1.5
14,69257,JDK1.5-1-1.5
15,66867,JDK1.5-1-1.5
16,67945,JDK1.5-1-1.5
1,72313,JDK1-1-1
2,72652,JDK1-1-1
3,71967,JDK1-1-1
4,72944,JDK1-1-1
5,72809,JDK1-1-1
6,72212,JDK1-1-1
7,72903,JDK1-1-1
8,73254,JDK1-1-1
9,72658,JDK1-1-1
10,72569,JDK1-1-1
11,72281,JDK1-1-1
12,73390,JDK1-1-1
13,72190,JDK1-1-1
14,73285,JDK1-1-1
15,72821,JDK1-1-1
16,72111,JDK1-1-1
1,72030,JDK0.5-1-1.5
2,71599,JDK0.5-1-1.5
3,72867,JDK0.5-1-1.5
4,72552,JDK0.5-1-1.5
5,72946,JDK0.5-1-1.5
6,73120,JDK0.5-1-1.5
7,73126,JDK0.5-1-1.5
8,72981,JDK0.5-1-1.5
9,71505,JDK0.5-1-1.5
10,72828,JDK0.5-1-1.5
11,74257,JDK0.5-1-1.5
12,72551,JDK0.5-1-1.5
13,73073,JDK0.5-1-1.5
14,73885,JDK0.5-1-1.5
15,72882,JDK0.5-1-1.5
16,72101,JDK0.5-1-1.5
