Run,Time,JVM
1,608,JDK1.5-1-1.5
2,479,JDK1.5-1-1.5
3,560,JDK1.5-1-1.5
4,559,JDK1.5-1-1.5
5,771,JDK1.5-1-1.5
6,589,JDK1.5-1-1.5
7,638,JDK1.5-1-1.5
8,571,JDK1.5-1-1.5
9,600,JDK1.5-1-1.5
10,545,JDK1.5-1-1.5
11,580,JDK1.5-1-1.5
12,511,JDK1.5-1-1.5
13,608,JDK1.5-1-1.5
14,538,JDK1.5-1-1.5
15,553,JDK1.5-1-1.5
16,526,JDK1.5-1-1.5
1,549,JDK1.5-1-1
2,468,JDK1.5-1-1
3,488,JDK1.5-1-1
4,528,JDK1.5-1-1
5,553,JDK1.5-1-1
6,546,JDK1.5-1-1
7,710,JDK1.5-1-1
8,570,JDK1.5-1-1
9,605,JDK1.5-1-1
10,548,JDK1.5-1-1
11,513,JDK1.5-1-1
12,819,JDK1.5-1-1
13,536,JDK1.5-1-1
14,567,JDK1.5-1-1
15,553,JDK1.5-1-1
16,535,JDK1.5-1-1
1,449,JDK1-1-0.5
2,523,JDK1-1-0.5
3,395,JDK1-1-0.5
4,431,JDK1-1-0.5
5,422,JDK1-1-0.5
6,426,JDK1-1-0.5
7,424,JDK1-1-0.5
8,414,JDK1-1-0.5
9,407,JDK1-1-0.5
10,427,JDK1-1-0.5
11,408,JDK1-1-0.5
12,410,JDK1-1-0.5
13,436,JDK1-1-0.5
14,439,JDK1-1-0.5
15,518,JDK1-1-0.5
16,411,JDK1-1-0.5
1,404,JDK1-1-1
2,541,JDK1-1-1
3,447,JDK1-1-1
4,532,JDK1-1-1
5,452,JDK1-1-1
6,412,JDK1-1-1
7,511,JDK1-1-1
8,423,JDK1-1-1
9,402,JDK1-1-1
10,459,JDK1-1-1
11,430,JDK1-1-1
12,532,JDK1-1-1
13,395,JDK1-1-1
14,419,JDK1-1-1
15,460,JDK1-1-1
16,419,JDK1-1-1
1,406,JDK1.5-1-0.5
2,550,JDK1.5-1-0.5
3,401,JDK1.5-1-0.5
4,449,JDK1.5-1-0.5
5,462,JDK1.5-1-0.5
6,549,JDK1.5-1-0.5
7,445,JDK1.5-1-0.5
8,401,JDK1.5-1-0.5
9,555,JDK1.5-1-0.5
10,401,JDK1.5-1-0.5
11,402,JDK1.5-1-0.5
12,419,JDK1.5-1-0.5
13,511,JDK1.5-1-0.5
14,452,JDK1.5-1-0.5
15,423,JDK1.5-1-0.5
16,433,JDK1.5-1-0.5
1,394,JDK0.5-1-0.5
2,418,JDK0.5-1-0.5
3,409,JDK0.5-1-0.5
4,422,JDK0.5-1-0.5
5,399,JDK0.5-1-0.5
6,415,JDK0.5-1-0.5
7,433,JDK0.5-1-0.5
8,437,JDK0.5-1-0.5
9,422,JDK0.5-1-0.5
10,412,JDK0.5-1-0.5
11,414,JDK0.5-1-0.5
12,410,JDK0.5-1-0.5
13,482,JDK0.5-1-0.5
14,422,JDK0.5-1-0.5
15,629,JDK0.5-1-0.5
16,438,JDK0.5-1-0.5
1,779,JDKE
2,631,JDKE
3,648,JDKE
4,656,JDKE
5,866,JDKE
6,535,JDKE
7,494,JDKE
8,796,JDKE
9,547,JDKE
10,725,JDKE
11,726,JDKE
12,836,JDKE
13,664,JDKE
14,615,JDKE
15,526,JDKE
16,595,JDKE
1,310,JDKF
2,376,JDKF
3,359,JDKF
4,395,JDKF
5,368,JDKF
6,366,JDKF
7,364,JDKF
8,364,JDKF
9,364,JDKF
10,355,JDKF
11,360,JDKF
12,360,JDKF
13,358,JDKF
14,369,JDKF
15,361,JDKF
16,366,JDKF
1,406,JDK0.5-1-1.5
2,437,JDK0.5-1-1.5
3,401,JDK0.5-1-1.5
4,430,JDK0.5-1-1.5
5,419,JDK0.5-1-1.5
6,408,JDK0.5-1-1.5
7,446,JDK0.5-1-1.5
8,414,JDK0.5-1-1.5
9,417,JDK0.5-1-1.5
10,420,JDK0.5-1-1.5
11,421,JDK0.5-1-1.5
12,410,JDK0.5-1-1.5
13,410,JDK0.5-1-1.5
14,580,JDK0.5-1-1.5
15,451,JDK0.5-1-1.5
16,434,JDK0.5-1-1.5
1,629,JDK0.5-1-1
2,546,JDK0.5-1-1
3,512,JDK0.5-1-1
4,656,JDK0.5-1-1
5,592,JDK0.5-1-1
6,630,JDK0.5-1-1
7,536,JDK0.5-1-1
8,671,JDK0.5-1-1
9,611,JDK0.5-1-1
10,830,JDK0.5-1-1
11,562,JDK0.5-1-1
12,660,JDK0.5-1-1
13,737,JDK0.5-1-1
14,594,JDK0.5-1-1
15,581,JDK0.5-1-1
16,510,JDK0.5-1-1
1,542,JDK0.5-0.5-1
2,559,JDK0.5-0.5-1
3,648,JDK0.5-0.5-1
4,492,JDK0.5-0.5-1
5,542,JDK0.5-0.5-1
6,474,JDK0.5-0.5-1
7,533,JDK0.5-0.5-1
8,497,JDK0.5-0.5-1
9,587,JDK0.5-0.5-1
10,545,JDK0.5-0.5-1
11,702,JDK0.5-0.5-1
12,532,JDK0.5-0.5-1
13,607,JDK0.5-0.5-1
14,493,JDK0.5-0.5-1
15,531,JDK0.5-0.5-1
16,551,JDK0.5-0.5-1
