Run,Time,JVM
1,15241,JDK1.5-1-1
2,15805,JDK1.5-1-1
3,11090,JDK1.5-1-1
4,17312,JDK1.5-1-1
5,12701,JDK1.5-1-1
6,16651,JDK1.5-1-1
7,11980,JDK1.5-1-1
8,13694,JDK1.5-1-1
9,11335,JDK1.5-1-1
10,11924,JDK1.5-1-1
11,12359,JDK1.5-1-1
12,15415,JDK1.5-1-1
13,10706,JDK1.5-1-1
14,16594,JDK1.5-1-1
15,14029,JDK1.5-1-1
16,12197,JDK1.5-1-1
1,5757,JDKF
2,5801,JDKF
3,5677,JDKF
4,5753,JDKF
5,5726,JDKF
6,5300,JDKF
7,5644,JDKF
8,5847,JDKF
9,5921,JDKF
10,5834,JDKF
11,5461,JDKF
12,5897,JDKF
13,5390,JDKF
14,5485,JDKF
15,5722,JDKF
16,5637,JDKF
1,17122,JDK0.5-1-0.5
2,17757,JDK0.5-1-0.5
3,13252,JDK0.5-1-0.5
4,17019,JDK0.5-1-0.5
5,13581,JDK0.5-1-0.5
6,14201,JDK0.5-1-0.5
7,13692,JDK0.5-1-0.5
8,14280,JDK0.5-1-0.5
9,16507,JDK0.5-1-0.5
10,12465,JDK0.5-1-0.5
11,12086,JDK0.5-1-0.5
12,13746,JDK0.5-1-0.5
13,16702,JDK0.5-1-0.5
14,13998,JDK0.5-1-0.5
15,14922,JDK0.5-1-0.5
16,14699,JDK0.5-1-0.5
1,18817,JDK1.5-1-1.5
2,13710,JDK1.5-1-1.5
3,14393,JDK1.5-1-1.5
4,13891,JDK1.5-1-1.5
5,13506,JDK1.5-1-1.5
6,15216,JDK1.5-1-1.5
7,11274,JDK1.5-1-1.5
8,10966,JDK1.5-1-1.5
9,12679,JDK1.5-1-1.5
10,14529,JDK1.5-1-1.5
11,15645,JDK1.5-1-1.5
12,6066,JDK1.5-1-1.5
13,17757,JDK1.5-1-1.5
14,13723,JDK1.5-1-1.5
15,13165,JDK1.5-1-1.5
16,12049,JDK1.5-1-1.5
1,20150,JDK0.5-1-1
2,14953,JDK0.5-1-1
3,17553,JDK0.5-1-1
4,14682,JDK0.5-1-1
5,12407,JDK0.5-1-1
6,15864,JDK0.5-1-1
7,15042,JDK0.5-1-1
8,14618,JDK0.5-1-1
9,12891,JDK0.5-1-1
10,12098,JDK0.5-1-1
11,12525,JDK0.5-1-1
12,16314,JDK0.5-1-1
13,14889,JDK0.5-1-1
14,14935,JDK0.5-1-1
15,13319,JDK0.5-1-1
16,14711,JDK0.5-1-1
1,13494,JDK1.5-1-0.5
2,10493,JDK1.5-1-0.5
3,17456,JDK1.5-1-0.5
4,14011,JDK1.5-1-0.5
5,15484,JDK1.5-1-0.5
6,12625,JDK1.5-1-0.5
7,13567,JDK1.5-1-0.5
8,18274,JDK1.5-1-0.5
9,19304,JDK1.5-1-0.5
10,11313,JDK1.5-1-0.5
11,12735,JDK1.5-1-0.5
12,17484,JDK1.5-1-0.5
13,17551,JDK1.5-1-0.5
14,15868,JDK1.5-1-0.5
15,12018,JDK1.5-1-0.5
16,11270,JDK1.5-1-0.5
1,13767,JDK1-1-1
2,13536,JDK1-1-1
3,13042,JDK1-1-1
4,13629,JDK1-1-1
5,12563,JDK1-1-1
6,10527,JDK1-1-1
7,14088,JDK1-1-1
8,15793,JDK1-1-1
9,14683,JDK1-1-1
10,13888,JDK1-1-1
11,12100,JDK1-1-1
12,13384,JDK1-1-1
13,15748,JDK1-1-1
14,13915,JDK1-1-1
15,14070,JDK1-1-1
16,13334,JDK1-1-1
1,13861,JDK0.5-1-1.5
2,14983,JDK0.5-1-1.5
3,14211,JDK0.5-1-1.5
4,16529,JDK0.5-1-1.5
5,13067,JDK0.5-1-1.5
6,13270,JDK0.5-1-1.5
7,17267,JDK0.5-1-1.5
8,13850,JDK0.5-1-1.5
9,12997,JDK0.5-1-1.5
10,13542,JDK0.5-1-1.5
11,12533,JDK0.5-1-1.5
12,14171,JDK0.5-1-1.5
13,17077,JDK0.5-1-1.5
14,13420,JDK0.5-1-1.5
15,12628,JDK0.5-1-1.5
16,14919,JDK0.5-1-1.5
1,20520,JDK0.5-0.5-1
2,15030,JDK0.5-0.5-1
3,13762,JDK0.5-0.5-1
4,13102,JDK0.5-0.5-1
5,13870,JDK0.5-0.5-1
6,18088,JDK0.5-0.5-1
7,12096,JDK0.5-0.5-1
8,11831,JDK0.5-0.5-1
9,17237,JDK0.5-0.5-1
10,12897,JDK0.5-0.5-1
11,13867,JDK0.5-0.5-1
12,16916,JDK0.5-0.5-1
13,13693,JDK0.5-0.5-1
14,16079,JDK0.5-0.5-1
15,13934,JDK0.5-0.5-1
16,13004,JDK0.5-0.5-1
1,13509,JDK1-1-0.5
2,14398,JDK1-1-0.5
3,12642,JDK1-1-0.5
4,13663,JDK1-1-0.5
5,17741,JDK1-1-0.5
6,13613,JDK1-1-0.5
7,16742,JDK1-1-0.5
8,13682,JDK1-1-0.5
9,15407,JDK1-1-0.5
10,13621,JDK1-1-0.5
11,15323,JDK1-1-0.5
12,20524,JDK1-1-0.5
13,0,JDK1-1-0.5
14,11776,JDK1-1-0.5
15,21712,JDK1-1-0.5
16,12742,JDK1-1-0.5
1,4973,JDKE
2,4915,JDKE
3,4807,JDKE
4,5107,JDKE
5,5243,JDKE
6,4803,JDKE
7,5016,JDKE
8,4889,JDKE
9,5056,JDKE
10,4952,JDKE
11,4817,JDKE
12,5013,JDKE
13,4972,JDKE
14,4921,JDKE
15,5252,JDKE
16,4972,JDKE
