Run,Time,JVM
1,1140,JDK0.5-0.5-1
2,1345,JDK0.5-0.5-1
3,1271,JDK0.5-0.5-1
4,1296,JDK0.5-0.5-1
5,1262,JDK0.5-0.5-1
6,1340,JDK0.5-0.5-1
7,1338,JDK0.5-0.5-1
8,1376,JDK0.5-0.5-1
9,1426,JDK0.5-0.5-1
10,1344,JDK0.5-0.5-1
11,1425,JDK0.5-0.5-1
12,1197,JDK0.5-0.5-1
13,1331,JDK0.5-0.5-1
14,1354,JDK0.5-0.5-1
15,1212,JDK0.5-0.5-1
16,1375,JDK0.5-0.5-1
1,1508,JDKE
2,1429,JDKE
3,1467,JDKE
4,1417,JDKE
5,1338,JDKE
6,2223,JDKE
7,1493,JDKE
8,1494,JDKE
9,1577,JDKE
10,1559,JDKE
11,1410,JDKE
12,1480,JDKE
13,1737,JDKE
14,1556,JDKE
15,1469,JDKE
16,1725,JDKE
1,1295,JDK1-1-0.5
2,1218,JDK1-1-0.5
3,1260,JDK1-1-0.5
4,1346,JDK1-1-0.5
5,1237,JDK1-1-0.5
6,1251,JDK1-1-0.5
7,1099,JDK1-1-0.5
8,1305,JDK1-1-0.5
9,1115,JDK1-1-0.5
10,1279,JDK1-1-0.5
11,1222,JDK1-1-0.5
12,1077,JDK1-1-0.5
13,1267,JDK1-1-0.5
14,1123,JDK1-1-0.5
15,1280,JDK1-1-0.5
16,1258,JDK1-1-0.5
1,1435,JDK1.5-1-1
2,1248,JDK1.5-1-1
3,1287,JDK1.5-1-1
4,1396,JDK1.5-1-1
5,1248,JDK1.5-1-1
6,1369,JDK1.5-1-1
7,1243,JDK1.5-1-1
8,1108,JDK1.5-1-1
9,1344,JDK1.5-1-1
10,1079,JDK1.5-1-1
11,1504,JDK1.5-1-1
12,1146,JDK1.5-1-1
13,1334,JDK1.5-1-1
14,1045,JDK1.5-1-1
15,1149,JDK1.5-1-1
16,1346,JDK1.5-1-1
1,1291,JDK1-1-1
2,1183,JDK1-1-1
3,1129,JDK1-1-1
4,1184,JDK1-1-1
5,1172,JDK1-1-1
6,1318,JDK1-1-1
7,1261,JDK1-1-1
8,1279,JDK1-1-1
9,1266,JDK1-1-1
10,1262,JDK1-1-1
11,1302,JDK1-1-1
12,1204,JDK1-1-1
13,1220,JDK1-1-1
14,1192,JDK1-1-1
15,1204,JDK1-1-1
16,1243,JDK1-1-1
1,1240,JDK0.5-1-1.5
2,1183,JDK0.5-1-1.5
3,1228,JDK0.5-1-1.5
4,1307,JDK0.5-1-1.5
5,1253,JDK0.5-1-1.5
6,1311,JDK0.5-1-1.5
7,1203,JDK0.5-1-1.5
8,1276,JDK0.5-1-1.5
9,1217,JDK0.5-1-1.5
10,1243,JDK0.5-1-1.5
11,1103,JDK0.5-1-1.5
12,1132,JDK0.5-1-1.5
13,1274,JDK0.5-1-1.5
14,1304,JDK0.5-1-1.5
15,1237,JDK0.5-1-1.5
16,1163,JDK0.5-1-1.5
1,1173,JDK0.5-1-0.5
2,1218,JDK0.5-1-0.5
3,1292,JDK0.5-1-0.5
4,1140,JDK0.5-1-0.5
5,1155,JDK0.5-1-0.5
6,1212,JDK0.5-1-0.5
7,1255,JDK0.5-1-0.5
8,1266,JDK0.5-1-0.5
9,1132,JDK0.5-1-0.5
10,1236,JDK0.5-1-0.5
11,1209,JDK0.5-1-0.5
12,1268,JDK0.5-1-0.5
13,1309,JDK0.5-1-0.5
14,1152,JDK0.5-1-0.5
15,1213,JDK0.5-1-0.5
16,1217,JDK0.5-1-0.5
1,1355,JDK1.5-1-1.5
2,1272,JDK1.5-1-1.5
3,1411,JDK1.5-1-1.5
4,1418,JDK1.5-1-1.5
5,1700,JDK1.5-1-1.5
6,1463,JDK1.5-1-1.5
7,1511,JDK1.5-1-1.5
8,1542,JDK1.5-1-1.5
9,1433,JDK1.5-1-1.5
10,1349,JDK1.5-1-1.5
11,1267,JDK1.5-1-1.5
12,1352,JDK1.5-1-1.5
13,1576,JDK1.5-1-1.5
14,1508,JDK1.5-1-1.5
15,1544,JDK1.5-1-1.5
16,1474,JDK1.5-1-1.5
1,1291,JDKF
2,1267,JDKF
3,1278,JDKF
4,1217,JDKF
5,1228,JDKF
6,1296,JDKF
7,1221,JDKF
8,1251,JDKF
9,1283,JDKF
10,1226,JDKF
11,1283,JDKF
12,1257,JDKF
13,1263,JDKF
14,1266,JDKF
15,1242,JDKF
16,1289,JDKF
1,1509,JDK0.5-1-1
2,1809,JDK0.5-1-1
3,1220,JDK0.5-1-1
4,1459,JDK0.5-1-1
5,1353,JDK0.5-1-1
6,1469,JDK0.5-1-1
7,1509,JDK0.5-1-1
8,1509,JDK0.5-1-1
9,1443,JDK0.5-1-1
10,1418,JDK0.5-1-1
11,1250,JDK0.5-1-1
12,1443,JDK0.5-1-1
13,1356,JDK0.5-1-1
14,1305,JDK0.5-1-1
15,1376,JDK0.5-1-1
16,1357,JDK0.5-1-1
1,1224,JDK1.5-1-0.5
2,1243,JDK1.5-1-0.5
3,1258,JDK1.5-1-0.5
4,1247,JDK1.5-1-0.5
5,1207,JDK1.5-1-0.5
6,1297,JDK1.5-1-0.5
7,1254,JDK1.5-1-0.5
8,1210,JDK1.5-1-0.5
9,1191,JDK1.5-1-0.5
10,1184,JDK1.5-1-0.5
11,1275,JDK1.5-1-0.5
12,1129,JDK1.5-1-0.5
13,1250,JDK1.5-1-0.5
14,1317,JDK1.5-1-0.5
15,1314,JDK1.5-1-0.5
16,1261,JDK1.5-1-0.5
