Run,Time,JVM
1,271,JDK1-1-1
2,696,JDK1-1-1
3,345,JDK1-1-1
4,540,JDK1-1-1
5,324,JDK1-1-1
6,443,JDK1-1-1
7,297,JDK1-1-1
8,278,JDK1-1-1
9,421,JDK1-1-1
10,235,JDK1-1-1
11,602,JDK1-1-1
12,357,JDK1-1-1
13,344,JDK1-1-1
14,756,JDK1-1-1
15,553,JDK1-1-1
16,410,JDK1-1-1
1,639,JDK0.5-1-1
2,483,JDK0.5-1-1
3,885,JDK0.5-1-1
4,469,JDK0.5-1-1
5,376,JDK0.5-1-1
6,537,JDK0.5-1-1
7,516,JDK0.5-1-1
8,749,JDK0.5-1-1
9,371,JDK0.5-1-1
10,496,JDK0.5-1-1
11,709,JDK0.5-1-1
12,371,JDK0.5-1-1
13,377,JDK0.5-1-1
14,723,JDK0.5-1-1
15,849,JDK0.5-1-1
16,451,JDK0.5-1-1
1,313,JDK1.5-1-0.5
2,245,JDK1.5-1-0.5
3,443,JDK1.5-1-0.5
4,722,JDK1.5-1-0.5
5,423,JDK1.5-1-0.5
6,607,JDK1.5-1-0.5
7,304,JDK1.5-1-0.5
8,643,JDK1.5-1-0.5
9,749,JDK1.5-1-0.5
10,452,JDK1.5-1-0.5
11,358,JDK1.5-1-0.5
12,370,JDK1.5-1-0.5
13,314,JDK1.5-1-0.5
14,418,JDK1.5-1-0.5
15,308,JDK1.5-1-0.5
16,289,JDK1.5-1-0.5
1,664,JDKF
2,489,JDKF
3,427,JDKF
4,452,JDKF
5,506,JDKF
6,383,JDKF
7,771,JDKF
8,573,JDKF
9,611,JDKF
10,311,JDKF
11,361,JDKF
12,384,JDKF
13,278,JDKF
14,656,JDKF
15,573,JDKF
16,293,JDKF
1,460,JDK0.5-1-1.5
2,243,JDK0.5-1-1.5
3,251,JDK0.5-1-1.5
4,403,JDK0.5-1-1.5
5,375,JDK0.5-1-1.5
6,287,JDK0.5-1-1.5
7,685,JDK0.5-1-1.5
8,461,JDK0.5-1-1.5
9,450,JDK0.5-1-1.5
10,387,JDK0.5-1-1.5
11,631,JDK0.5-1-1.5
12,273,JDK0.5-1-1.5
13,303,JDK0.5-1-1.5
14,405,JDK0.5-1-1.5
15,772,JDK0.5-1-1.5
16,748,JDK0.5-1-1.5
1,652,JDK1.5-1-1
2,350,JDK1.5-1-1
3,752,JDK1.5-1-1
4,483,JDK1.5-1-1
5,576,JDK1.5-1-1
6,595,JDK1.5-1-1
7,800,JDK1.5-1-1
8,646,JDK1.5-1-1
9,487,JDK1.5-1-1
10,441,JDK1.5-1-1
11,305,JDK1.5-1-1
12,315,JDK1.5-1-1
13,761,JDK1.5-1-1
14,437,JDK1.5-1-1
15,403,JDK1.5-1-1
16,555,JDK1.5-1-1
1,387,JDK0.5-0.5-1
2,390,JDK0.5-0.5-1
3,385,JDK0.5-0.5-1
4,853,JDK0.5-0.5-1
5,404,JDK0.5-0.5-1
6,279,JDK0.5-0.5-1
7,522,JDK0.5-0.5-1
8,341,JDK0.5-0.5-1
9,856,JDK0.5-0.5-1
10,486,JDK0.5-0.5-1
11,323,JDK0.5-0.5-1
12,315,JDK0.5-0.5-1
13,493,JDK0.5-0.5-1
14,769,JDK0.5-0.5-1
15,598,JDK0.5-0.5-1
16,657,JDK0.5-0.5-1
1,745,JDK1.5-1-1.5
2,432,JDK1.5-1-1.5
3,795,JDK1.5-1-1.5
4,490,JDK1.5-1-1.5
5,704,JDK1.5-1-1.5
6,381,JDK1.5-1-1.5
7,470,JDK1.5-1-1.5
8,636,JDK1.5-1-1.5
9,800,JDK1.5-1-1.5
10,315,JDK1.5-1-1.5
11,297,JDK1.5-1-1.5
12,449,JDK1.5-1-1.5
13,835,JDK1.5-1-1.5
14,317,JDK1.5-1-1.5
15,330,JDK1.5-1-1.5
16,418,JDK1.5-1-1.5
1,476,JDK0.5-1-0.5
2,728,JDK0.5-1-0.5
3,640,JDK0.5-1-0.5
4,455,JDK0.5-1-0.5
5,313,JDK0.5-1-0.5
6,582,JDK0.5-1-0.5
7,741,JDK0.5-1-0.5
8,629,JDK0.5-1-0.5
9,282,JDK0.5-1-0.5
10,740,JDK0.5-1-0.5
11,303,JDK0.5-1-0.5
12,702,JDK0.5-1-0.5
13,264,JDK0.5-1-0.5
14,508,JDK0.5-1-0.5
15,412,JDK0.5-1-0.5
16,487,JDK0.5-1-0.5
1,381,JDKE
2,429,JDKE
3,841,JDKE
4,410,JDKE
5,420,JDKE
6,645,JDKE
7,502,JDKE
8,836,JDKE
9,336,JDKE
10,405,JDKE
11,702,JDKE
12,523,JDKE
13,357,JDKE
14,631,JDKE
15,369,JDKE
16,515,JDKE
1,286,JDK1-1-0.5
2,744,JDK1-1-0.5
3,308,JDK1-1-0.5
4,786,JDK1-1-0.5
5,579,JDK1-1-0.5
6,299,JDK1-1-0.5
7,480,JDK1-1-0.5
8,575,JDK1-1-0.5
9,742,JDK1-1-0.5
10,257,JDK1-1-0.5
11,290,JDK1-1-0.5
12,312,JDK1-1-0.5
13,260,JDK1-1-0.5
14,206,JDK1-1-0.5
15,505,JDK1-1-0.5
16,341,JDK1-1-0.5
