Run,Time,JVM
1,683,JDK0.5-1-1.5
2,667,JDK0.5-1-1.5
3,678,JDK0.5-1-1.5
4,704,JDK0.5-1-1.5
5,632,JDK0.5-1-1.5
6,671,JDK0.5-1-1.5
7,676,JDK0.5-1-1.5
8,650,JDK0.5-1-1.5
9,692,JDK0.5-1-1.5
10,700,JDK0.5-1-1.5
11,626,JDK0.5-1-1.5
12,678,JDK0.5-1-1.5
13,682,JDK0.5-1-1.5
14,701,JDK0.5-1-1.5
15,722,JDK0.5-1-1.5
16,613,JDK0.5-1-1.5
1,755,JDK0.5-0.5-1
2,791,JDK0.5-0.5-1
3,709,JDK0.5-0.5-1
4,690,JDK0.5-0.5-1
5,716,JDK0.5-0.5-1
6,762,JDK0.5-0.5-1
7,638,JDK0.5-0.5-1
8,703,JDK0.5-0.5-1
9,740,JDK0.5-0.5-1
10,673,JDK0.5-0.5-1
11,686,JDK0.5-0.5-1
12,714,JDK0.5-0.5-1
13,673,JDK0.5-0.5-1
14,720,JDK0.5-0.5-1
15,680,JDK0.5-0.5-1
16,702,JDK0.5-0.5-1
1,710,JDK1-1-0.5
2,708,JDK1-1-0.5
3,684,JDK1-1-0.5
4,677,JDK1-1-0.5
5,836,JDK1-1-0.5
6,662,JDK1-1-0.5
7,637,JDK1-1-0.5
8,656,JDK1-1-0.5
9,728,JDK1-1-0.5
10,771,JDK1-1-0.5
11,766,JDK1-1-0.5
12,645,JDK1-1-0.5
13,672,JDK1-1-0.5
14,643,JDK1-1-0.5
15,652,JDK1-1-0.5
16,639,JDK1-1-0.5
1,810,JDKE
2,825,JDKE
3,977,JDKE
4,844,JDKE
5,823,JDKE
6,1045,JDKE
7,1119,JDKE
8,913,JDKE
9,859,JDKE
10,1192,JDKE
11,862,JDKE
12,896,JDKE
13,1050,JDKE
14,855,JDKE
15,893,JDKE
16,803,JDKE
1,902,JDK1.5-1-1
2,645,JDK1.5-1-1
3,751,JDK1.5-1-1
4,814,JDK1.5-1-1
5,786,JDK1.5-1-1
6,750,JDK1.5-1-1
7,767,JDK1.5-1-1
8,742,JDK1.5-1-1
9,685,JDK1.5-1-1
10,670,JDK1.5-1-1
11,658,JDK1.5-1-1
12,718,JDK1.5-1-1
13,859,JDK1.5-1-1
14,773,JDK1.5-1-1
15,722,JDK1.5-1-1
16,808,JDK1.5-1-1
1,1408,JDKF
2,1364,JDKF
3,1274,JDKF
4,1363,JDKF
5,1256,JDKF
6,1212,JDKF
7,1238,JDKF
8,1243,JDKF
9,1364,JDKF
10,1547,JDKF
11,1375,JDKF
12,1551,JDKF
13,1321,JDKF
14,1247,JDKF
15,1342,JDKF
16,1325,JDKF
1,1054,JDK1.5-1-1.5
2,709,JDK1.5-1-1.5
3,721,JDK1.5-1-1.5
4,803,JDK1.5-1-1.5
5,711,JDK1.5-1-1.5
6,678,JDK1.5-1-1.5
7,725,JDK1.5-1-1.5
8,654,JDK1.5-1-1.5
9,763,JDK1.5-1-1.5
10,778,JDK1.5-1-1.5
11,746,JDK1.5-1-1.5
12,681,JDK1.5-1-1.5
13,711,JDK1.5-1-1.5
14,781,JDK1.5-1-1.5
15,682,JDK1.5-1-1.5
16,781,JDK1.5-1-1.5
1,750,JDK0.5-1-0.5
2,670,JDK0.5-1-0.5
3,637,JDK0.5-1-0.5
4,683,JDK0.5-1-0.5
5,644,JDK0.5-1-0.5
6,688,JDK0.5-1-0.5
7,643,JDK0.5-1-0.5
8,713,JDK0.5-1-0.5
9,676,JDK0.5-1-0.5
10,693,JDK0.5-1-0.5
11,676,JDK0.5-1-0.5
12,703,JDK0.5-1-0.5
13,697,JDK0.5-1-0.5
14,670,JDK0.5-1-0.5
15,650,JDK0.5-1-0.5
16,647,JDK0.5-1-0.5
1,814,JDK0.5-1-1
2,1244,JDK0.5-1-1
3,955,JDK0.5-1-1
4,800,JDK0.5-1-1
5,802,JDK0.5-1-1
6,760,JDK0.5-1-1
7,748,JDK0.5-1-1
8,739,JDK0.5-1-1
9,771,JDK0.5-1-1
10,991,JDK0.5-1-1
11,894,JDK0.5-1-1
12,752,JDK0.5-1-1
13,735,JDK0.5-1-1
14,788,JDK0.5-1-1
15,779,JDK0.5-1-1
16,1109,JDK0.5-1-1
1,723,JDK1.5-1-0.5
2,680,JDK1.5-1-0.5
3,676,JDK1.5-1-0.5
4,690,JDK1.5-1-0.5
5,654,JDK1.5-1-0.5
6,731,JDK1.5-1-0.5
7,691,JDK1.5-1-0.5
8,735,JDK1.5-1-0.5
9,747,JDK1.5-1-0.5
10,719,JDK1.5-1-0.5
11,689,JDK1.5-1-0.5
12,649,JDK1.5-1-0.5
13,784,JDK1.5-1-0.5
14,714,JDK1.5-1-0.5
15,641,JDK1.5-1-0.5
16,656,JDK1.5-1-0.5
1,763,JDK1-1-1
2,690,JDK1-1-1
3,689,JDK1-1-1
4,631,JDK1-1-1
5,702,JDK1-1-1
6,811,JDK1-1-1
7,801,JDK1-1-1
8,659,JDK1-1-1
9,707,JDK1-1-1
10,659,JDK1-1-1
11,721,JDK1-1-1
12,699,JDK1-1-1
13,688,JDK1-1-1
14,695,JDK1-1-1
15,783,JDK1-1-1
16,696,JDK1-1-1
