Run,Time,JVM
1,19297,JDKF
2,17427,JDKF
3,18913,JDKF
4,18998,JDKF
5,17823,JDKF
6,17998,JDKF
7,18966,JDKF
8,18884,JDKF
9,19463,JDKF
10,17988,JDKF
11,19107,JDKF
12,19454,JDKF
13,18883,JDKF
14,17962,JDKF
15,19133,JDKF
16,19197,JDKF
1,32808,JDK1.5-1-1.5
2,25838,JDK1.5-1-1.5
3,27126,JDK1.5-1-1.5
4,28285,JDK1.5-1-1.5
5,26297,JDK1.5-1-1.5
6,25050,JDK1.5-1-1.5
7,26652,JDK1.5-1-1.5
8,29837,JDK1.5-1-1.5
9,25991,JDK1.5-1-1.5
10,28419,JDK1.5-1-1.5
11,28508,JDK1.5-1-1.5
12,28844,JDK1.5-1-1.5
1,32397,JDK1-1-1
2,25739,JDK1-1-1
3,30193,JDK1-1-1
4,28335,JDK1-1-1
5,25301,JDK1-1-1
6,34492,JDK1-1-1
7,21842,JDK1-1-1
8,28729,JDK1-1-1
9,29046,JDK1-1-1
10,24512,JDK1-1-1
11,32166,JDK1-1-1
12,22649,JDK1-1-1
13,22704,JDK1-1-1
14,27794,JDK1-1-1
15,25634,JDK1-1-1
16,23208,JDK1-1-1
1,29648,JDK0.5-1-1
2,34063,JDK0.5-1-1
3,27613,JDK0.5-1-1
4,26946,JDK0.5-1-1
5,28543,JDK0.5-1-1
6,26031,JDK0.5-1-1
7,26168,JDK0.5-1-1
8,29768,JDK0.5-1-1
9,33350,JDK0.5-1-1
10,35433,JDK0.5-1-1
11,23898,JDK0.5-1-1
12,28644,JDK0.5-1-1
1,21210,JDK1.5-1-0.5
2,21872,JDK1.5-1-0.5
3,23277,JDK1.5-1-0.5
4,25373,JDK1.5-1-0.5
5,30405,JDK1.5-1-0.5
6,17943,JDK1.5-1-0.5
7,23000,JDK1.5-1-0.5
8,24063,JDK1.5-1-0.5
9,24757,JDK1.5-1-0.5
10,22580,JDK1.5-1-0.5
11,28697,JDK1.5-1-0.5
12,28028,JDK1.5-1-0.5
13,21988,JDK1.5-1-0.5
14,23198,JDK1.5-1-0.5
15,22495,JDK1.5-1-0.5
16,21946,JDK1.5-1-0.5
1,29035,JDK0.5-0.5-1
2,25410,JDK0.5-0.5-1
3,22294,JDK0.5-0.5-1
4,23758,JDK0.5-0.5-1
5,21895,JDK0.5-0.5-1
6,27453,JDK0.5-0.5-1
7,21344,JDK0.5-0.5-1
8,30879,JDK0.5-0.5-1
9,21561,JDK0.5-0.5-1
10,28303,JDK0.5-0.5-1
11,18467,JDK0.5-0.5-1
12,18275,JDK0.5-0.5-1
13,32903,JDK0.5-0.5-1
14,20738,JDK0.5-0.5-1
15,30409,JDK0.5-0.5-1
1,31073,JDK0.5-1-0.5
2,23286,JDK0.5-1-0.5
3,26852,JDK0.5-1-0.5
4,18922,JDK0.5-1-0.5
5,21902,JDK0.5-1-0.5
6,24806,JDK0.5-1-0.5
7,27524,JDK0.5-1-0.5
8,25570,JDK0.5-1-0.5
9,27207,JDK0.5-1-0.5
10,24142,JDK0.5-1-0.5
11,24822,JDK0.5-1-0.5
12,29935,JDK0.5-1-0.5
13,33394,JDK0.5-1-0.5
14,17614,JDK0.5-1-0.5
15,21932,JDK0.5-1-0.5
16,22205,JDK0.5-1-0.5
1,25742,JDK1-1-0.5
2,19503,JDK1-1-0.5
3,26275,JDK1-1-0.5
4,28849,JDK1-1-0.5
5,27263,JDK1-1-0.5
6,30209,JDK1-1-0.5
7,24817,JDK1-1-0.5
8,21968,JDK1-1-0.5
9,27276,JDK1-1-0.5
10,22197,JDK1-1-0.5
11,18753,JDK1-1-0.5
12,24217,JDK1-1-0.5
13,24640,JDK1-1-0.5
14,29139,JDK1-1-0.5
15,24682,JDK1-1-0.5
16,33185,JDK1-1-0.5
1,22134,JDKE
2,21082,JDKE
3,21604,JDKE
4,21828,JDKE
5,21965,JDKE
6,21642,JDKE
7,21200,JDKE
8,22196,JDKE
9,21667,JDKE
10,22332,JDKE
11,21465,JDKE
12,21000,JDKE
13,21602,JDKE
14,21975,JDKE
15,22227,JDKE
16,21250,JDKE
1,19013,JDK0.5-1-1.5
2,32048,JDK0.5-1-1.5
3,27142,JDK0.5-1-1.5
4,27833,JDK0.5-1-1.5
5,26139,JDK0.5-1-1.5
6,31254,JDK0.5-1-1.5
7,24505,JDK0.5-1-1.5
8,23568,JDK0.5-1-1.5
9,22296,JDK0.5-1-1.5
10,30836,JDK0.5-1-1.5
11,28501,JDK0.5-1-1.5
12,28480,JDK0.5-1-1.5
13,24064,JDK0.5-1-1.5
14,23183,JDK0.5-1-1.5
15,29278,JDK0.5-1-1.5
16,23588,JDK0.5-1-1.5
1,25622,JDK1.5-1-1
2,23646,JDK1.5-1-1
3,28391,JDK1.5-1-1
4,28924,JDK1.5-1-1
5,26939,JDK1.5-1-1
6,26084,JDK1.5-1-1
7,30138,JDK1.5-1-1
8,28842,JDK1.5-1-1
9,26884,JDK1.5-1-1
10,28595,JDK1.5-1-1
11,27788,JDK1.5-1-1
12,28663,JDK1.5-1-1
13,26449,JDK1.5-1-1
14,27720,JDK1.5-1-1
