Run,Time,JVM
1,553,JDKF
2,629,JDKF
3,765,JDKF
4,634,JDKF
5,421,JDKF
6,775,JDKF
7,260,JDKF
8,506,JDKF
9,727,JDKF
10,270,JDKF
11,328,JDKF
12,317,JDKF
13,245,JDKF
14,384,JDKF
15,748,JDKF
16,502,JDKF
1,351,JDK1-1-1
2,215,JDK1-1-1
3,569,JDK1-1-1
4,395,JDK1-1-1
5,247,JDK1-1-1
6,300,JDK1-1-1
7,390,JDK1-1-1
8,585,JDK1-1-1
9,536,JDK1-1-1
10,307,JDK1-1-1
11,734,JDK1-1-1
12,294,JDK1-1-1
13,298,JDK1-1-1
14,623,JDK1-1-1
15,267,JDK1-1-1
16,445,JDK1-1-1
1,459,JDK1.5-1-0.5
2,710,JDK1.5-1-0.5
3,516,JDK1.5-1-0.5
4,621,JDK1.5-1-0.5
5,632,JDK1.5-1-0.5
6,272,JDK1.5-1-0.5
7,242,JDK1.5-1-0.5
8,316,JDK1.5-1-0.5
9,758,JDK1.5-1-0.5
10,292,JDK1.5-1-0.5
11,709,JDK1.5-1-0.5
12,597,JDK1.5-1-0.5
13,337,JDK1.5-1-0.5
14,555,JDK1.5-1-0.5
15,738,JDK1.5-1-0.5
16,433,JDK1.5-1-0.5
1,332,JDK0.5-1-1
2,456,JDK0.5-1-1
3,389,JDK0.5-1-1
4,341,JDK0.5-1-1
5,488,JDK0.5-1-1
6,296,JDK0.5-1-1
7,569,JDK0.5-1-1
8,884,JDK0.5-1-1
9,415,JDK0.5-1-1
10,776,JDK0.5-1-1
11,397,JDK0.5-1-1
12,352,JDK0.5-1-1
13,878,JDK0.5-1-1
14,574,JDK0.5-1-1
15,775,JDK0.5-1-1
16,368,JDK0.5-1-1
1,394,JDK0.5-0.5-1
2,800,JDK0.5-0.5-1
3,754,JDK0.5-0.5-1
4,527,JDK0.5-0.5-1
5,491,JDK0.5-0.5-1
6,338,JDK0.5-0.5-1
7,378,JDK0.5-0.5-1
8,506,JDK0.5-0.5-1
9,290,JDK0.5-0.5-1
10,583,JDK0.5-0.5-1
11,349,JDK0.5-0.5-1
12,673,JDK0.5-0.5-1
13,739,JDK0.5-0.5-1
14,319,JDK0.5-0.5-1
15,304,JDK0.5-0.5-1
16,359,JDK0.5-0.5-1
1,392,JDKE
2,435,JDKE
3,550,JDKE
4,562,JDKE
5,556,JDKE
6,457,JDKE
7,534,JDKE
8,794,JDKE
9,440,JDKE
10,366,JDKE
11,1712,JDKE
12,398,JDKE
13,379,JDKE
14,388,JDKE
15,891,JDKE
16,708,JDKE
1,267,JDK1-1-0.5
2,430,JDK1-1-0.5
3,223,JDK1-1-0.5
4,268,JDK1-1-0.5
5,591,JDK1-1-0.5
6,481,JDK1-1-0.5
7,243,JDK1-1-0.5
8,297,JDK1-1-0.5
9,739,JDK1-1-0.5
10,328,JDK1-1-0.5
11,701,JDK1-1-0.5
12,770,JDK1-1-0.5
13,364,JDK1-1-0.5
14,597,JDK1-1-0.5
15,684,JDK1-1-0.5
16,351,JDK1-1-0.5
1,335,JDK1.5-1-1.5
2,337,JDK1.5-1-1.5
3,385,JDK1.5-1-1.5
4,566,JDK1.5-1-1.5
5,597,JDK1.5-1-1.5
6,298,JDK1.5-1-1.5
7,337,JDK1.5-1-1.5
8,360,JDK1.5-1-1.5
9,757,JDK1.5-1-1.5
10,783,JDK1.5-1-1.5
11,467,JDK1.5-1-1.5
12,723,JDK1.5-1-1.5
13,579,JDK1.5-1-1.5
14,909,JDK1.5-1-1.5
15,310,JDK1.5-1-1.5
16,562,JDK1.5-1-1.5
1,722,JDK0.5-1-0.5
2,355,JDK0.5-1-0.5
3,349,JDK0.5-1-0.5
4,343,JDK0.5-1-0.5
5,727,JDK0.5-1-0.5
6,590,JDK0.5-1-0.5
7,749,JDK0.5-1-0.5
8,253,JDK0.5-1-0.5
9,720,JDK0.5-1-0.5
10,228,JDK0.5-1-0.5
11,384,JDK0.5-1-0.5
12,279,JDK0.5-1-0.5
13,315,JDK0.5-1-0.5
14,309,JDK0.5-1-0.5
15,789,JDK0.5-1-0.5
16,474,JDK0.5-1-0.5
1,304,JDK0.5-1-1.5
2,227,JDK0.5-1-1.5
3,714,JDK0.5-1-1.5
4,318,JDK0.5-1-1.5
5,259,JDK0.5-1-1.5
6,581,JDK0.5-1-1.5
7,522,JDK0.5-1-1.5
8,482,JDK0.5-1-1.5
9,418,JDK0.5-1-1.5
10,230,JDK0.5-1-1.5
11,283,JDK0.5-1-1.5
12,396,JDK0.5-1-1.5
13,430,JDK0.5-1-1.5
14,393,JDK0.5-1-1.5
15,261,JDK0.5-1-1.5
16,264,JDK0.5-1-1.5
1,770,JDK1.5-1-1
2,741,JDK1.5-1-1
3,557,JDK1.5-1-1
4,364,JDK1.5-1-1
5,505,JDK1.5-1-1
6,744,JDK1.5-1-1
7,830,JDK1.5-1-1
8,473,JDK1.5-1-1
9,503,JDK1.5-1-1
10,374,JDK1.5-1-1
11,554,JDK1.5-1-1
12,762,JDK1.5-1-1
13,410,JDK1.5-1-1
14,793,JDK1.5-1-1
15,600,JDK1.5-1-1
16,447,JDK1.5-1-1
