Run,Time,JVM
1,25548,JDK0.5-0.5-1
2,27827,JDK0.5-0.5-1
3,26840,JDK0.5-0.5-1
4,26618,JDK0.5-0.5-1
5,25856,JDK0.5-0.5-1
6,26655,JDK0.5-0.5-1
7,25689,JDK0.5-0.5-1
8,26249,JDK0.5-0.5-1
9,25790,JDK0.5-0.5-1
10,25100,JDK0.5-0.5-1
11,25554,JDK0.5-0.5-1
12,27419,JDK0.5-0.5-1
13,26458,JDK0.5-0.5-1
14,26646,JDK0.5-0.5-1
15,26169,JDK0.5-0.5-1
16,25323,JDK0.5-0.5-1
1,26862,JDK1-1-0.5
2,26928,JDK1-1-0.5
3,25701,JDK1-1-0.5
4,26156,JDK1-1-0.5
5,27267,JDK1-1-0.5
6,26091,JDK1-1-0.5
7,26108,JDK1-1-0.5
8,26196,JDK1-1-0.5
9,26021,JDK1-1-0.5
10,26058,JDK1-1-0.5
11,25426,JDK1-1-0.5
12,25761,JDK1-1-0.5
13,25690,JDK1-1-0.5
14,25589,JDK1-1-0.5
15,27264,JDK1-1-0.5
16,26484,JDK1-1-0.5
1,26914,JDK0.5-1-1.5
2,25605,JDK0.5-1-1.5
3,26723,JDK0.5-1-1.5
4,26103,JDK0.5-1-1.5
5,26350,JDK0.5-1-1.5
6,27564,JDK0.5-1-1.5
7,24757,JDK0.5-1-1.5
8,25759,JDK0.5-1-1.5
9,25635,JDK0.5-1-1.5
10,25410,JDK0.5-1-1.5
11,26402,JDK0.5-1-1.5
12,25729,JDK0.5-1-1.5
13,26063,JDK0.5-1-1.5
14,25908,JDK0.5-1-1.5
15,26373,JDK0.5-1-1.5
16,26076,JDK0.5-1-1.5
1,26754,JDK1.5-1-0.5
2,25538,JDK1.5-1-0.5
3,26237,JDK1.5-1-0.5
4,25530,JDK1.5-1-0.5
5,26027,JDK1.5-1-0.5
6,25119,JDK1.5-1-0.5
7,27353,JDK1.5-1-0.5
8,26006,JDK1.5-1-0.5
9,25687,JDK1.5-1-0.5
10,25602,JDK1.5-1-0.5
11,25776,JDK1.5-1-0.5
12,26105,JDK1.5-1-0.5
13,26135,JDK1.5-1-0.5
14,25459,JDK1.5-1-0.5
15,26257,JDK1.5-1-0.5
16,26005,JDK1.5-1-0.5
1,26495,JDK0.5-1-1
2,24575,JDK0.5-1-1
3,25348,JDK0.5-1-1
4,25523,JDK0.5-1-1
5,24622,JDK0.5-1-1
6,25276,JDK0.5-1-1
7,26661,JDK0.5-1-1
8,25956,JDK0.5-1-1
9,26410,JDK0.5-1-1
10,26629,JDK0.5-1-1
11,26665,JDK0.5-1-1
12,25942,JDK0.5-1-1
13,26453,JDK0.5-1-1
14,24138,JDK0.5-1-1
15,25431,JDK0.5-1-1
16,24896,JDK0.5-1-1
1,26874,JDK0.5-1-0.5
2,26281,JDK0.5-1-0.5
3,25993,JDK0.5-1-0.5
4,25339,JDK0.5-1-0.5
5,25996,JDK0.5-1-0.5
6,26143,JDK0.5-1-0.5
7,25874,JDK0.5-1-0.5
8,26889,JDK0.5-1-0.5
9,25677,JDK0.5-1-0.5
10,27236,JDK0.5-1-0.5
11,27150,JDK0.5-1-0.5
12,24867,JDK0.5-1-0.5
13,25837,JDK0.5-1-0.5
14,26587,JDK0.5-1-0.5
15,27110,JDK0.5-1-0.5
16,25911,JDK0.5-1-0.5
1,25892,JDK1-1-1
2,26765,JDK1-1-1
3,27079,JDK1-1-1
4,25613,JDK1-1-1
5,25038,JDK1-1-1
6,26649,JDK1-1-1
7,27316,JDK1-1-1
8,26306,JDK1-1-1
9,25622,JDK1-1-1
10,25680,JDK1-1-1
11,25946,JDK1-1-1
12,27032,JDK1-1-1
13,25475,JDK1-1-1
14,25435,JDK1-1-1
15,25975,JDK1-1-1
16,27008,JDK1-1-1
1,25478,JDKE
2,25344,JDKE
3,25824,JDKE
4,27426,JDKE
5,25214,JDKE
6,27111,JDKE
7,25956,JDKE
8,26241,JDKE
9,26213,JDKE
10,26105,JDKE
11,25391,JDKE
12,25238,JDKE
13,25974,JDKE
14,26510,JDKE
15,25146,JDKE
16,25708,JDKE
1,26486,JDK1.5-1-1.5
2,26548,JDK1.5-1-1.5
3,27933,JDK1.5-1-1.5
4,26154,JDK1.5-1-1.5
5,26310,JDK1.5-1-1.5
6,26761,JDK1.5-1-1.5
7,26150,JDK1.5-1-1.5
8,27564,JDK1.5-1-1.5
9,26497,JDK1.5-1-1.5
10,26190,JDK1.5-1-1.5
11,26557,JDK1.5-1-1.5
12,26528,JDK1.5-1-1.5
13,26166,JDK1.5-1-1.5
14,26651,JDK1.5-1-1.5
15,26148,JDK1.5-1-1.5
16,27298,JDK1.5-1-1.5
1,23981,JDK1.5-1-1
2,25758,JDK1.5-1-1
3,24595,JDK1.5-1-1
4,26349,JDK1.5-1-1
5,26450,JDK1.5-1-1
6,26178,JDK1.5-1-1
7,26704,JDK1.5-1-1
8,25728,JDK1.5-1-1
9,25582,JDK1.5-1-1
10,25232,JDK1.5-1-1
11,25303,JDK1.5-1-1
12,26281,JDK1.5-1-1
13,25382,JDK1.5-1-1
14,25231,JDK1.5-1-1
15,25460,JDK1.5-1-1
16,27000,JDK1.5-1-1
1,25993,JDKF
2,26488,JDKF
3,25647,JDKF
4,25168,JDKF
5,26335,JDKF
6,24709,JDKF
7,25918,JDKF
8,25734,JDKF
9,26393,JDKF
10,26164,JDKF
11,25857,JDKF
12,26944,JDKF
13,26905,JDKF
14,26488,JDKF
15,26058,JDKF
16,25019,JDKF
