Run,Time,JVM
1,9539,JDK0.5-1-1.5
2,9875,JDK0.5-1-1.5
3,8916,JDK0.5-1-1.5
4,10545,JDK0.5-1-1.5
5,10776,JDK0.5-1-1.5
6,9532,JDK0.5-1-1.5
7,10595,JDK0.5-1-1.5
8,10133,JDK0.5-1-1.5
9,11264,JDK0.5-1-1.5
10,10103,JDK0.5-1-1.5
11,9506,JDK0.5-1-1.5
12,10883,JDK0.5-1-1.5
13,11002,JDK0.5-1-1.5
14,10138,JDK0.5-1-1.5
15,9258,JDK0.5-1-1.5
16,9704,JDK0.5-1-1.5
1,9704,JDK1-1-0.5
2,9535,JDK1-1-0.5
3,10368,JDK1-1-0.5
4,10935,JDK1-1-0.5
5,11265,JDK1-1-0.5
6,10351,JDK1-1-0.5
7,10655,JDK1-1-0.5
8,10391,JDK1-1-0.5
9,11591,JDK1-1-0.5
10,11444,JDK1-1-0.5
11,11833,JDK1-1-0.5
12,9868,JDK1-1-0.5
13,10336,JDK1-1-0.5
14,10164,JDK1-1-0.5
15,11819,JDK1-1-0.5
16,9579,JDK1-1-0.5
1,13594,JDK0.5-0.5-1
2,14238,JDK0.5-0.5-1
3,12602,JDK0.5-0.5-1
4,13418,JDK0.5-0.5-1
5,14312,JDK0.5-0.5-1
6,13616,JDK0.5-0.5-1
7,12719,JDK0.5-0.5-1
8,13494,JDK0.5-0.5-1
9,14048,JDK0.5-0.5-1
10,12958,JDK0.5-0.5-1
11,13153,JDK0.5-0.5-1
12,13359,JDK0.5-0.5-1
13,14084,JDK0.5-0.5-1
14,14968,JDK0.5-0.5-1
1,11047,JDK0.5-1-0.5
2,11452,JDK0.5-1-0.5
3,12079,JDK0.5-1-0.5
4,9309,JDK0.5-1-0.5
5,10602,JDK0.5-1-0.5
6,10016,JDK0.5-1-0.5
7,9785,JDK0.5-1-0.5
8,9866,JDK0.5-1-0.5
9,8724,JDK0.5-1-0.5
10,9918,JDK0.5-1-0.5
11,10252,JDK0.5-1-0.5
12,11182,JDK0.5-1-0.5
13,10515,JDK0.5-1-0.5
14,10115,JDK0.5-1-0.5
15,10020,JDK0.5-1-0.5
16,9644,JDK0.5-1-0.5
1,14874,JDK0.5-1-1
2,12972,JDK0.5-1-1
3,18659,JDK0.5-1-1
4,12661,JDK0.5-1-1
5,14752,JDK0.5-1-1
6,13399,JDK0.5-1-1
7,14990,JDK0.5-1-1
8,12318,JDK0.5-1-1
9,14061,JDK0.5-1-1
10,13436,JDK0.5-1-1
11,13090,JDK0.5-1-1
12,13466,JDK0.5-1-1
13,14833,JDK0.5-1-1
14,13440,JDK0.5-1-1
1,11445,JDK1.5-1-0.5
2,11230,JDK1.5-1-0.5
3,11543,JDK1.5-1-0.5
4,12385,JDK1.5-1-0.5
5,10022,JDK1.5-1-0.5
6,9968,JDK1.5-1-0.5
7,11149,JDK1.5-1-0.5
8,10896,JDK1.5-1-0.5
9,10425,JDK1.5-1-0.5
10,10584,JDK1.5-1-0.5
11,10216,JDK1.5-1-0.5
12,10444,JDK1.5-1-0.5
13,11422,JDK1.5-1-0.5
14,9910,JDK1.5-1-0.5
15,10501,JDK1.5-1-0.5
16,10078,JDK1.5-1-0.5
1,14217,JDK1.5-1-1.5
2,12925,JDK1.5-1-1.5
3,12849,JDK1.5-1-1.5
4,12379,JDK1.5-1-1.5
5,13981,JDK1.5-1-1.5
6,13020,JDK1.5-1-1.5
7,13979,JDK1.5-1-1.5
8,11886,JDK1.5-1-1.5
9,14023,JDK1.5-1-1.5
10,13877,JDK1.5-1-1.5
11,12957,JDK1.5-1-1.5
1,13441,JDK1.5-1-1
2,13629,JDK1.5-1-1
3,13243,JDK1.5-1-1
4,13497,JDK1.5-1-1
5,13138,JDK1.5-1-1
6,13509,JDK1.5-1-1
7,13165,JDK1.5-1-1
8,14125,JDK1.5-1-1
9,12831,JDK1.5-1-1
10,14326,JDK1.5-1-1
11,12816,JDK1.5-1-1
12,12719,JDK1.5-1-1
13,13423,JDK1.5-1-1
14,13428,JDK1.5-1-1
1,7405,JDKF
2,6282,JDKF
3,6823,JDKF
4,6531,JDKF
5,6259,JDKF
6,6794,JDKF
7,6858,JDKF
8,6305,JDKF
9,6642,JDKF
10,6816,JDKF
11,6312,JDKF
12,6475,JDKF
13,7015,JDKF
14,7041,JDKF
15,6883,JDKF
16,6770,JDKF
1,12948,JDKE
2,12268,JDKE
3,12165,JDKE
4,12426,JDKE
5,12675,JDKE
6,12994,JDKE
7,11795,JDKE
8,12369,JDKE
9,12685,JDKE
10,12524,JDKE
11,12220,JDKE
12,12626,JDKE
13,11866,JDKE
14,12665,JDKE
15,11584,JDKE
16,12894,JDKE
1,11569,JDK1-1-1
2,8876,JDK1-1-1
3,12075,JDK1-1-1
4,10893,JDK1-1-1
5,10562,JDK1-1-1
6,10453,JDK1-1-1
7,10019,JDK1-1-1
8,11112,JDK1-1-1
9,9541,JDK1-1-1
10,11116,JDK1-1-1
11,9742,JDK1-1-1
12,11142,JDK1-1-1
13,10991,JDK1-1-1
14,8982,JDK1-1-1
15,10145,JDK1-1-1
16,9609,JDK1-1-1
