Run,Time,JVM
1,8107,JDK1.5-1-1.5
2,8605,JDK1.5-1-1.5
3,8634,JDK1.5-1-1.5
4,8666,JDK1.5-1-1.5
5,7972,JDK1.5-1-1.5
6,7812,JDK1.5-1-1.5
7,8022,JDK1.5-1-1.5
8,7981,JDK1.5-1-1.5
9,8425,JDK1.5-1-1.5
10,8870,JDK1.5-1-1.5
11,8812,JDK1.5-1-1.5
12,8550,JDK1.5-1-1.5
13,8704,JDK1.5-1-1.5
14,8068,JDK1.5-1-1.5
15,8270,JDK1.5-1-1.5
16,8708,JDK1.5-1-1.5
1,7874,JDKE
2,8328,JDKE
3,7541,JDKE
4,8008,JDKE
5,8571,JDKE
6,8523,JDKE
7,9022,JDKE
8,8264,JDKE
9,8335,JDKE
10,8245,JDKE
11,8260,JDKE
12,8527,JDKE
13,8801,JDKE
14,8157,JDKE
15,7922,JDKE
16,8789,JDKE
1,8198,JDK1-1-0.5
2,7611,JDK1-1-0.5
3,8610,JDK1-1-0.5
4,8342,JDK1-1-0.5
5,8035,JDK1-1-0.5
6,8390,JDK1-1-0.5
7,8764,JDK1-1-0.5
8,8357,JDK1-1-0.5
9,7823,JDK1-1-0.5
10,7950,JDK1-1-0.5
11,8379,JDK1-1-0.5
12,8065,JDK1-1-0.5
13,7891,JDK1-1-0.5
14,7727,JDK1-1-0.5
15,7854,JDK1-1-0.5
16,8401,JDK1-1-0.5
1,7973,JDK0.5-1-0.5
2,8486,JDK0.5-1-0.5
3,8229,JDK0.5-1-0.5
4,7633,JDK0.5-1-0.5
5,8125,JDK0.5-1-0.5
6,8153,JDK0.5-1-0.5
7,8101,JDK0.5-1-0.5
8,8273,JDK0.5-1-0.5
9,8315,JDK0.5-1-0.5
10,7681,JDK0.5-1-0.5
11,8455,JDK0.5-1-0.5
12,7652,JDK0.5-1-0.5
13,8696,JDK0.5-1-0.5
14,8534,JDK0.5-1-0.5
15,8096,JDK0.5-1-0.5
16,7972,JDK0.5-1-0.5
1,8056,JDK0.5-0.5-1
2,7734,JDK0.5-0.5-1
3,7942,JDK0.5-0.5-1
4,8402,JDK0.5-0.5-1
5,8016,JDK0.5-0.5-1
6,8620,JDK0.5-0.5-1
7,8478,JDK0.5-0.5-1
8,8287,JDK0.5-0.5-1
9,8751,JDK0.5-0.5-1
10,8648,JDK0.5-0.5-1
11,8579,JDK0.5-0.5-1
12,7987,JDK0.5-0.5-1
13,8381,JDK0.5-0.5-1
14,8765,JDK0.5-0.5-1
15,8685,JDK0.5-0.5-1
16,8484,JDK0.5-0.5-1
1,7698,JDK1.5-1-1
2,7488,JDK1.5-1-1
3,8305,JDK1.5-1-1
4,7968,JDK1.5-1-1
5,8252,JDK1.5-1-1
6,7865,JDK1.5-1-1
7,8571,JDK1.5-1-1
8,8425,JDK1.5-1-1
9,7938,JDK1.5-1-1
10,8504,JDK1.5-1-1
11,7692,JDK1.5-1-1
12,8236,JDK1.5-1-1
13,7847,JDK1.5-1-1
14,8285,JDK1.5-1-1
15,8666,JDK1.5-1-1
16,8275,JDK1.5-1-1
1,7759,JDK0.5-1-1.5
2,8187,JDK0.5-1-1.5
3,7737,JDK0.5-1-1.5
4,7991,JDK0.5-1-1.5
5,7902,JDK0.5-1-1.5
6,8526,JDK0.5-1-1.5
7,8383,JDK0.5-1-1.5
8,8072,JDK0.5-1-1.5
9,8502,JDK0.5-1-1.5
10,8221,JDK0.5-1-1.5
11,8685,JDK0.5-1-1.5
12,8638,JDK0.5-1-1.5
13,8598,JDK0.5-1-1.5
14,8462,JDK0.5-1-1.5
15,8593,JDK0.5-1-1.5
16,8570,JDK0.5-1-1.5
1,7690,JDKF
2,8073,JDKF
3,7970,JDKF
4,8248,JDKF
5,8227,JDKF
6,8134,JDKF
7,8320,JDKF
8,7655,JDKF
9,7966,JDKF
10,7984,JDKF
11,8143,JDKF
12,8284,JDKF
13,7950,JDKF
14,8082,JDKF
15,8050,JDKF
16,7416,JDKF
1,7535,JDK1.5-1-0.5
2,7790,JDK1.5-1-0.5
3,8159,JDK1.5-1-0.5
4,8240,JDK1.5-1-0.5
5,8228,JDK1.5-1-0.5
6,8104,JDK1.5-1-0.5
7,8284,JDK1.5-1-0.5
8,7990,JDK1.5-1-0.5
9,7925,JDK1.5-1-0.5
10,8345,JDK1.5-1-0.5
11,8115,JDK1.5-1-0.5
12,7867,JDK1.5-1-0.5
13,7698,JDK1.5-1-0.5
14,7622,JDK1.5-1-0.5
15,8304,JDK1.5-1-0.5
16,7928,JDK1.5-1-0.5
1,7888,JDK0.5-1-1
2,8509,JDK0.5-1-1
3,8952,JDK0.5-1-1
4,8147,JDK0.5-1-1
5,8861,JDK0.5-1-1
6,8366,JDK0.5-1-1
7,8731,JDK0.5-1-1
8,8446,JDK0.5-1-1
9,8479,JDK0.5-1-1
10,8822,JDK0.5-1-1
11,8668,JDK0.5-1-1
12,8343,JDK0.5-1-1
13,8228,JDK0.5-1-1
14,8355,JDK0.5-1-1
15,8430,JDK0.5-1-1
16,8160,JDK0.5-1-1
1,8253,JDK1-1-1
2,8190,JDK1-1-1
3,8628,JDK1-1-1
4,8549,JDK1-1-1
5,8038,JDK1-1-1
6,8421,JDK1-1-1
7,8228,JDK1-1-1
8,8751,JDK1-1-1
9,8070,JDK1-1-1
10,7673,JDK1-1-1
11,7414,JDK1-1-1
12,8840,JDK1-1-1
13,7479,JDK1-1-1
14,7883,JDK1-1-1
15,7914,JDK1-1-1
16,8653,JDK1-1-1
