Run,Time,JVM
1,813,JDK0.5-1-1.5
2,716,JDK0.5-1-1.5
3,743,JDK0.5-1-1.5
4,733,JDK0.5-1-1.5
5,749,JDK0.5-1-1.5
6,784,JDK0.5-1-1.5
7,715,JDK0.5-1-1.5
8,741,JDK0.5-1-1.5
9,708,JDK0.5-1-1.5
10,782,JDK0.5-1-1.5
11,724,JDK0.5-1-1.5
12,673,JDK0.5-1-1.5
13,773,JDK0.5-1-1.5
14,793,JDK0.5-1-1.5
15,746,JDK0.5-1-1.5
16,713,JDK0.5-1-1.5
1,786,JDK0.5-0.5-1
2,775,JDK0.5-0.5-1
3,782,JDK0.5-0.5-1
4,870,JDK0.5-0.5-1
5,813,JDK0.5-0.5-1
6,845,JDK0.5-0.5-1
7,806,JDK0.5-0.5-1
8,1206,JDK0.5-0.5-1
9,775,JDK0.5-0.5-1
10,807,JDK0.5-0.5-1
11,974,JDK0.5-0.5-1
12,726,JDK0.5-0.5-1
13,781,JDK0.5-0.5-1
14,876,JDK0.5-0.5-1
15,741,JDK0.5-0.5-1
16,911,JDK0.5-0.5-1
1,725,JDK1-1-0.5
2,775,JDK1-1-0.5
3,746,JDK1-1-0.5
4,719,JDK1-1-0.5
5,781,JDK1-1-0.5
6,757,JDK1-1-0.5
7,716,JDK1-1-0.5
8,746,JDK1-1-0.5
9,758,JDK1-1-0.5
10,759,JDK1-1-0.5
11,837,JDK1-1-0.5
12,731,JDK1-1-0.5
13,744,JDK1-1-0.5
14,724,JDK1-1-0.5
15,793,JDK1-1-0.5
16,725,JDK1-1-0.5
1,808,JDK1.5-1-1
2,765,JDK1.5-1-1
3,770,JDK1.5-1-1
4,725,JDK1.5-1-1
5,748,JDK1.5-1-1
6,1009,JDK1.5-1-1
7,793,JDK1.5-1-1
8,823,JDK1.5-1-1
9,803,JDK1.5-1-1
10,818,JDK1.5-1-1
11,724,JDK1.5-1-1
12,736,JDK1.5-1-1
13,742,JDK1.5-1-1
14,743,JDK1.5-1-1
15,812,JDK1.5-1-1
16,750,JDK1.5-1-1
1,777,JDKE
2,845,JDKE
3,787,JDKE
4,854,JDKE
5,1036,JDKE
6,865,JDKE
7,803,JDKE
8,827,JDKE
9,930,JDKE
10,824,JDKE
11,863,JDKE
12,864,JDKE
13,1097,JDKE
14,1020,JDKE
15,849,JDKE
16,906,JDKE
1,704,JDK0.5-1-0.5
2,756,JDK0.5-1-0.5
3,780,JDK0.5-1-0.5
4,778,JDK0.5-1-0.5
5,739,JDK0.5-1-0.5
6,820,JDK0.5-1-0.5
7,748,JDK0.5-1-0.5
8,788,JDK0.5-1-0.5
9,738,JDK0.5-1-0.5
10,716,JDK0.5-1-0.5
11,691,JDK0.5-1-0.5
12,688,JDK0.5-1-0.5
13,748,JDK0.5-1-0.5
14,854,JDK0.5-1-0.5
15,773,JDK0.5-1-0.5
16,818,JDK0.5-1-0.5
1,1265,JDKF
2,1333,JDKF
3,1284,JDKF
4,1347,JDKF
5,1321,JDKF
6,1290,JDKF
7,1532,JDKF
8,1350,JDKF
9,1342,JDKF
10,1376,JDKF
11,1333,JDKF
12,1347,JDKF
13,1298,JDKF
14,1321,JDKF
15,1309,JDKF
16,1346,JDKF
1,762,JDK1.5-1-1.5
2,812,JDK1.5-1-1.5
3,719,JDK1.5-1-1.5
4,712,JDK1.5-1-1.5
5,889,JDK1.5-1-1.5
6,756,JDK1.5-1-1.5
7,1089,JDK1.5-1-1.5
8,713,JDK1.5-1-1.5
9,790,JDK1.5-1-1.5
10,845,JDK1.5-1-1.5
11,933,JDK1.5-1-1.5
12,1123,JDK1.5-1-1.5
13,781,JDK1.5-1-1.5
14,861,JDK1.5-1-1.5
15,757,JDK1.5-1-1.5
16,865,JDK1.5-1-1.5
1,808,JDK0.5-1-1
2,795,JDK0.5-1-1
3,809,JDK0.5-1-1
4,924,JDK0.5-1-1
5,845,JDK0.5-1-1
6,819,JDK0.5-1-1
7,820,JDK0.5-1-1
8,829,JDK0.5-1-1
9,852,JDK0.5-1-1
10,868,JDK0.5-1-1
11,873,JDK0.5-1-1
12,759,JDK0.5-1-1
13,872,JDK0.5-1-1
14,740,JDK0.5-1-1
15,748,JDK0.5-1-1
16,951,JDK0.5-1-1
1,723,JDK1.5-1-0.5
2,750,JDK1.5-1-0.5
3,762,JDK1.5-1-0.5
4,727,JDK1.5-1-0.5
5,816,JDK1.5-1-0.5
6,779,JDK1.5-1-0.5
7,697,JDK1.5-1-0.5
8,756,JDK1.5-1-0.5
9,870,JDK1.5-1-0.5
10,720,JDK1.5-1-0.5
11,730,JDK1.5-1-0.5
12,758,JDK1.5-1-0.5
13,724,JDK1.5-1-0.5
14,726,JDK1.5-1-0.5
15,709,JDK1.5-1-0.5
16,753,JDK1.5-1-0.5
1,793,JDK1-1-1
2,765,JDK1-1-1
3,704,JDK1-1-1
4,819,JDK1-1-1
5,738,JDK1-1-1
6,754,JDK1-1-1
7,693,JDK1-1-1
8,753,JDK1-1-1
9,685,JDK1-1-1
10,761,JDK1-1-1
11,743,JDK1-1-1
12,792,JDK1-1-1
13,801,JDK1-1-1
14,711,JDK1-1-1
15,703,JDK1-1-1
16,727,JDK1-1-1
