Run,Time,JVM
1,3398,JDK1.5-1-0.5
2,4439,JDK1.5-1-0.5
3,4660,JDK1.5-1-0.5
4,3367,JDK1.5-1-0.5
5,2600,JDK1.5-1-0.5
6,2751,JDK1.5-1-0.5
7,4601,JDK1.5-1-0.5
8,4226,JDK1.5-1-0.5
9,4156,JDK1.5-1-0.5
10,2741,JDK1.5-1-0.5
11,3723,JDK1.5-1-0.5
12,2741,JDK1.5-1-0.5
13,4437,JDK1.5-1-0.5
14,4484,JDK1.5-1-0.5
15,2687,JDK1.5-1-0.5
16,2545,JDK1.5-1-0.5
1,3139,JDKF
2,3320,JDKF
3,2849,JDKF
4,3280,JDKF
5,3045,JDKF
6,2818,JDKF
7,3283,JDKF
8,3165,JDKF
9,3013,JDKF
10,2954,JDKF
11,2990,JDKF
12,3126,JDKF
13,3144,JDKF
14,2984,JDKF
15,3032,JDKF
16,3227,JDKF
1,3078,JDK1.5-1-1.5
2,2608,JDK1.5-1-1.5
3,4542,JDK1.5-1-1.5
4,2695,JDK1.5-1-1.5
5,3295,JDK1.5-1-1.5
6,3219,JDK1.5-1-1.5
7,2767,JDK1.5-1-1.5
8,2784,JDK1.5-1-1.5
9,2615,JDK1.5-1-1.5
10,2877,JDK1.5-1-1.5
11,2735,JDK1.5-1-1.5
12,2751,JDK1.5-1-1.5
13,3863,JDK1.5-1-1.5
14,2837,JDK1.5-1-1.5
15,2437,JDK1.5-1-1.5
16,2923,JDK1.5-1-1.5
1,2394,JDK0.5-1-1.5
2,4292,JDK0.5-1-1.5
3,2762,JDK0.5-1-1.5
4,2359,JDK0.5-1-1.5
5,2644,JDK0.5-1-1.5
6,2868,JDK0.5-1-1.5
7,3338,JDK0.5-1-1.5
8,3023,JDK0.5-1-1.5
9,5071,JDK0.5-1-1.5
10,2664,JDK0.5-1-1.5
11,2540,JDK0.5-1-1.5
12,3087,JDK0.5-1-1.5
13,3923,JDK0.5-1-1.5
14,2514,JDK0.5-1-1.5
15,4191,JDK0.5-1-1.5
16,2496,JDK0.5-1-1.5
1,5143,JDK1-1-1
2,2849,JDK1-1-1
3,2394,JDK1-1-1
4,2507,JDK1-1-1
5,2903,JDK1-1-1
6,2606,JDK1-1-1
7,2693,JDK1-1-1
8,2360,JDK1-1-1
9,2563,JDK1-1-1
10,3178,JDK1-1-1
11,2544,JDK1-1-1
12,2608,JDK1-1-1
13,2578,JDK1-1-1
14,4308,JDK1-1-1
15,4370,JDK1-1-1
16,3180,JDK1-1-1
1,2631,JDK1-1-0.5
2,2793,JDK1-1-0.5
3,2494,JDK1-1-0.5
4,2523,JDK1-1-0.5
5,5253,JDK1-1-0.5
6,2696,JDK1-1-0.5
7,3733,JDK1-1-0.5
8,2875,JDK1-1-0.5
9,4489,JDK1-1-0.5
10,3030,JDK1-1-0.5
11,2462,JDK1-1-0.5
12,2599,JDK1-1-0.5
13,2465,JDK1-1-0.5
14,4354,JDK1-1-0.5
15,5808,JDK1-1-0.5
16,2808,JDK1-1-0.5
1,2775,JDK0.5-1-0.5
2,2385,JDK0.5-1-0.5
3,3755,JDK0.5-1-0.5
4,2424,JDK0.5-1-0.5
5,4347,JDK0.5-1-0.5
6,2707,JDK0.5-1-0.5
7,3787,JDK0.5-1-0.5
8,2580,JDK0.5-1-0.5
9,2602,JDK0.5-1-0.5
10,5188,JDK0.5-1-0.5
11,4360,JDK0.5-1-0.5
12,2861,JDK0.5-1-0.5
13,4500,JDK0.5-1-0.5
14,2642,JDK0.5-1-0.5
15,2801,JDK0.5-1-0.5
16,3393,JDK0.5-1-0.5
1,2739,JDK0.5-1-1
2,2583,JDK0.5-1-1
3,4476,JDK0.5-1-1
4,3241,JDK0.5-1-1
5,2609,JDK0.5-1-1
6,2689,JDK0.5-1-1
7,2668,JDK0.5-1-1
8,2575,JDK0.5-1-1
9,2834,JDK0.5-1-1
10,2629,JDK0.5-1-1
11,2504,JDK0.5-1-1
12,2628,JDK0.5-1-1
13,2618,JDK0.5-1-1
14,2855,JDK0.5-1-1
15,4872,JDK0.5-1-1
16,4614,JDK0.5-1-1
1,2447,JDKE
2,2577,JDKE
3,2475,JDKE
4,2383,JDKE
5,2809,JDKE
6,2502,JDKE
7,2306,JDKE
8,2463,JDKE
9,2483,JDKE
10,2417,JDKE
11,2288,JDKE
12,2421,JDKE
13,2491,JDKE
14,2464,JDKE
15,2501,JDKE
16,2345,JDKE
1,3229,JDK0.5-0.5-1
2,2802,JDK0.5-0.5-1
3,2697,JDK0.5-0.5-1
4,4696,JDK0.5-0.5-1
5,4667,JDK0.5-0.5-1
6,3569,JDK0.5-0.5-1
7,2370,JDK0.5-0.5-1
8,3084,JDK0.5-0.5-1
9,2697,JDK0.5-0.5-1
10,2696,JDK0.5-0.5-1
11,2977,JDK0.5-0.5-1
12,2315,JDK0.5-0.5-1
13,2484,JDK0.5-0.5-1
14,2733,JDK0.5-0.5-1
15,2770,JDK0.5-0.5-1
16,4730,JDK0.5-0.5-1
1,2684,JDK1.5-1-1
2,2925,JDK1.5-1-1
3,2879,JDK1.5-1-1
4,3795,JDK1.5-1-1
5,2629,JDK1.5-1-1
6,2682,JDK1.5-1-1
7,2838,JDK1.5-1-1
8,2752,JDK1.5-1-1
9,2605,JDK1.5-1-1
10,2962,JDK1.5-1-1
11,2603,JDK1.5-1-1
12,4400,JDK1.5-1-1
13,4787,JDK1.5-1-1
14,2707,JDK1.5-1-1
15,3988,JDK1.5-1-1
16,3636,JDK1.5-1-1
