Run,Time,JVM
1,3630,JDKF
2,3320,JDKF
3,3397,JDKF
4,3290,JDKF
5,4092,JDKF
6,4089,JDKF
7,3929,JDKF
8,3828,JDKF
9,3353,JDKF
10,3380,JDKF
11,3819,JDKF
12,3843,JDKF
13,3322,JDKF
14,3751,JDKF
15,3662,JDKF
16,3259,JDKF
1,5226,JDK0.5-1-1
2,6164,JDK0.5-1-1
3,5208,JDK0.5-1-1
4,4667,JDK0.5-1-1
5,12959,JDK0.5-1-1
6,5016,JDK0.5-1-1
7,4772,JDK0.5-1-1
8,5337,JDK0.5-1-1
9,4845,JDK0.5-1-1
10,4691,JDK0.5-1-1
11,5313,JDK0.5-1-1
12,3688,JDK0.5-1-1
13,5073,JDK0.5-1-1
14,5148,JDK0.5-1-1
15,5289,JDK0.5-1-1
16,16114,JDK0.5-1-1
1,4875,JDK1.5-1-0.5
2,4627,JDK1.5-1-0.5
3,4458,JDK1.5-1-0.5
4,4279,JDK1.5-1-0.5
5,4390,JDK1.5-1-0.5
6,3998,JDK1.5-1-0.5
7,5152,JDK1.5-1-0.5
8,5261,JDK1.5-1-0.5
9,4523,JDK1.5-1-0.5
10,4381,JDK1.5-1-0.5
11,4266,JDK1.5-1-0.5
12,4622,JDK1.5-1-0.5
13,6003,JDK1.5-1-0.5
14,3934,JDK1.5-1-0.5
15,4533,JDK1.5-1-0.5
16,3582,JDK1.5-1-0.5
1,4534,JDK1.5-1-1
2,4776,JDK1.5-1-1
3,5645,JDK1.5-1-1
4,4894,JDK1.5-1-1
5,5390,JDK1.5-1-1
6,5089,JDK1.5-1-1
7,5230,JDK1.5-1-1
8,4193,JDK1.5-1-1
9,5479,JDK1.5-1-1
10,4480,JDK1.5-1-1
11,4311,JDK1.5-1-1
12,4758,JDK1.5-1-1
13,11671,JDK1.5-1-1
14,4275,JDK1.5-1-1
15,5270,JDK1.5-1-1
16,4728,JDK1.5-1-1
1,4603,JDKE
2,5248,JDKE
3,4767,JDKE
4,4403,JDKE
5,5180,JDKE
6,4643,JDKE
7,5069,JDKE
8,4693,JDKE
9,5061,JDKE
10,4849,JDKE
11,7183,JDKE
12,4509,JDKE
13,4228,JDKE
14,4567,JDKE
15,4071,JDKE
16,3919,JDKE
1,5511,JDK1-1-0.5
2,5091,JDK1-1-0.5
3,4420,JDK1-1-0.5
4,4586,JDK1-1-0.5
5,4595,JDK1-1-0.5
6,4087,JDK1-1-0.5
7,5457,JDK1-1-0.5
8,4653,JDK1-1-0.5
9,4264,JDK1-1-0.5
10,4666,JDK1-1-0.5
11,4939,JDK1-1-0.5
12,4004,JDK1-1-0.5
13,4614,JDK1-1-0.5
14,4461,JDK1-1-0.5
15,6310,JDK1-1-0.5
16,5132,JDK1-1-0.5
1,4718,JDK1.5-1-1.5
2,11679,JDK1.5-1-1.5
3,6670,JDK1.5-1-1.5
4,4782,JDK1.5-1-1.5
5,5180,JDK1.5-1-1.5
6,4561,JDK1.5-1-1.5
7,6052,JDK1.5-1-1.5
8,5277,JDK1.5-1-1.5
9,5458,JDK1.5-1-1.5
10,5484,JDK1.5-1-1.5
11,4952,JDK1.5-1-1.5
12,5396,JDK1.5-1-1.5
13,6374,JDK1.5-1-1.5
14,4822,JDK1.5-1-1.5
1,5736,JDK0.5-0.5-1
2,5453,JDK0.5-0.5-1
3,8575,JDK0.5-0.5-1
4,5607,JDK0.5-0.5-1
5,4320,JDK0.5-0.5-1
6,4904,JDK0.5-0.5-1
7,4835,JDK0.5-0.5-1
8,4541,JDK0.5-0.5-1
9,4511,JDK0.5-0.5-1
10,5457,JDK0.5-0.5-1
11,5265,JDK0.5-0.5-1
12,5524,JDK0.5-0.5-1
13,4809,JDK0.5-0.5-1
14,5366,JDK0.5-0.5-1
15,5186,JDK0.5-0.5-1
16,5478,JDK0.5-0.5-1
1,6732,JDK0.5-1-0.5
2,4677,JDK0.5-1-0.5
3,5581,JDK0.5-1-0.5
4,5028,JDK0.5-1-0.5
5,5287,JDK0.5-1-0.5
6,4841,JDK0.5-1-0.5
7,5528,JDK0.5-1-0.5
8,6211,JDK0.5-1-0.5
9,5235,JDK0.5-1-0.5
10,4692,JDK0.5-1-0.5
11,4821,JDK0.5-1-0.5
12,5011,JDK0.5-1-0.5
13,4870,JDK0.5-1-0.5
14,4150,JDK0.5-1-0.5
15,4838,JDK0.5-1-0.5
16,5205,JDK0.5-1-0.5
1,4828,JDK0.5-1-1.5
2,4505,JDK0.5-1-1.5
3,4694,JDK0.5-1-1.5
4,4793,JDK0.5-1-1.5
5,22360,JDK0.5-1-1.5
6,3679,JDK0.5-1-1.5
7,5127,JDK0.5-1-1.5
8,4566,JDK0.5-1-1.5
9,4994,JDK0.5-1-1.5
10,4561,JDK0.5-1-1.5
11,5091,JDK0.5-1-1.5
12,5469,JDK0.5-1-1.5
13,7302,JDK0.5-1-1.5
14,4336,JDK0.5-1-1.5
15,5611,JDK0.5-1-1.5
16,4048,JDK0.5-1-1.5
1,4533,JDK1-1-1
2,3876,JDK1-1-1
3,4303,JDK1-1-1
4,4470,JDK1-1-1
5,5893,JDK1-1-1
6,4381,JDK1-1-1
7,41173,JDK1-1-1
8,5555,JDK1-1-1
9,4159,JDK1-1-1
10,4446,JDK1-1-1
11,4278,JDK1-1-1
12,4351,JDK1-1-1
13,4447,JDK1-1-1
14,4782,JDK1-1-1
15,4696,JDK1-1-1
16,4681,JDK1-1-1
