Run,Time,JVM
1,4739,JDK1.5-1-1
2,4337,JDK1.5-1-1
3,3955,JDK1.5-1-1
4,4464,JDK1.5-1-1
5,4140,JDK1.5-1-1
6,4215,JDK1.5-1-1
7,4059,JDK1.5-1-1
8,4578,JDK1.5-1-1
9,4515,JDK1.5-1-1
10,4546,JDK1.5-1-1
11,4407,JDK1.5-1-1
12,3772,JDK1.5-1-1
13,4255,JDK1.5-1-1
14,4672,JDK1.5-1-1
15,3620,JDK1.5-1-1
16,3482,JDK1.5-1-1
1,4311,JDKE
2,5302,JDKE
3,4805,JDKE
4,4747,JDKE
5,4805,JDKE
6,4652,JDKE
7,4719,JDKE
8,5274,JDKE
9,5180,JDKE
10,5664,JDKE
11,6038,JDKE
12,4414,JDKE
13,4714,JDKE
14,4439,JDKE
15,4564,JDKE
16,4869,JDKE
1,3565,JDK1-1-0.5
2,3879,JDK1-1-0.5
3,3971,JDK1-1-0.5
4,4202,JDK1-1-0.5
5,3400,JDK1-1-0.5
6,3503,JDK1-1-0.5
7,3746,JDK1-1-0.5
8,4044,JDK1-1-0.5
9,3420,JDK1-1-0.5
10,4219,JDK1-1-0.5
11,4157,JDK1-1-0.5
12,3734,JDK1-1-0.5
13,4076,JDK1-1-0.5
14,3480,JDK1-1-0.5
15,4183,JDK1-1-0.5
16,3868,JDK1-1-0.5
1,3875,JDK1.5-1-1.5
2,4756,JDK1.5-1-1.5
3,4220,JDK1.5-1-1.5
4,4515,JDK1.5-1-1.5
5,4452,JDK1.5-1-1.5
6,4301,JDK1.5-1-1.5
7,4388,JDK1.5-1-1.5
8,4802,JDK1.5-1-1.5
9,3719,JDK1.5-1-1.5
10,4432,JDK1.5-1-1.5
11,4174,JDK1.5-1-1.5
12,3602,JDK1.5-1-1.5
13,4138,JDK1.5-1-1.5
14,3973,JDK1.5-1-1.5
15,4735,JDK1.5-1-1.5
16,4593,JDK1.5-1-1.5
1,4680,JDK0.5-0.5-1
2,5031,JDK0.5-0.5-1
3,4329,JDK0.5-0.5-1
4,4323,JDK0.5-0.5-1
5,4508,JDK0.5-0.5-1
6,4425,JDK0.5-0.5-1
7,4647,JDK0.5-0.5-1
8,4078,JDK0.5-0.5-1
9,4644,JDK0.5-0.5-1
10,3899,JDK0.5-0.5-1
11,4512,JDK0.5-0.5-1
12,4430,JDK0.5-0.5-1
13,4865,JDK0.5-0.5-1
14,4174,JDK0.5-0.5-1
15,3744,JDK0.5-0.5-1
16,4423,JDK0.5-0.5-1
1,3933,JDK0.5-1-0.5
2,4041,JDK0.5-1-0.5
3,4059,JDK0.5-1-0.5
4,4133,JDK0.5-1-0.5
5,4279,JDK0.5-1-0.5
6,4115,JDK0.5-1-0.5
7,3997,JDK0.5-1-0.5
8,3955,JDK0.5-1-0.5
9,3406,JDK0.5-1-0.5
10,3437,JDK0.5-1-0.5
11,3937,JDK0.5-1-0.5
12,3989,JDK0.5-1-0.5
13,4193,JDK0.5-1-0.5
14,3992,JDK0.5-1-0.5
15,4233,JDK0.5-1-0.5
16,4156,JDK0.5-1-0.5
1,3949,JDK0.5-1-1.5
2,3957,JDK0.5-1-1.5
3,3367,JDK0.5-1-1.5
4,3313,JDK0.5-1-1.5
5,4096,JDK0.5-1-1.5
6,4068,JDK0.5-1-1.5
7,3867,JDK0.5-1-1.5
8,4121,JDK0.5-1-1.5
9,4092,JDK0.5-1-1.5
10,4163,JDK0.5-1-1.5
11,4047,JDK0.5-1-1.5
12,3616,JDK0.5-1-1.5
13,3641,JDK0.5-1-1.5
14,4026,JDK0.5-1-1.5
15,4205,JDK0.5-1-1.5
16,3451,JDK0.5-1-1.5
1,4211,JDK1-1-1
2,3826,JDK1-1-1
3,3359,JDK1-1-1
4,3436,JDK1-1-1
5,3481,JDK1-1-1
6,4218,JDK1-1-1
7,3418,JDK1-1-1
8,3457,JDK1-1-1
9,3805,JDK1-1-1
10,4221,JDK1-1-1
11,4123,JDK1-1-1
12,3979,JDK1-1-1
13,4141,JDK1-1-1
14,3815,JDK1-1-1
15,3706,JDK1-1-1
16,3972,JDK1-1-1
1,4004,JDKF
2,4027,JDKF
3,4128,JDKF
4,3743,JDKF
5,4095,JDKF
6,3423,JDKF
7,4084,JDKF
8,3500,JDKF
9,4145,JDKF
10,4031,JDKF
11,4183,JDKF
12,3547,JDKF
13,4009,JDKF
14,3900,JDKF
15,4160,JDKF
16,3992,JDKF
1,3878,JDK0.5-1-1
2,3945,JDK0.5-1-1
3,4296,JDK0.5-1-1
4,4552,JDK0.5-1-1
5,4668,JDK0.5-1-1
6,4458,JDK0.5-1-1
7,4399,JDK0.5-1-1
8,4219,JDK0.5-1-1
9,4621,JDK0.5-1-1
10,4382,JDK0.5-1-1
11,4384,JDK0.5-1-1
12,3568,JDK0.5-1-1
13,4134,JDK0.5-1-1
14,4224,JDK0.5-1-1
15,4401,JDK0.5-1-1
16,3864,JDK0.5-1-1
1,4030,JDK1.5-1-0.5
2,3482,JDK1.5-1-0.5
3,3989,JDK1.5-1-0.5
4,3941,JDK1.5-1-0.5
5,3920,JDK1.5-1-0.5
6,3649,JDK1.5-1-0.5
7,3503,JDK1.5-1-0.5
8,3423,JDK1.5-1-0.5
9,4318,JDK1.5-1-0.5
10,3460,JDK1.5-1-0.5
11,3567,JDK1.5-1-0.5
12,4040,JDK1.5-1-0.5
13,4031,JDK1.5-1-0.5
14,3488,JDK1.5-1-0.5
15,3494,JDK1.5-1-0.5
16,3631,JDK1.5-1-0.5
