Run,Time,JVM
1,28204,JDK1.5-1-1.5
2,26189,JDK1.5-1-1.5
3,27238,JDK1.5-1-1.5
4,27081,JDK1.5-1-1.5
5,27903,JDK1.5-1-1.5
6,26741,JDK1.5-1-1.5
7,25452,JDK1.5-1-1.5
8,26979,JDK1.5-1-1.5
9,26741,JDK1.5-1-1.5
10,27398,JDK1.5-1-1.5
11,26882,JDK1.5-1-1.5
12,27419,JDK1.5-1-1.5
13,26347,JDK1.5-1-1.5
14,25002,JDK1.5-1-1.5
15,24383,JDK1.5-1-1.5
16,25310,JDK1.5-1-1.5
1,25231,JDK1.5-1-1
2,25408,JDK1.5-1-1
3,25086,JDK1.5-1-1
4,25177,JDK1.5-1-1
5,26028,JDK1.5-1-1
6,26509,JDK1.5-1-1
7,24405,JDK1.5-1-1
8,24312,JDK1.5-1-1
9,26111,JDK1.5-1-1
10,26248,JDK1.5-1-1
11,26656,JDK1.5-1-1
12,25889,JDK1.5-1-1
13,25436,JDK1.5-1-1
14,24290,JDK1.5-1-1
15,24506,JDK1.5-1-1
16,24849,JDK1.5-1-1
1,27421,JDKF
2,27304,JDKF
3,25314,JDKF
4,26979,JDKF
5,25959,JDKF
6,25325,JDKF
7,26325,JDKF
8,26996,JDKF
9,26511,JDKF
10,25331,JDKF
11,25435,JDKF
12,25489,JDKF
13,25078,JDKF
14,25589,JDKF
15,26856,JDKF
16,27024,JDKF
1,25980,JDK1-1-1
2,26139,JDK1-1-1
3,27401,JDK1-1-1
4,25408,JDK1-1-1
5,25715,JDK1-1-1
6,25572,JDK1-1-1
7,26051,JDK1-1-1
8,26081,JDK1-1-1
9,25837,JDK1-1-1
10,26013,JDK1-1-1
11,26813,JDK1-1-1
12,25830,JDK1-1-1
13,26417,JDK1-1-1
14,26850,JDK1-1-1
15,25709,JDK1-1-1
16,26405,JDK1-1-1
1,26813,JDKE
2,24788,JDKE
3,25738,JDKE
4,25482,JDKE
5,26989,JDKE
6,24897,JDKE
7,25697,JDKE
8,25413,JDKE
9,24724,JDKE
10,25259,JDKE
11,26929,JDKE
12,26384,JDKE
13,27093,JDKE
14,25444,JDKE
15,24999,JDKE
16,25706,JDKE
1,25503,JDK0.5-1-0.5
2,25668,JDK0.5-1-0.5
3,25234,JDK0.5-1-0.5
4,25490,JDK0.5-1-0.5
5,25877,JDK0.5-1-0.5
6,25043,JDK0.5-1-0.5
7,25033,JDK0.5-1-0.5
8,26784,JDK0.5-1-0.5
9,27047,JDK0.5-1-0.5
10,26187,JDK0.5-1-0.5
11,26967,JDK0.5-1-0.5
12,25694,JDK0.5-1-0.5
13,25702,JDK0.5-1-0.5
14,25116,JDK0.5-1-0.5
15,27216,JDK0.5-1-0.5
16,27649,JDK0.5-1-0.5
1,25895,JDK1.5-1-0.5
2,25916,JDK1.5-1-0.5
3,26788,JDK1.5-1-0.5
4,25880,JDK1.5-1-0.5
5,25405,JDK1.5-1-0.5
6,26750,JDK1.5-1-0.5
7,26453,JDK1.5-1-0.5
8,25878,JDK1.5-1-0.5
9,27405,JDK1.5-1-0.5
10,25823,JDK1.5-1-0.5
11,25871,JDK1.5-1-0.5
12,27543,JDK1.5-1-0.5
13,25832,JDK1.5-1-0.5
14,25754,JDK1.5-1-0.5
15,25776,JDK1.5-1-0.5
16,26439,JDK1.5-1-0.5
1,25116,JDK0.5-1-1
2,25587,JDK0.5-1-1
3,26567,JDK0.5-1-1
4,26307,JDK0.5-1-1
5,26317,JDK0.5-1-1
6,25557,JDK0.5-1-1
7,24647,JDK0.5-1-1
8,25257,JDK0.5-1-1
9,25406,JDK0.5-1-1
10,26592,JDK0.5-1-1
11,25065,JDK0.5-1-1
12,26613,JDK0.5-1-1
13,24538,JDK0.5-1-1
14,24536,JDK0.5-1-1
15,24756,JDK0.5-1-1
16,25657,JDK0.5-1-1
1,27169,JDK1-1-0.5
2,25396,JDK1-1-0.5
3,26161,JDK1-1-0.5
4,26786,JDK1-1-0.5
5,26824,JDK1-1-0.5
6,25312,JDK1-1-0.5
7,27905,JDK1-1-0.5
8,26155,JDK1-1-0.5
9,27050,JDK1-1-0.5
10,25921,JDK1-1-0.5
11,25632,JDK1-1-0.5
12,26847,JDK1-1-0.5
13,27162,JDK1-1-0.5
14,27559,JDK1-1-0.5
15,25117,JDK1-1-0.5
16,27890,JDK1-1-0.5
1,26477,JDK0.5-1-1.5
2,25452,JDK0.5-1-1.5
3,27023,JDK0.5-1-1.5
4,26611,JDK0.5-1-1.5
5,26056,JDK0.5-1-1.5
6,26814,JDK0.5-1-1.5
7,26961,JDK0.5-1-1.5
8,26994,JDK0.5-1-1.5
9,26010,JDK0.5-1-1.5
10,27383,JDK0.5-1-1.5
11,25873,JDK0.5-1-1.5
12,26347,JDK0.5-1-1.5
13,27311,JDK0.5-1-1.5
14,26825,JDK0.5-1-1.5
15,26634,JDK0.5-1-1.5
16,25605,JDK0.5-1-1.5
1,25319,JDK0.5-0.5-1
2,25473,JDK0.5-0.5-1
3,25347,JDK0.5-0.5-1
4,25467,JDK0.5-0.5-1
5,25454,JDK0.5-0.5-1
6,24821,JDK0.5-0.5-1
7,26760,JDK0.5-0.5-1
8,24855,JDK0.5-0.5-1
9,24970,JDK0.5-0.5-1
10,26588,JDK0.5-0.5-1
11,25900,JDK0.5-0.5-1
12,26143,JDK0.5-0.5-1
13,25459,JDK0.5-0.5-1
14,24328,JDK0.5-0.5-1
15,26916,JDK0.5-0.5-1
16,25038,JDK0.5-0.5-1
