Run,Time,JVM
1,623,JDKF
2,245,JDKF
3,398,JDKF
4,290,JDKF
5,516,JDKF
6,236,JDKF
7,231,JDKF
8,496,JDKF
9,532,JDKF
10,409,JDKF
11,274,JDKF
12,515,JDKF
13,460,JDKF
14,245,JDKF
15,255,JDKF
16,275,JDKF
1,502,JDK1.5-1-0.5
2,773,JDK1.5-1-0.5
3,748,JDK1.5-1-0.5
4,447,JDK1.5-1-0.5
5,513,JDK1.5-1-0.5
6,394,JDK1.5-1-0.5
7,262,JDK1.5-1-0.5
8,414,JDK1.5-1-0.5
9,436,JDK1.5-1-0.5
10,744,JDK1.5-1-0.5
11,329,JDK1.5-1-0.5
12,262,JDK1.5-1-0.5
13,503,JDK1.5-1-0.5
14,290,JDK1.5-1-0.5
15,413,JDK1.5-1-0.5
16,357,JDK1.5-1-0.5
1,363,JDK0.5-1-1
2,492,JDK0.5-1-1
3,416,JDK0.5-1-1
4,703,JDK0.5-1-1
5,694,JDK0.5-1-1
6,808,JDK0.5-1-1
7,375,JDK0.5-1-1
8,469,JDK0.5-1-1
9,517,JDK0.5-1-1
10,317,JDK0.5-1-1
11,609,JDK0.5-1-1
12,369,JDK0.5-1-1
13,428,JDK0.5-1-1
14,472,JDK0.5-1-1
15,515,JDK0.5-1-1
16,467,JDK0.5-1-1
1,604,JDK1-1-1
2,1038,JDK1-1-1
3,221,JDK1-1-1
4,377,JDK1-1-1
5,426,JDK1-1-1
6,327,JDK1-1-1
7,247,JDK1-1-1
8,596,JDK1-1-1
9,354,JDK1-1-1
10,349,JDK1-1-1
11,509,JDK1-1-1
12,764,JDK1-1-1
13,513,JDK1-1-1
14,588,JDK1-1-1
15,307,JDK1-1-1
16,426,JDK1-1-1
1,425,JDKE
2,887,JDKE
3,418,JDKE
4,340,JDKE
5,361,JDKE
6,422,JDKE
7,640,JDKE
8,564,JDKE
9,481,JDKE
10,783,JDKE
11,674,JDKE
12,432,JDKE
13,880,JDKE
14,348,JDKE
15,710,JDKE
16,707,JDKE
1,324,JDK1-1-0.5
2,316,JDK1-1-0.5
3,319,JDK1-1-0.5
4,431,JDK1-1-0.5
5,292,JDK1-1-0.5
6,320,JDK1-1-0.5
7,289,JDK1-1-0.5
8,730,JDK1-1-0.5
9,266,JDK1-1-0.5
10,515,JDK1-1-0.5
11,285,JDK1-1-0.5
12,401,JDK1-1-0.5
13,297,JDK1-1-0.5
14,365,JDK1-1-0.5
15,479,JDK1-1-0.5
16,777,JDK1-1-0.5
1,672,JDK1.5-1-1.5
2,700,JDK1.5-1-1.5
3,818,JDK1.5-1-1.5
4,374,JDK1.5-1-1.5
5,372,JDK1.5-1-1.5
6,329,JDK1.5-1-1.5
7,423,JDK1.5-1-1.5
8,504,JDK1.5-1-1.5
9,349,JDK1.5-1-1.5
10,752,JDK1.5-1-1.5
11,370,JDK1.5-1-1.5
12,379,JDK1.5-1-1.5
13,683,JDK1.5-1-1.5
14,531,JDK1.5-1-1.5
15,435,JDK1.5-1-1.5
16,814,JDK1.5-1-1.5
1,558,JDK0.5-1-0.5
2,328,JDK0.5-1-0.5
3,361,JDK0.5-1-0.5
4,446,JDK0.5-1-0.5
5,419,JDK0.5-1-0.5
6,736,JDK0.5-1-0.5
7,544,JDK0.5-1-0.5
8,387,JDK0.5-1-0.5
9,422,JDK0.5-1-0.5
10,420,JDK0.5-1-0.5
11,385,JDK0.5-1-0.5
12,416,JDK0.5-1-0.5
13,428,JDK0.5-1-0.5
14,706,JDK0.5-1-0.5
15,788,JDK0.5-1-0.5
16,530,JDK0.5-1-0.5
1,614,JDK0.5-0.5-1
2,536,JDK0.5-0.5-1
3,317,JDK0.5-0.5-1
4,364,JDK0.5-0.5-1
5,437,JDK0.5-0.5-1
6,677,JDK0.5-0.5-1
7,364,JDK0.5-0.5-1
8,479,JDK0.5-0.5-1
9,863,JDK0.5-0.5-1
10,381,JDK0.5-0.5-1
11,792,JDK0.5-0.5-1
12,502,JDK0.5-0.5-1
13,490,JDK0.5-0.5-1
14,504,JDK0.5-0.5-1
15,353,JDK0.5-0.5-1
16,310,JDK0.5-0.5-1
1,387,JDK1.5-1-1
2,386,JDK1.5-1-1
3,373,JDK1.5-1-1
4,512,JDK1.5-1-1
5,356,JDK1.5-1-1
6,510,JDK1.5-1-1
7,486,JDK1.5-1-1
8,782,JDK1.5-1-1
9,367,JDK1.5-1-1
10,534,JDK1.5-1-1
11,346,JDK1.5-1-1
12,470,JDK1.5-1-1
13,317,JDK1.5-1-1
14,320,JDK1.5-1-1
15,468,JDK1.5-1-1
16,337,JDK1.5-1-1
1,318,JDK0.5-1-1.5
2,343,JDK0.5-1-1.5
3,268,JDK0.5-1-1.5
4,422,JDK0.5-1-1.5
5,748,JDK0.5-1-1.5
6,523,JDK0.5-1-1.5
7,304,JDK0.5-1-1.5
8,426,JDK0.5-1-1.5
9,657,JDK0.5-1-1.5
10,352,JDK0.5-1-1.5
11,325,JDK0.5-1-1.5
12,289,JDK0.5-1-1.5
13,268,JDK0.5-1-1.5
14,294,JDK0.5-1-1.5
15,383,JDK0.5-1-1.5
16,376,JDK0.5-1-1.5
