Run,Time,JVM
1,11876,JDK0.5-0.5-1
2,12275,JDK0.5-0.5-1
3,12517,JDK0.5-0.5-1
4,12584,JDK0.5-0.5-1
5,12529,JDK0.5-0.5-1
6,12611,JDK0.5-0.5-1
7,11728,JDK0.5-0.5-1
8,12136,JDK0.5-0.5-1
9,16425,JDK0.5-0.5-1
10,12345,JDK0.5-0.5-1
11,12084,JDK0.5-0.5-1
12,11901,JDK0.5-0.5-1
13,11940,JDK0.5-0.5-1
14,12453,JDK0.5-0.5-1
15,12138,JDK0.5-0.5-1
16,12789,JDK0.5-0.5-1
1,9480,JDK1-1-0.5
2,8468,JDK1-1-0.5
3,9096,JDK1-1-0.5
4,8629,JDK1-1-0.5
5,9378,JDK1-1-0.5
6,8531,JDK1-1-0.5
7,9536,JDK1-1-0.5
8,9284,JDK1-1-0.5
9,9380,JDK1-1-0.5
10,9063,JDK1-1-0.5
11,8896,JDK1-1-0.5
12,9765,JDK1-1-0.5
13,9787,JDK1-1-0.5
14,8987,JDK1-1-0.5
15,9053,JDK1-1-0.5
16,8889,JDK1-1-0.5
1,9186,JDK0.5-1-1.5
2,9101,JDK0.5-1-1.5
3,8703,JDK0.5-1-1.5
4,9492,JDK0.5-1-1.5
5,9027,JDK0.5-1-1.5
6,9526,JDK0.5-1-1.5
7,8939,JDK0.5-1-1.5
8,8606,JDK0.5-1-1.5
9,8568,JDK0.5-1-1.5
10,8976,JDK0.5-1-1.5
11,9534,JDK0.5-1-1.5
12,9073,JDK0.5-1-1.5
13,9447,JDK0.5-1-1.5
14,8795,JDK0.5-1-1.5
15,9460,JDK0.5-1-1.5
16,9775,JDK0.5-1-1.5
1,9353,JDK1-1-1
2,9947,JDK1-1-1
3,9757,JDK1-1-1
4,9245,JDK1-1-1
5,9602,JDK1-1-1
6,8797,JDK1-1-1
7,8842,JDK1-1-1
8,9241,JDK1-1-1
9,8819,JDK1-1-1
10,9146,JDK1-1-1
11,8690,JDK1-1-1
12,9047,JDK1-1-1
13,8641,JDK1-1-1
14,9693,JDK1-1-1
15,8980,JDK1-1-1
16,9365,JDK1-1-1
1,13748,JDKE
2,13300,JDKE
3,13890,JDKE
4,13984,JDKE
5,13373,JDKE
6,14756,JDKE
7,13911,JDKE
8,12974,JDKE
9,13655,JDKE
10,13632,JDKE
11,13227,JDKE
12,13373,JDKE
13,13882,JDKE
14,13217,JDKE
15,13221,JDKE
16,13854,JDKE
1,11976,JDK1.5-1-1.5
2,12487,JDK1.5-1-1.5
3,12621,JDK1.5-1-1.5
4,12287,JDK1.5-1-1.5
5,11600,JDK1.5-1-1.5
6,12608,JDK1.5-1-1.5
7,12426,JDK1.5-1-1.5
8,12830,JDK1.5-1-1.5
9,12833,JDK1.5-1-1.5
10,12971,JDK1.5-1-1.5
11,12320,JDK1.5-1-1.5
12,12022,JDK1.5-1-1.5
13,12716,JDK1.5-1-1.5
14,12041,JDK1.5-1-1.5
15,12542,JDK1.5-1-1.5
16,13173,JDK1.5-1-1.5
1,7767,JDKF
2,7836,JDKF
3,7860,JDKF
4,7848,JDKF
5,7952,JDKF
6,7334,JDKF
7,7627,JDKF
8,7224,JDKF
9,7307,JDKF
10,7866,JDKF
11,7546,JDKF
12,8155,JDKF
13,7287,JDKF
14,8834,JDKF
15,7805,JDKF
16,8192,JDKF
1,12048,JDK1.5-1-1
2,12326,JDK1.5-1-1
3,11776,JDK1.5-1-1
4,12266,JDK1.5-1-1
5,11813,JDK1.5-1-1
6,11977,JDK1.5-1-1
7,12380,JDK1.5-1-1
8,12478,JDK1.5-1-1
9,12262,JDK1.5-1-1
10,11912,JDK1.5-1-1
11,12265,JDK1.5-1-1
12,12702,JDK1.5-1-1
13,12246,JDK1.5-1-1
14,12014,JDK1.5-1-1
15,12881,JDK1.5-1-1
16,11608,JDK1.5-1-1
1,12210,JDK0.5-1-1
2,16124,JDK0.5-1-1
3,13012,JDK0.5-1-1
4,12692,JDK0.5-1-1
5,12672,JDK0.5-1-1
6,11139,JDK0.5-1-1
7,13241,JDK0.5-1-1
8,12390,JDK0.5-1-1
9,11947,JDK0.5-1-1
10,12552,JDK0.5-1-1
11,12917,JDK0.5-1-1
12,16549,JDK0.5-1-1
13,12602,JDK0.5-1-1
14,12783,JDK0.5-1-1
15,11877,JDK0.5-1-1
16,15314,JDK0.5-1-1
1,9256,JDK1.5-1-0.5
2,9282,JDK1.5-1-0.5
3,9109,JDK1.5-1-0.5
4,9679,JDK1.5-1-0.5
5,9559,JDK1.5-1-0.5
6,9211,JDK1.5-1-0.5
7,8519,JDK1.5-1-0.5
8,9552,JDK1.5-1-0.5
9,9577,JDK1.5-1-0.5
10,9383,JDK1.5-1-0.5
11,8719,JDK1.5-1-0.5
12,9144,JDK1.5-1-0.5
13,9017,JDK1.5-1-0.5
14,8755,JDK1.5-1-0.5
15,9400,JDK1.5-1-0.5
16,9370,JDK1.5-1-0.5
1,9922,JDK0.5-1-0.5
2,8894,JDK0.5-1-0.5
3,8582,JDK0.5-1-0.5
4,9553,JDK0.5-1-0.5
5,9442,JDK0.5-1-0.5
6,8938,JDK0.5-1-0.5
7,9077,JDK0.5-1-0.5
8,8904,JDK0.5-1-0.5
9,9692,JDK0.5-1-0.5
10,8699,JDK0.5-1-0.5
11,9608,JDK0.5-1-0.5
12,9181,JDK0.5-1-0.5
13,8783,JDK0.5-1-0.5
14,8765,JDK0.5-1-0.5
15,9014,JDK0.5-1-0.5
16,9127,JDK0.5-1-0.5
