Run,Time,JVM
1,23149,JDKF
2,22182,JDKF
3,23389,JDKF
4,22426,JDKF
5,23222,JDKF
6,22535,JDKF
7,23232,JDKF
8,22462,JDKF
9,22951,JDKF
10,23890,JDKF
11,23558,JDKF
12,23292,JDKF
13,22418,JDKF
14,23541,JDKF
15,23539,JDKF
16,26204,JDKF
1,21835,JDK0.5-1-1
2,21089,JDK0.5-1-1
3,20603,JDK0.5-1-1
4,21172,JDK0.5-1-1
5,22635,JDK0.5-1-1
6,21025,JDK0.5-1-1
7,21150,JDK0.5-1-1
8,20646,JDK0.5-1-1
9,21511,JDK0.5-1-1
10,21008,JDK0.5-1-1
11,20917,JDK0.5-1-1
12,20399,JDK0.5-1-1
13,21860,JDK0.5-1-1
14,20430,JDK0.5-1-1
15,19992,JDK0.5-1-1
16,19968,JDK0.5-1-1
1,17394,JDK1.5-1-0.5
2,16821,JDK1.5-1-0.5
3,16825,JDK1.5-1-0.5
4,17474,JDK1.5-1-0.5
5,17180,JDK1.5-1-0.5
6,16665,JDK1.5-1-0.5
7,16873,JDK1.5-1-0.5
8,16832,JDK1.5-1-0.5
9,17299,JDK1.5-1-0.5
10,16750,JDK1.5-1-0.5
11,17613,JDK1.5-1-0.5
12,16632,JDK1.5-1-0.5
13,17853,JDK1.5-1-0.5
14,17542,JDK1.5-1-0.5
15,17376,JDK1.5-1-0.5
16,16885,JDK1.5-1-0.5
1,17153,JDK1-1-1
2,17276,JDK1-1-1
3,17045,JDK1-1-1
4,16823,JDK1-1-1
5,17627,JDK1-1-1
6,17496,JDK1-1-1
7,17540,JDK1-1-1
8,16980,JDK1-1-1
9,17082,JDK1-1-1
10,17231,JDK1-1-1
11,17383,JDK1-1-1
12,16966,JDK1-1-1
13,17846,JDK1-1-1
14,16817,JDK1-1-1
15,17181,JDK1-1-1
16,17066,JDK1-1-1
1,17002,JDK0.5-1-0.5
2,17768,JDK0.5-1-0.5
3,16701,JDK0.5-1-0.5
4,16970,JDK0.5-1-0.5
5,17992,JDK0.5-1-0.5
6,16959,JDK0.5-1-0.5
7,17208,JDK0.5-1-0.5
8,17447,JDK0.5-1-0.5
9,17698,JDK0.5-1-0.5
10,17278,JDK0.5-1-0.5
11,16985,JDK0.5-1-0.5
12,17370,JDK0.5-1-0.5
13,17360,JDK0.5-1-0.5
14,17318,JDK0.5-1-0.5
15,16870,JDK0.5-1-0.5
16,17367,JDK0.5-1-0.5
1,20285,JDK1.5-1-1.5
2,20156,JDK1.5-1-1.5
3,20869,JDK1.5-1-1.5
4,19587,JDK1.5-1-1.5
5,20532,JDK1.5-1-1.5
6,20657,JDK1.5-1-1.5
7,20822,JDK1.5-1-1.5
8,20770,JDK1.5-1-1.5
9,20878,JDK1.5-1-1.5
10,19540,JDK1.5-1-1.5
11,20695,JDK1.5-1-1.5
12,20665,JDK1.5-1-1.5
13,21276,JDK1.5-1-1.5
14,20961,JDK1.5-1-1.5
15,19788,JDK1.5-1-1.5
16,21602,JDK1.5-1-1.5
1,17775,JDK1-1-0.5
2,16702,JDK1-1-0.5
3,17098,JDK1-1-0.5
4,16914,JDK1-1-0.5
5,16796,JDK1-1-0.5
6,17525,JDK1-1-0.5
7,16472,JDK1-1-0.5
8,17131,JDK1-1-0.5
9,16662,JDK1-1-0.5
10,18022,JDK1-1-0.5
11,17716,JDK1-1-0.5
12,16935,JDK1-1-0.5
13,17051,JDK1-1-0.5
14,17187,JDK1-1-0.5
15,16948,JDK1-1-0.5
16,17668,JDK1-1-0.5
1,24926,JDKE
2,23514,JDKE
3,23722,JDKE
4,25395,JDKE
5,24473,JDKE
6,25308,JDKE
7,24268,JDKE
8,27033,JDKE
9,25512,JDKE
10,24421,JDKE
11,25135,JDKE
12,24766,JDKE
13,24270,JDKE
14,24761,JDKE
15,25843,JDKE
16,25493,JDKE
1,20582,JDK0.5-0.5-1
2,20727,JDK0.5-0.5-1
3,19940,JDK0.5-0.5-1
4,20216,JDK0.5-0.5-1
5,20336,JDK0.5-0.5-1
6,20980,JDK0.5-0.5-1
7,20833,JDK0.5-0.5-1
8,20217,JDK0.5-0.5-1
9,20545,JDK0.5-0.5-1
10,20711,JDK0.5-0.5-1
11,20973,JDK0.5-0.5-1
12,20759,JDK0.5-0.5-1
13,20587,JDK0.5-0.5-1
14,21019,JDK0.5-0.5-1
15,21849,JDK0.5-0.5-1
16,21389,JDK0.5-0.5-1
1,20833,JDK1.5-1-1
2,20330,JDK1.5-1-1
3,21139,JDK1.5-1-1
4,20418,JDK1.5-1-1
5,20677,JDK1.5-1-1
6,21302,JDK1.5-1-1
7,20663,JDK1.5-1-1
8,20581,JDK1.5-1-1
9,20290,JDK1.5-1-1
10,20479,JDK1.5-1-1
11,20555,JDK1.5-1-1
12,19876,JDK1.5-1-1
13,20595,JDK1.5-1-1
14,20978,JDK1.5-1-1
15,19488,JDK1.5-1-1
16,20469,JDK1.5-1-1
1,16911,JDK0.5-1-1.5
2,16715,JDK0.5-1-1.5
3,17188,JDK0.5-1-1.5
4,16597,JDK0.5-1-1.5
5,17688,JDK0.5-1-1.5
6,17567,JDK0.5-1-1.5
7,17047,JDK0.5-1-1.5
8,17682,JDK0.5-1-1.5
9,16986,JDK0.5-1-1.5
10,16816,JDK0.5-1-1.5
11,16479,JDK0.5-1-1.5
12,16913,JDK0.5-1-1.5
13,17145,JDK0.5-1-1.5
14,17199,JDK0.5-1-1.5
15,17328,JDK0.5-1-1.5
16,17454,JDK0.5-1-1.5
