Run,Time,JVM
1,366,JDKF
2,337,JDKF
3,333,JDKF
4,338,JDKF
5,341,JDKF
6,341,JDKF
7,351,JDKF
8,331,JDKF
9,351,JDKF
10,337,JDKF
11,334,JDKF
12,356,JDKF
13,332,JDKF
14,335,JDKF
15,334,JDKF
16,332,JDKF
1,604,JDKE
2,587,JDKE
3,629,JDKE
4,489,JDKE
5,691,JDKE
6,584,JDKE
7,548,JDKE
8,536,JDKE
9,560,JDKE
10,473,JDKE
11,493,JDKE
12,468,JDKE
13,490,JDKE
14,805,JDKE
15,649,JDKE
16,544,JDKE
1,477,JDK0.5-1-1.5
2,407,JDK0.5-1-1.5
3,402,JDK0.5-1-1.5
4,397,JDK0.5-1-1.5
5,443,JDK0.5-1-1.5
6,399,JDK0.5-1-1.5
7,406,JDK0.5-1-1.5
8,392,JDK0.5-1-1.5
9,393,JDK0.5-1-1.5
10,478,JDK0.5-1-1.5
11,384,JDK0.5-1-1.5
12,367,JDK0.5-1-1.5
13,443,JDK0.5-1-1.5
14,409,JDK0.5-1-1.5
15,401,JDK0.5-1-1.5
16,419,JDK0.5-1-1.5
1,580,JDK0.5-1-1
2,659,JDK0.5-1-1
3,696,JDK0.5-1-1
4,594,JDK0.5-1-1
5,474,JDK0.5-1-1
6,670,JDK0.5-1-1
7,559,JDK0.5-1-1
8,642,JDK0.5-1-1
9,560,JDK0.5-1-1
10,588,JDK0.5-1-1
11,559,JDK0.5-1-1
12,713,JDK0.5-1-1
13,452,JDK0.5-1-1
14,625,JDK0.5-1-1
15,495,JDK0.5-1-1
16,551,JDK0.5-1-1
1,528,JDK0.5-0.5-1
2,427,JDK0.5-0.5-1
3,562,JDK0.5-0.5-1
4,533,JDK0.5-0.5-1
5,547,JDK0.5-0.5-1
6,624,JDK0.5-0.5-1
7,454,JDK0.5-0.5-1
8,467,JDK0.5-0.5-1
9,600,JDK0.5-0.5-1
10,825,JDK0.5-0.5-1
11,572,JDK0.5-0.5-1
12,509,JDK0.5-0.5-1
13,494,JDK0.5-0.5-1
14,559,JDK0.5-0.5-1
15,481,JDK0.5-0.5-1
16,552,JDK0.5-0.5-1
1,425,JDK1-1-0.5
2,372,JDK1-1-0.5
3,382,JDK1-1-0.5
4,372,JDK1-1-0.5
5,524,JDK1-1-0.5
6,394,JDK1-1-0.5
7,387,JDK1-1-0.5
8,524,JDK1-1-0.5
9,402,JDK1-1-0.5
10,395,JDK1-1-0.5
11,450,JDK1-1-0.5
12,534,JDK1-1-0.5
13,395,JDK1-1-0.5
14,399,JDK1-1-0.5
15,402,JDK1-1-0.5
16,531,JDK1-1-0.5
1,561,JDK1.5-1-1
2,499,JDK1.5-1-1
3,672,JDK1.5-1-1
4,502,JDK1.5-1-1
5,487,JDK1.5-1-1
6,564,JDK1.5-1-1
7,585,JDK1.5-1-1
8,816,JDK1.5-1-1
9,572,JDK1.5-1-1
10,504,JDK1.5-1-1
11,535,JDK1.5-1-1
12,865,JDK1.5-1-1
13,471,JDK1.5-1-1
14,539,JDK1.5-1-1
15,604,JDK1.5-1-1
16,701,JDK1.5-1-1
1,638,JDK1.5-1-1.5
2,610,JDK1.5-1-1.5
3,517,JDK1.5-1-1.5
4,521,JDK1.5-1-1.5
5,687,JDK1.5-1-1.5
6,505,JDK1.5-1-1.5
7,523,JDK1.5-1-1.5
8,602,JDK1.5-1-1.5
9,644,JDK1.5-1-1.5
10,651,JDK1.5-1-1.5
11,427,JDK1.5-1-1.5
12,506,JDK1.5-1-1.5
13,560,JDK1.5-1-1.5
14,483,JDK1.5-1-1.5
15,530,JDK1.5-1-1.5
16,552,JDK1.5-1-1.5
1,467,JDK1-1-1
2,398,JDK1-1-1
3,385,JDK1-1-1
4,451,JDK1-1-1
5,511,JDK1-1-1
6,409,JDK1-1-1
7,551,JDK1-1-1
8,377,JDK1-1-1
9,392,JDK1-1-1
10,525,JDK1-1-1
11,405,JDK1-1-1
12,395,JDK1-1-1
13,419,JDK1-1-1
14,421,JDK1-1-1
15,526,JDK1-1-1
16,439,JDK1-1-1
1,381,JDK0.5-1-0.5
2,398,JDK0.5-1-0.5
3,377,JDK0.5-1-0.5
4,376,JDK0.5-1-0.5
5,504,JDK0.5-1-0.5
6,409,JDK0.5-1-0.5
7,389,JDK0.5-1-0.5
8,397,JDK0.5-1-0.5
9,382,JDK0.5-1-0.5
10,393,JDK0.5-1-0.5
11,383,JDK0.5-1-0.5
12,402,JDK0.5-1-0.5
13,398,JDK0.5-1-0.5
14,389,JDK0.5-1-0.5
15,387,JDK0.5-1-0.5
16,394,JDK0.5-1-0.5
1,495,JDK1.5-1-0.5
2,500,JDK1.5-1-0.5
3,403,JDK1.5-1-0.5
4,392,JDK1.5-1-0.5
5,380,JDK1.5-1-0.5
6,379,JDK1.5-1-0.5
7,389,JDK1.5-1-0.5
8,375,JDK1.5-1-0.5
9,537,JDK1.5-1-0.5
10,404,JDK1.5-1-0.5
11,387,JDK1.5-1-0.5
12,402,JDK1.5-1-0.5
13,408,JDK1.5-1-0.5
14,372,JDK1.5-1-0.5
15,379,JDK1.5-1-0.5
16,404,JDK1.5-1-0.5
