Time,GC Util
0,0
0,0
696,25
696,25
707,21
707,21
716,144
719,96
730,120
730,120
737,113
737,113
742,129
752,97
757,121
757,121
762,113
762,113
768,71
773,92
777,114
783,99
786,111
790,118
794,65
797,117
801,62
805,117
809,54
812,119
816,66
821,113
825,133
829,113
832,117
836,112
840,80
843,104
846,84
850,122
853,88
857,120
860,126
863,102
867,81
871,119
874,104
877,112
882,81
885,116
888,65
891,113
895,66
897,126
901,64
904,102
908,64
911,114
915,234
919,123
922,201
922,201
927,135
927,135
931,126
934,137
937,71
940,112
942,53
942,53
945,89
945,89
949,31
949,31
1363,34
1363,34
1919,188
2224,43
2261,179
2261,179
2310,40
2310,40
2339,243
2363,147
2396,139
2396,139
2419,35
2419,35
2454,39
2454,39
2474,226
2498,114
2539,127
2539,127
2578,50
2578,50
2620,45
2620,45
2647,233
2664,142
2697,67
2697,67
2720,69
2720,69
2764,38
2764,38
2801,35
2801,35
2833,131
2833,131
2865,87
2865,87
2913,84
2913,84
2977,80
2977,80
3042,67
3042,67
3104,79
3104,79
3170,96
3170,96
3227,83
3227,83
3303,89
3303,89
3368,89
3368,89
3439,87
3439,87
3516,99
3516,99
3556,101
3556,101
3627,93
3627,93
3682,76
3682,76
3746,92
3746,92
3797,80
3797,80
3852,51
