Time,GC Util
0,0
0,0
260,86
260,86
437,89
437,89
571,86
571,86
698,90
698,90
745,88
745,88
794,92
794,92
843,95
843,95
885,86
885,86
930,158
930,158
986,164
986,164
1054,164
1054,164
1101,163
1101,163
1112,160
1112,160
1120,297
1120,297
1138,274
1138,274
1150,373
1150,373
1164,439
1164,439
1180,369
1180,369
1193,361
1193,361
1207,331
1207,331
1222,356
1222,356
1234,370
1234,370
1248,351
1248,351
1260,362
1260,362
1272,365
1272,365
1283,365
1283,365
1294,365
1294,365
1306,370
1306,370
1318,327
1318,327
1330,292
1330,292
1341,313
1341,313
1352,312
1352,312
1364,161
1364,161
1392,368
1392,368
1404,203
1404,203
1428,401
1428,401
1440,109
1440,109
1458,413
1458,413
1471,237
1471,237
1503,401
1503,401
1517,181
1517,181
1536,347
1536,347
1549,93
1549,93
1569,390
1569,390
1580,141
1580,141
1604,403
1604,403
1615,227
1615,227
1632,425
1632,425
1642,184
1642,184
1659,361
1659,361
1670,229
1670,229
1685,377
1685,377
1694,394
1694,394
1705,153
1705,153
1728,334
1728,334
1738,370
1738,370
1747,212
1747,212
1770,338
1770,338
1781,302
1781,302
1792,208
1792,208
1810,336
1810,336
1820,322
1820,322
1832,156
1832,156
1848,290
1848,290
1865,189
1865,189
1884,322
1884,322
1897,61
1897,61
1915,336
1915,336
1925,283
1925,283
1938,64
1938,64
1955,339
1955,339
1978,112
1978,112
1997,360
1997,360
2011,165
2011,165
2031,115
2031,115
2043,336
2043,336
2056,333
2056,333
2069,254
2069,254
2084,326
2084,326
2098,333
2098,333
2110,321
2110,321
2125,282
2125,282
2138,275
2138,275
2149,337
2149,337
2158,336
2158,336
2168,289
2168,289
2178,326
2178,326
2188,282
2188,282
2198,304
2198,304
2206,321
2206,321
2216,325
2216,325
2227,323
2227,323
2235,311
2235,311
2244,294
2244,294
2256,302
2256,302
2265,347
2265,347
2276,270
2276,270
2289,269
2289,269
2300,311
2300,311
2311,324
2311,324
2322,318
2322,318
2333,279
2333,279
2347,313
2347,313
2359,329
2359,329
2373,263
2373,263
2396,300
2396,300
2408,335
2408,335
2422,269
2422,269
2439,172
2439,172
2463,302
2463,302
2479,225
2479,225
2503,325
2503,325
2517,343
2517,343
2532,223
2532,223
2551,398
2551,398
2565,220
2565,220
2586,371
2586,371
2599,362
2599,362
2611,110
2611,110
2630,392
2630,392
2641,104
2641,104
2658,374
2658,374
2669,112
2669,112
2691,396
2691,396
2701,392
2701,392
2713,182
2713,182
2732,422
2732,422
2743,146
2743,146
2764,442
2764,442
2774,172
2774,172
2792,417
2792,417
2808,413
2808,413
2819,183
2819,183
2837,368
2837,368
2847,202
2847,202
2864,394
2864,394
2875,424
2875,424
2886,177
2886,177
2903,387
2903,387
2912,88
2912,88
2926,397
2926,397
2935,411
2935,411
2945,159
2945,159
2960,405
2960,405
2968,414
2968,414
2977,159
2977,159
2990,367
2990,367
2998,425
2998,425
3008,231
3008,231
3022,393
3022,393
3033,373
3033,373
3043,175
3043,175
3059,379
3059,379
3066,424
3066,424
3074,432
3074,432
3083,203
3083,203
3098,382
3098,382
3106,192
3106,192
3122,387
3122,387
3130,356
3130,356
3139,181
3139,181
3155,366
3155,366
3164,153
3164,153
3179,390
3179,390
3188,213
3188,213
3201,389
3201,389
3209,358
3209,358
3216,123
3216,123
3232,324
3232,324
3241,193
3241,193
3257,389
3257,389
3266,321
3266,321
3274,324
3274,324
3282,352
3282,352
3290,362
3290,362
3299,327
3299,327
3307,374
3307,374
3315,622
3315,622
3323,416
3323,416
3332,422
3332,422
3343,391
3343,391
3352,423
3352,423
3361,383
3361,383
3369,370
3369,370
3379,458
3379,458
3388,400
3388,400
3397,441
3397,441
3406,405
3406,405
3416,419
3416,419
3428,151
3428,151
3459,327
3459,327
3471,395
3471,395
3483,388
3483,388
3495,185
3495,185
3515,363
3515,363
3526,206
3526,206
3543,324
3543,324
3557,218
3557,218
3578,310
3578,310
3595,171
