Time,GC Util
0,0
0,0
22,0
22,0
45,15
45,15
60,11
60,11
124,2
124,2
160,5
160,5
207,2
207,2
220,11
220,11
243,6
243,6
274,5
274,5
277,76
277,76
296,8
296,8
308,9
308,9
377,1
377,1
413,4
413,4
435,3
435,3
444,13
444,13
453,15
453,15
474,11
474,11
534,3
534,3
597,3
597,3
666,1
666,1
731,1
731,1
749,3
749,3
749,3
788,13
788,13
804,8
806,139
806,139
838,4
838,4
862,3
862,3
885,3
885,3
916,2
916,2
961,2
961,2
1014,6
1014,6
1061,2
1061,2
1122,2
1122,2
1189,1
1189,1
1246,1
1246,1
1320,1
1320,1
1374,1
1374,1
1418,2
1418,2
1423,16
1423,16
1434,6
1434,6
1438,20
1438,20
1445,30
1445,30
1450,17
1450,17
1455,46
1455,46
1462,46
1462,46
1469,11
1469,11
1476,37
1476,37
1484,12
1484,12
1489,21
1489,21
1495,21
1495,21
1500,31
1500,31
1508,46
1508,46
1515,17
1515,17
1522,11
1522,11
1531,31
1531,31
1541,8
1541,8
1546,22
1546,22
1554,24
1554,24
1562,41
1562,41
1569,16
1569,16
1577,15
1577,15
1585,26
1585,26
1598,36
1598,36
1607,17
1607,17
1626,12
1626,12
1637,19
1637,19
1651,18
1651,18
1664,27
1664,27
1664,27
1678,18
1678,18
1693,27
1698,141
1698,141
1710,9
1710,9
1725,29
1725,29
1739,11
1739,11
1753,27
1753,27
1767,16
1767,16
1782,20
1782,20
1797,17
1797,17
1812,27
1812,27
1823,45
1823,45
1834,29
1834,29
1845,37
1845,37
1856,32
1856,32
1856,32
1872,16
1872,16
1885,22
1890,189
1890,189
1905,15
1905,15
1920,15
1920,15
1933,12
1933,12
1947,28
1947,28
1959,33
1959,33
1974,38
1974,38
1989,33
1989,33
2005,33
2005,33
2022,28
2022,28
2022,28
2040,23
2040,23
2059,11
2064,227
2064,227
2084,11
2084,11
2103,16
2103,16
2119,7
2119,7
2134,15
2134,15
2148,19
2148,19
2162,33
2162,33
2178,34
2178,34
2191,25
2191,25
2207,27
2207,27
2222,22
2222,22
2240,25
2240,25
2240,25
2260,26
2260,26
2284,10
2288,239
2288,239
2307,12
2307,12
2327,17
2327,17
2346,13
2346,13
2367,14
2367,14
2387,14
2387,14
2407,19
2407,19
2427,15
2427,15
2452,21
2452,21
2483,12
2483,12
2509,11
2509,11
2537,19
2537,19
2537,19
2568,16
2568,16
2606,16
2613,222
2613,222
2644,5
2644,5
2671,19
2671,19
2698,20
2698,20
2728,18
2728,18
2756,19
2756,19
2807,7
2807,7
2868,8
2868,8
2868,8
2932,7
2932,7
2956,10
2965,228
2965,228
2991,9
2991,9
3020,15
3020,15
3057,12
3057,12
3078,26
3078,26
3098,23
3098,23
3121,19
3121,19
3142,11
3142,11
3163,20
3163,20
3184,18
3184,18
3210,20
3210,20
3236,18
3236,18
3260,16
3260,16
3285,18
3285,18
3285,18
3313,20
3313,20
3345,12
3349,237
3349,237
3373,10
