Time,GC Util,heapSize,numThreads,GCInterval,Container
0.0,0.0,100,100,100,02
0.0,0.0,100,100,100,02
207.0,24.0,100,100,100,02
207.0,24.0,100,100,100,02
479.0,126.0,100,100,100,02
687.0,1.0,100,100,100,02
693.0,19.0,100,100,100,02
693.0,19.0,100,100,100,02
2116.0,27.0,100,100,100,02
2116.0,27.0,100,100,100,02
8274.0,42.0,100,100,100,02
8274.0,42.0,100,100,100,02
10893.0,33.0,100,100,100,02
10893.0,33.0,100,100,100,02
13797.0,38.0,100,100,100,02
13797.0,38.0,100,100,100,02
16317.0,53.0,100,100,100,02
16317.0,53.0,100,100,100,02
17936.0,36.0,100,100,100,02
17936.0,36.0,100,100,100,02
19376.0,35.0,100,100,100,02
19376.0,35.0,100,100,100,02
21154.0,57.0,100,100,100,02
21154.0,57.0,100,100,100,02
23444.0,40.0,100,100,100,02
23444.0,40.0,100,100,100,02
24906.0,36.0,100,100,100,02
24906.0,36.0,100,100,100,02
27174.0,88.0,100,100,100,02
27174.0,88.0,100,100,100,02
29098.0,50.0,100,100,100,02
29098.0,50.0,100,100,100,02
31517.0,46.0,100,100,100,02
31517.0,46.0,100,100,100,02
33473.0,57.0,100,100,100,02
33473.0,57.0,100,100,100,02
35269.0,25.0,100,100,100,02
35269.0,25.0,100,100,100,02
36833.0,69.0,100,100,100,02
36833.0,69.0,100,100,100,02
38936.0,30.0,100,100,100,02
38936.0,30.0,100,100,100,02
40949.0,68.0,100,100,100,02
40949.0,68.0,100,100,100,02
42972.0,27.0,100,100,100,02
42972.0,27.0,100,100,100,02
44573.0,86.0,100,100,100,02
44573.0,86.0,100,100,100,02
46712.0,37.0,100,100,100,02
46712.0,37.0,100,100,100,02
46712.0,37.0,100,100,100,02
46712.0,37.0,100,100,100,02
48910.0,82.0,100,100,100,02
48910.0,82.0,100,100,100,02
48910.0,82.0,100,100,100,02
48910.0,82.0,100,100,100,02
50723.0,55.0,100,100,100,02
50723.0,55.0,100,100,100,02
52300.0,124.0,100,100,100,02
52300.0,124.0,100,100,100,02
54523.0,65.0,100,100,100,02
54523.0,65.0,100,100,100,02
56709.0,115.0,100,100,100,02
56709.0,115.0,100,100,100,02
59446.0,65.0,100,100,100,02
59446.0,65.0,100,100,100,02
61279.0,41.0,100,100,100,02
61279.0,41.0,100,100,100,02
63298.0,51.0,100,100,100,02
63298.0,51.0,100,100,100,02
66014.0,52.0,100,100,100,02
66014.0,52.0,100,100,100,02
68008.0,71.0,100,100,100,02
68008.0,71.0,100,100,100,02
69914.0,70.0,100,100,100,02
69914.0,70.0,100,100,100,02
71732.0,75.0,100,100,100,02
71732.0,75.0,100,100,100,02
74221.0,45.0,100,100,100,02
74221.0,45.0,100,100,100,02
76557.0,70.0,100,100,100,02
76557.0,70.0,100,100,100,02
78938.0,53.0,100,100,100,02
78938.0,53.0,100,100,100,02
81122.0,77.0,100,100,100,02
81122.0,77.0,100,100,100,02
83877.0,44.0,100,100,100,02
83877.0,44.0,100,100,100,02
85886.0,70.0,100,100,100,02
85886.0,70.0,100,100,100,02
87782.0,36.0,100,100,100,02
87782.0,36.0,100,100,100,02
90360.0,50.0,100,100,100,02
90360.0,50.0,100,100,100,02
92169.0,72.0,100,100,100,02
92169.0,72.0,100,100,100,02
94172.0,32.0,100,100,100,02
94172.0,32.0,100,100,100,02
94172.0,32.0,100,100,100,02
94172.0,32.0,100,100,100,02
95920.0,31.0,100,100,100,02
95920.0,31.0,100,100,100,02
95920.0,31.0,100,100,100,02
95920.0,31.0,100,100,100,02
97971.0,56.0,100,100,100,02
97971.0,56.0,100,100,100,02
100331.0,66.0,100,100,100,02
100331.0,66.0,100,100,100,02
102254.0,92.0,100,100,100,02
102254.0,92.0,100,100,100,02
104119.0,107.0,100,100,100,02
104119.0,107.0,100,100,100,02
105740.0,84.0,100,100,100,02
105740.0,84.0,100,100,100,02
105740.0,84.0,100,100,100,02
105740.0,84.0,100,100,100,02
108442.0,23.0,100,100,100,02
108442.0,23.0,100,100,100,02
110837.0,45.0,100,100,100,02
110837.0,45.0,100,100,100,02
112769.0,67.0,100,100,100,02
112769.0,67.0,100,100,100,02
114773.0,83.0,100,100,100,02
114773.0,83.0,100,100,100,02
117291.0,29.0,100,100,100,02
117291.0,29.0,100,100,100,02
119389.0,28.0,100,100,100,02
119389.0,28.0,100,100,100,02
121103.0,167.0,100,100,100,02
121103.0,167.0,100,100,100,02
123133.0,76.0,100,100,100,02
123133.0,76.0,100,100,100,02
126225.0,15.0,100,100,100,02
126225.0,15.0,100,100,100,02
127823.0,27.0,100,100,100,02
127823.0,27.0,100,100,100,02
128816.0,25.0,100,100,100,02
128816.0,25.0,100,100,100,02
129249.0,30.0,100,100,100,02
129249.0,30.0,100,100,100,02
129529.0,75.0,100,100,100,02
129529.0,75.0,100,100,100,02
130439.0,124.0,100,100,100,02
130673.0,1.0,100,100,100,02
130681.0,92.0,100,100,100,02
130681.0,92.0,100,100,100,02
130681.0,92.0,100,100,100,02
130681.0,92.0,100,100,100,02
130952.0,237.0,100,100,100,02
131132.0,2.0,100,100,100,02
131135.0,262.0,100,100,100,02
131135.0,262.0,100,100,100,02
131264.0,2.0,100,100,100,02
131264.0,2.0,100,100,100,02
131269.0,198.0,100,100,100,02
131419.0,2.0,100,100,100,02
131428.0,21.0,100,100,100,02
131428.0,21.0,100,100,100,02
131428.0,21.0,100,100,100,02
131428.0,21.0,100,100,100,02
131557.0,260.0,100,100,100,02
131650.0,3.0,100,100,100,02
131658.0,184.0,100,100,100,02
131658.0,184.0,100,100,100,02
131720.0,6.0,100,100,100,02
131720.0,6.0,100,100,100,02
131726.0,178.0,100,100,100,02
131793.0,9.0,100,100,100,02
131803.0,104.0,100,100,100,02
131931.0,4.0,100,100,100,02
131949.0,29.0,100,100,100,02
131949.0,29.0,100,100,100,02
132032.0,229.0,100,100,100,02
132049.0,24.0,100,100,100,02
132054.0,251.0,100,100,100,02
132104.0,9.0,100,100,100,02
132110.0,222.0,100,100,100,02
132144.0,15.0,100,100,100,02
132150.0,52.0,100,100,100,02
132150.0,52.0,100,100,100,02
132213.0,42.0,100,100,100,02
132213.0,42.0,100,100,100,02
132298.0,229.0,100,100,100,02
132333.0,14.0,100,100,100,02
132342.0,160.0,100,100,100,02
132361.0,32.0,100,100,100,02
132371.0,42.0,100,100,100,02
132371.0,42.0,100,100,100,02
132439.0,67.0,100,100,100,02
132439.0,67.0,100,100,100,02
132491.0,73.0,100,100,100,02
132491.0,73.0,100,100,100,02
132556.0,71.0,100,100,100,02
132556.0,71.0,100,100,100,02
132646.0,92.0,100,100,100,02
132646.0,92.0,100,100,100,02
132750.0,158.0,100,100,100,02
132750.0,158.0,100,100,100,02
132826.0,173.0,100,100,100,02
132879.0,9.0,100,100,100,02
132885.0,84.0,100,100,100,02
132885.0,84.0,100,100,100,02
132934.0,48.0,100,100,100,02
132934.0,48.0,100,100,100,02
132986.0,115.0,100,100,100,02
132986.0,115.0,100,100,100,02
133112.0,47.0,100,100,100,02
133142.0,42.0,100,100,100,02
133147.0,284.0,100,100,100,02
133162.0,13.0,100,100,100,02
133166.0,303.0,100,100,100,02
133197.0,12.0,100,100,100,02
133202.0,83.0,100,100,100,02
133202.0,83.0,100,100,100,02
133254.0,81.0,100,100,100,02
133254.0,81.0,100,100,100,02
133287.0,59.0,100,100,100,02
133287.0,59.0,100,100,100,02
133336.0,49.0,100,100,100,02
133336.0,49.0,100,100,100,02
133368.0,64.0,100,100,100,02
133368.0,64.0,100,100,100,02
133398.0,161.0,100,100,100,02
133398.0,161.0,100,100,100,02
133438.0,86.0,100,100,100,02
133438.0,86.0,100,100,100,02
133501.0,50.0,100,100,100,02
133501.0,50.0,100,100,100,02
133519.0,49.0,100,100,100,02
133519.0,49.0,100,100,100,02
133581.0,177.0,100,100,100,02
133609.0,17.0,100,100,100,02
133614.0,275.0,100,100,100,02
133654.0,13.0,100,100,100,02
133659.0,310.0,100,100,100,02
133683.0,19.0,100,100,100,02
133694.0,127.0,100,100,100,02
133694.0,127.0,100,100,100,02
133727.0,95.0,100,100,100,02
133727.0,95.0,100,100,100,02
133765.0,86.0,100,100,100,02
133765.0,86.0,100,100,100,02
133799.0,88.0,100,100,100,02
133799.0,88.0,100,100,100,02
133838.0,85.0,100,100,100,02
133838.0,85.0,100,100,100,02
133899.0,84.0,100,100,100,02
133899.0,84.0,100,100,100,02
133966.0,29.0,100,100,100,02
133966.0,29.0,100,100,100,02
134325.0,221.0,100,100,100,02
134458.0,2.0,100,100,100,02
134463.0,365.0,100,100,100,02
134519.0,5.0,100,100,100,02
134525.0,30.0,100,100,100,02
134525.0,30.0,100,100,100,02
134649.0,163.0,100,100,100,02
134649.0,163.0,100,100,100,02
134729.0,232.0,100,100,100,02
134729.0,232.0,100,100,100,02
134823.0,206.0,100,100,100,02
134823.0,206.0,100,100,100,02
134900.0,780.0,100,100,100,02
134941.0,8.0,100,100,100,02
134948.0,381.0,100,100,100,02
134977.0,20.0,100,100,100,02
134986.0,170.0,100,100,100,02
134986.0,170.0,100,100,100,02
135027.0,199.0,100,100,100,02
135027.0,199.0,100,100,100,02
135078.0,113.0,100,100,100,02
135078.0,113.0,100,100,100,02
135135.0,165.0,100,100,100,02
135135.0,165.0,100,100,100,02
135204.0,290.0,100,100,100,02
135204.0,290.0,100,100,100,02
135287.0,253.0,100,100,100,02
135287.0,253.0,100,100,100,02
135458.0,588.0,100,100,100,02
135683.0,8.0,100,100,100,02
135704.0,414.0,100,100,100,02
135951.0,8.0,100,100,100,02
135974.0,363.0,100,100,100,02
138382.0,0.0,100,100,100,02
138405.0,203.0,100,100,100,02
138405.0,203.0,100,100,100,02
138478.0,298.0,100,100,100,02
138478.0,298.0,100,100,100,02
138535.0,264.0,100,100,100,02
138535.0,264.0,100,100,100,02
138597.0,160.0,100,100,100,02
138597.0,160.0,100,100,100,02
138667.0,341.0,100,100,100,02
