Time,GC Util
0,0
0,0
600,22
600,22
613,14
613,14
620,164
622,33
626,27
626,27
629,48
629,48
633,98
637,26
641,28
641,28
905,34
905,34
1254,33
1254,33
1280,192
1318,32
1340,102
1340,102
1365,139
1365,139
1392,188
1419,157
1441,66
1441,66
1473,155
1473,155
1539,162
1539,162
1583,43
1583,43
1631,42
1631,42
1651,204
1666,72
1688,180
1688,180
1705,192
1705,192
1723,144
1756,84
1774,188
1774,188
1786,58
1786,58
1847,69
1847,69
1906,88
1906,88
1944,67
1944,67
1990,65
1990,65
2033,84
2033,84
2093,64
2093,64
2180,57
