Time,GC Util
0,0
0,0
19,0
19,0
40,15
40,15
59,8
59,8
214,1
214,1
537,0
537,0
758,0
758,0
964,0
964,0
1174,0
1174,0
1452,0
1452,0
1719,0
1719,0
1918,0
1918,0
2108,0
2108,0
2115,9
2115,9
2124,7
2124,7
2145,3
2145,3
2165,2
2165,2
2194,3
2194,3
2234,2
2234,2
2261,5
2261,5
2283,7
2283,7
5040,0
5040,0
5074,5
5074,5
5100,5
5100,5
5146,3
5146,3
5187,3
5187,3
5227,2
5227,2
5246,9
5246,9
5258,15
5258,15
5267,16
5267,16
5282,5
5282,5
5284,32
5284,32
5291,8
5291,8
5320,2
5320,2
5355,1
5355,1
5382,4
5382,4
5410,4
5410,4
5438,5
5438,5
5473,3
5473,3
5507,3
5507,3
5525,5
5525,5
5550,4
5550,4
5570,5
5570,5
5596,4
5596,4
5616,6
5616,6
5633,7
5633,7
5665,2
5665,2
5677,13
5677,13
5681,27
5681,27
5686,20
5686,20
5697,11
5697,11
5708,10
5708,10
5719,11
5719,11
5729,9
5729,9
5740,9
5740,9
5740,9
5758,6
5758,6
5770,12
5775,59
5775,59
5787,19
5787,19
5815,3
5815,3
5828,9
5828,9
5831,50
5831,50
5834,41
5834,41
5839,27
5839,27
5847,13
5847,13
5853,18
5853,18
5861,12
5861,12
5874,10
5874,10
5880,16
5880,16
5898,6
5898,6
5934,47
5934,47
5941,13
5941,13
5971,81
5971,81
6007,3
6007,3
6036,4
6036,4
6063,4
6063,4
6100,2
6100,2
6138,1
6138,1
6169,1
6169,1
6178,4
6178,4
6188,4
6188,4
6199,4
6199,4
6209,3
6209,3
6219,3
6219,3
6230,3
6230,3
6240,4
6240,4
6250,4
6250,4
6260,3
6260,3
6271,3
6271,3
6281,4
6281,4
6291,3
6291,3
6558,0
