Time,GC Util
0,0
0,0
289,89
289,89
419,10
419,10
583,90
583,90
628,151
628,151
739,127
739,127
796,143
796,143
826,167
826,167
859,188
859,188
905,240
905,240
938,207
938,207
979,211
979,211
1032,289
1032,289
1064,281
1064,281
1075,248
1075,248
1084,275
1084,275
1092,307
1092,307
1101,321
1101,321
1113,363
1113,363
1129,261
1129,261
1140,309
1140,309
1152,284
1152,284
1164,246
1164,246
1177,256
1177,256
1190,98
1190,98
1204,228
1204,228
1216,295
1216,295
1227,257
1227,257
1238,238
1238,238
1248,315
1248,315
1260,235
1260,235
1275,265
1275,265
1289,223
1289,223
1303,274
1303,274
1315,279
1315,279
1327,267
1327,267
1341,337
1341,337
1356,146
1356,146
1386,285
1386,285
1400,338
1400,338
1416,129
1416,129
1443,331
1443,331
1457,335
1457,335
1471,146
1471,146
1494,323
1494,323
1504,361
1504,361
1516,104
1516,104
1541,306
1541,306
1554,202
1554,202
1576,284
1576,284
1589,139
1589,139
1607,394
1607,394
1620,334
1620,334
1631,93
1631,93
1650,381
1650,381
1662,193
1662,193
1681,348
1681,348
1691,148
1691,148
1710,389
1710,389
1721,177
1721,177
1739,420
1739,420
1750,173
1750,173
1769,367
1769,367
1781,405
1781,405
1791,348
1791,348
1802,344
1802,344
1813,353
1813,353
1824,368
1824,368
1834,404
1834,404
1845,364
1845,364
1856,392
1856,392
1867,390
1867,390
1878,134
1878,134
1897,354
1897,354
1906,397
1906,397
1916,125
1916,125
1933,362
1933,362
1943,363
1943,363
1955,395
1955,395
1965,354
1965,354
1974,190
1974,190
1991,329
1991,329
2001,370
2001,370
2010,405
2010,405
2018,351
2018,351
2028,386
2028,386
2039,363
2039,363
2048,378
2048,378
2057,405
2057,405
2066,399
2066,399
2081,401
2081,401
2099,426
2099,426
2110,394
2110,394
2122,387
2122,387
2136,172
2136,172
2158,353
2158,353
2177,153
2177,153
2194,380
2194,380
2204,340
2204,340
2215,312
2215,312
2234,294
2234,294
2245,363
2245,363
2255,397
2255,397
2266,374
2266,374
2281,305
2281,305
2292,311
2292,311
2313,346
2313,346
2328,110
2328,110
2342,355
2342,355
2355,382
2355,382
2366,323
2366,323
2380,331
2380,331
2391,342
2391,342
2403,176
2403,176
2420,298
2420,298
2429,84
2429,84
2444,314
2444,314
2452,342
2452,342
2461,179
2461,179
2477,316
2477,316
2486,77
2486,77
2501,243
2501,243
2512,82
2512,82
2528,344
2528,344
2545,274
2545,274
2561,349
2561,349
2569,373
2569,373
2578,390
2578,390
2587,290
2587,290
2597,401
2597,401
2606,356
2606,356
2615,350
2615,350
2626,375
2626,375
2636,353
2636,353
2645,360
2645,360
2655,376
2655,376
2665,401
2665,401
